,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
187,363280,KOSPI,티와이홀딩스,기타 금융업,지주사업,2020-09-22,12월,유종연,http://www.ty-holdings.co.kr,서울특별시,2022-08-16,50931594.0,51758270722.0,-2041381363.0,31877435021.0,27157129395.0,0.0,-3.94,61.59,52.47,89135740723.0,1362359775.0,15057672753.0,5703147106.0,158600501352.0,1.53,16.89,6.4,2132.0,44787421658.0,-4921268130.0,14375377620.0,28775081651.0,0.0,-10.99,32.1,64.25,17066781135.0,-9557705015.0,30830800065.0,333411501792.0,158600501352.0,-56.0,180.65,1953.57,2256.0,295210018480.0,11235068662.0,45828586714.0,144268084279.0,2832.0,26504.0,27952.0,4.97,6.77,8.04,10.13,7.050000000000001,57.53,15.564300881684836,
188,4720,KOSPI,팜젠사이언스,의약품 제조업,의약품 외,1990-06-15,12월,김혜연 박희덕(각자),http://www.pharmgenscience.com,경기도,2022-08-16,15491464.0,40967884658.0,3221113059.0,-1641178609.0,57942838368.0,0.0,7.86,-4.01,141.43,32527247093.0,748109103.0,3194826922.0,13276823443.0,0.0,2.3,9.82,40.82,14960.0,24012535191.0,-1391859758.0,1238508954.0,22358332280.0,0.0,-5.8,5.16,93.11,26141318750.0,-1788804688.0,-265577711.0,6294595073.0,0.0,-6.84,-1.02,24.08,5772.0,109866066814.0,-5037919443.0,7784092733.0,32465959378.0,2095.0,13348.0,8193.0,69.19,14.74,112.08,25.58,13.66,9.14,70.61040965534924,
189,28670,KOSPI,팬오션,해상 운송업,"해상화물운송(외항,운수보관)",2007-09-21,12월,"김홍국, 안중호(각자 대표이사)",http://www.panocean.com,서울특별시,2022-08-11,534638546.0,1440894000000.0,169106000000.0,273440000000.0,162871000000.0,0.0,11.74,18.98,11.3,1478035000000.0,220698000000.0,397260000000.0,224559000000.0,0.0,14.93,26.88,15.19,1216.0,679924000000.0,48898000000.0,6759000000.0,54620000000.0,0.0,7.19,0.99,8.03,620513000000.0,60183000000.0,115732000000.0,-13661000000.0,0.0,9.7,18.65,-2.2,408.0,4616107000000.0,572946000000.0,767687000000.0,549305000000.0,1027.0,7516.0,6727.0,8.76,8.47,16.18,15.27,4.55,5.23,111.9198616315941,-22.61580808946662
190,5810,KOSPI,풍산홀딩스,기타 금융업,"동판제,대,관,봉,선,소전,동파이프 제조,도매,무역",1988-07-28,12월,"류진, 박우동",http://www.poongsan.co.kr,인천광역시,2022-08-16,10410633.0,87537754564.0,19252883907.0,2919701933.0,26006017800.0,0.0,21.99,3.34,29.71,99420836979.0,21508464426.0,-9460965000.0,21695194980.0,0.0,21.63,-9.52,21.82,9992.0,118860815081.0,12832644860.0,-1688205042.0,12197320875.0,0.0,10.8,-1.42,10.26,82126507815.0,2211632332.0,1548891124.0,4276799905.0,0.0,2.69,1.89,5.21,4684.0,487784677999.0,96828238680.0,-12568612354.0,173751309228.0,16689.0,88862.0,86092.0,9.53,16.52,11.24,19.39,11.189999999999998,18.939999999999998,-26.352722295951185,
191,5430,KOSPI,한국공항,기타 운송관련 서비스업,"항공기 지상조업,항공화물 상하역,장비대여,항공용역사업,항공기급유,항공화물 취급,보관,부정기헬기운송,여행알선,광업,먹는샘물 제조,농축산업",1976-12-28,12월,이승범,http://www.kas.co.kr,서울특별시,2022-08-16,3166163.0,89557559481.0,-5795963612.0,2355726076.0,-4094511695.0,0.0,-6.47,2.63,-4.57,94636396530.0,3316439107.0,5043436245.0,5725364914.0,3002321507.0,3.5,5.33,6.05,-5172.0,75504225770.0,-8554543234.0,-5600013264.0,-6389526644.0,0.0,-11.33,-7.42,-8.46,78281936602.0,-10343350819.0,-4387587478.0,-12610139272.0,33815729232.0,-13.21,-5.6,-16.11,-8072.0,345532183624.0,-902546870.0,15437820568.0,3251006197.0,1026.0,96368.0,91616.0,-4.43,0.85,-5.37,1.12,4.86,16.71,18.612645276052607,
192,6200,KOSPI,한국전자홀딩스,기타 금융업,"시장조사,경영컨설팅",1979-11-30,12월,박 명 덕,http://www.kecholdings.co.kr,서울특별시,2022-08-16,46808182.0,87854255824.0,10221106714.0,1522814620.0,11161032549.0,11161032549.0,11.63,1.73,12.7,93409629474.0,8722208351.0,12881513429.0,-9199257135.0,-9199257135.0,9.34,13.79,-9.85,952.0,72455609016.0,2998900501.0,787526982.0,13546919428.0,13546919428.0,4.14,1.09,18.7,62314829168.0,216169857.0,6354278874.0,-34998309371.0,29045946397.0,0.35,10.2,-56.16,1156.0,331176392129.0,38507381292.0,34548439820.0,29177553677.0,623.0,8229.0,6620.0,9.29,6.29,11.57,9.42,7.490000000000001,8.99,21.252525535462127,
193,104700,KOSPI,한국철강,1차 철강 제조업,철근. 단조강. 파이프,2008-09-29,12월,"문종인, 이수하 (각자대표)",http://www.kisco.co.kr,경상남도,2022-08-16,42446896.0,240898478939.0,22815181480.0,-12922767962.0,22823707445.0,0.0,9.47,-5.36,9.47,267099565982.0,27744024744.0,6575566444.0,28328211778.0,0.0,10.39,2.46,10.61,2148.0,135607667549.0,5451459689.0,-19698177481.0,8885455022.0,0.0,4.02,-14.53,6.55,161065449044.0,2947397908.0,25967862636.0,-44879034368.0,0.0,1.83,16.12,-27.86,836.0,886650133446.0,103286644200.0,52059221625.0,97251554504.0,2291.0,17781.0,17013.0,9.44,10.7,12.08,13.47,5.450000000000001,8.56,77.64370060561258,
194,42700,KOSPI,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",2005-07-22,12월,곽동신,http://www.hanmisemi.com,인천광역시,2022-08-16,98913267.0,63191838145.0,21258352012.0,12339887153.0,19620043837.0,0.0,33.64,19.53,31.05,101644047903.0,35723010489.0,44653023826.0,29724586638.0,0.0,35.15,43.93,29.24,792.0,70919007455.0,19335218848.0,-6709549187.0,20363486958.0,0.0,27.26,-9.46,28.71,77956607495.0,14279472071.0,38990061613.0,9993408980.0,0.0,18.32,50.02,12.82,820.0,373169401913.0,122419465500.0,52279090690.0,104438304265.0,1055.0,3695.0,3506.0,18.37,24.33,21.43,30.11,6.379999999999999,16.83,-10.895766293547036,
195,195870,KOSPI,해성디에스,전자부품 제조업,반도체 패키지용 Substrate,2016-06-24,12월,조병학,http://www.haesungds.com,경상남도,2022-08-16,16995841.0,199624482801.0,48338090920.0,28726900067.0,39765400258.0,0.0,24.21,14.39,19.92,187522174958.0,29914918871.0,36428279798.0,24323110851.0,0.0,15.95,19.43,12.97,9356.0,137478338064.0,10164555728.0,-8469241967.0,9312023720.0,0.0,7.39,-6.16,6.77,113450090185.0,6073610468.0,-10877261527.0,2240029192.0,0.0,5.35,-9.59,1.97,2188.0,655373012865.0,86329952850.0,57112624480.0,71261704522.0,4192.0,20315.0,17316.0,30.04,15.0,46.05,24.21,16.82,10.6,45.204317721726625,
196,111110,KOSPI,호전실업,봉제의복 제조업,스포츠웨어 및 아웃도어 웨어 OEM,2017-02-02,12월,박용철 박진호,http://www.hojeon.com,서울특별시,2022-08-16,10390778.0,86819852941.0,2813931108.0,-33442401944.0,1227139803.0,0.0,3.24,-38.52,1.41,106487373979.0,6243918393.0,35636643043.0,476170652.0,0.0,5.86,33.47,0.45,472.0,55612176014.0,-2391649079.0,-22662475856.0,-1703314156.0,0.0,-4.3,-40.75,-3.06,76870850539.0,-3195794170.0,42593809177.0,-11653430564.0,0.0,-4.16,55.41,-15.16,-652.0,344867583539.0,20619478511.0,13769158625.0,11774138735.0,1133.0,11231.0,11556.0,1.62,3.89,4.2,9.81,7.54,10.02,56.116626184783115,41.22880411208138
197,133820,KOSPI,화인베스틸,1차 철강 제조업,"조선용 형강(부등변 부등후 앵글, 부등호 앵글, 등변앵글 평철 등)",2014-07-22,12월,장재훈,http://www.finebesteel.com,경상남도,2022-08-16,29551002.0,34513154304.0,2799055552.0,-6950999105.0,1912288752.0,0.0,8.11,-20.14,5.54,45212831173.0,10062468230.0,3778792547.0,8798089960.0,0.0,22.26,8.36,19.46,256.0,23106683615.0,-3962490098.0,3695211002.0,-4796678050.0,0.0,-17.15,15.99,-20.76,22720443154.0,-8138966097.0,4054494025.0,-9339779149.0,0.0,-35.82,17.85,-41.11,-648.0,124076835252.0,5534587867.0,11174821919.0,2374205660.0,80.0,3042.0,2690.0,4.02,1.3,8.41,2.99,25.259999999999998,58.08,49.3643781991949,
198,93370,KOSPI,후성,기초 화학물질 제조업,"불소화물 제조,도매",2006-12-22,12월,허국,http://www.foosungchem.com,경기도,2022-08-16,92596994.0,158587621484.0,52371494258.0,26458448147.0,34796320890.0,0.0,33.02,16.68,21.94,135051110846.0,29017086400.0,38800639679.0,-290059691.0,0.0,21.49,28.73,-0.21,1500.0,63219182855.0,-469015052.0,6383085423.0,-3925046727.0,0.0,-0.74,10.1,-6.21,68264545983.0,-762541100.0,13690466402.0,8629240807.0,0.0,-1.12,20.06,12.64,-168.0,381256774874.0,58138943581.0,83446715705.0,22564471869.0,243.0,3738.0,3061.0,19.88,3.66,40.13,7.96,33.760000000000005,22.61,150.85364018028798,
199,95570,KOSPI,AJ네트웍스,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",2015-08-21,12월,박대현,http://www.ajnet.co.kr,서울특별시,2022-08-12,46821382.0,295803640038.0,19242745659.0,2986064682.0,10854923388.0,0.0,6.51,1.01,3.67,231171942223.0,15256320579.0,-5686381096.0,441362225.0,0.0,6.6,-2.46,0.19,924.0,240931609871.0,3854976431.0,-4407379720.0,4779675291.0,0.0,1.6,-1.83,1.98,177672260254.0,-2483940918.0,42204489753.0,-781129047.0,0.0,-1.4,23.75,-0.44,408.0,1026749457003.0,45109542821.0,-11318072318.0,76737133075.0,1638.0,7709.0,7742.0,3.17,5.66,11.99,21.17,4.91,8.0,22.77494023983805,
200,282330,KOSPI,BGF리테일,종합 소매업,체인화 편의점,2017-12-08,12월,이건준,http://www.bgfretail.com,서울특별시,2022-08-16,17282608.0,1692224040773.0,37755069529.0,113369985099.0,25988985646.0,0.0,2.23,6.7,1.54,1742951326656.0,49669908433.0,116327471645.0,35667473798.0,0.0,2.85,6.67,2.05,6012.0,1501235771674.0,21631358848.0,76751157726.0,15871350141.0,0.0,1.44,5.11,1.06,1556280875033.0,35553518237.0,120837905557.0,26163559364.0,0.0,2.28,7.76,1.68,3672.0,6781161259022.0,199441703668.0,538147659919.0,147642852239.0,8542.0,47731.0,46828.0,3.87,5.69,12.6,18.24,0.79,0.5700000000000003,12.722070223921758,
201,1460,KOSPI,BYC,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",1975-06-02,12월,김 대 환,http://home.byc.co.kr,서울특별시,2022-08-16,624596.0,35803053704.0,6822316333.0,1042829001.0,4878047056.0,0.0,19.06,2.91,13.62,49507767823.0,9976010595.0,18468425497.0,12620010995.0,0.0,20.15,37.3,25.49,31236.0,35291531602.0,5661185295.0,7015149253.0,6846960252.0,0.0,16.04,19.88,19.4,44613422439.0,6357761037.0,16474182564.0,7305281470.0,0.0,14.25,36.93,16.37,43848.0,164445893789.0,26711346464.0,35707429153.0,29858867785.0,47805.0,797373.0,771398.0,2.77,4.36,3.92,6.2,3.0199999999999996,5.899999999999999,1.4494188231009266,
202,990,KOSPI,DB하이텍,반도체 제조업,반도체 제조,1975-12-12,12월,최창식,http://www.dbhitek.co.kr,경기도,2022-08-12,44408178.0,395024842725.0,181544900393.0,93254113025.0,158684674713.0,158684674713.0,45.96,23.61,40.17,367855453111.0,138146823747.0,169150979699.0,117372295503.0,117372295503.0,37.55,45.98,31.91,14292.0,243736208590.0,60590744587.0,50998531347.0,47810548964.0,47810548964.0,24.86,20.92,19.62,227818846946.0,30403226651.0,95699925876.0,13565936085.0,164432197016.0,13.35,42.01,5.95,4304.0,1214682040178.0,399106778303.0,393129114790.0,316891852008.0,7135.0,30865.0,24906.0,33.88,20.45,46.3,28.65,21.1,24.199999999999996,62.070643918766145,
203,1530,KOSPI,DI동일,상품 중개업,"면사,화섬사,면포,혼방포,스포츠웨어용 신합섬 제조,도매,수출",1964-01-04,12월,"서태원, 손재선",http://www.dong-il.com,서울특별시,2022-08-16,25572618.0,241007941980.0,17668630864.0,-7719725518.0,14276289553.0,0.0,7.33,-3.2,5.92,232445489916.0,12850631663.0,12913754234.0,10399212773.0,0.0,5.53,5.56,4.47,2232.0,194162877751.0,11993624963.0,7982942966.0,9320630481.0,0.0,6.18,4.11,4.8,172932543838.0,6075935013.0,20074387567.0,4013646069.0,0.0,3.51,11.61,2.32,1456.0,813085258056.0,48592979653.0,24848897859.0,42006521551.0,1642.0,23872.0,22426.0,5.35,4.23,9.35,7.32,1.1500000000000004,2.0200000000000005,24.12668413839408,
204,69730,KOSPI,DSR제강,1차 철강 제조업,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조",2003-01-28,12월,홍하종,http://www.dsrcorp.com,전라남도,2022-08-12,14399088.0,60917992263.0,7093751065.0,1414302842.0,8370316388.0,0.0,11.64,2.32,13.74,60990582951.0,4502295686.0,-3800317480.0,3695646284.0,0.0,7.38,-6.23,6.06,2324.0,45845471055.0,-437543835.0,513633277.0,1351759937.0,0.0,-0.95,1.12,2.95,45398416265.0,-18968562.0,6185101323.0,11455042.0,0.0,-0.04,13.62,0.03,372.0,207142759596.0,4291637467.0,-13140394540.0,7620490221.0,529.0,11449.0,10683.0,13.05,3.15,20.3,4.95,12.59,7.42,32.8767942855637,
205,7700,KOSPI,F&F홀딩스,기타 금융업,"스포츠웨어(골프웨어) 제조/도서출판(단행본,유아/아동전집류(아인슈타인시리즈),잡지)/이천고속도로휴게소/문구사무용품,수입의류 판매,소매",1984-10-04,12월,박의헌,http://www.fnfholdings.com,서울특별시,2022-08-16,39113363.0,438218951041.0,136578277681.0,124396487465.0,28170737144.0,95169185323.0,31.17,28.39,6.43,565069842756.0,173484001819.0,182059076555.0,40920338768.0,123963100976.0,30.7,32.22,7.24,2880.0,8011589603.0,1390583663.0,84249778243.0,56511719844.0,2088643476.0,17.36,1051.6,705.37,5903880644.0,-1109310990.0,121898661910.0,49195255143.0,168480087893.0,-18.79,2064.72,833.27,5776.0,727126345365.0,223050455460.0,279947856820.0,1912061597858.0,48885.0,64050.0,59169.0,3.72,65.65,4.5,82.62,13.810000000000002,49.489999999999995,5369.812768204023,340.7757205629488
206,1250,KOSPI,GS글로벌,상품 종합 도매업,"수출입업(시멘트,철강금속,전기전자,섬유,기계화학),상품중개,광업,채석업/하수처리 서비스/부동산 임대",1976-06-26,12월,이영환,http://www.gsgcorp.com,서울특별시,2022-08-12,82534233.0,1250815970594.0,23806175111.0,-48464923365.0,11878983174.0,0.0,1.9,-3.87,0.95,1302108016655.0,1082821236.0,-155521615342.0,-7659204605.0,0.0,0.08,-11.94,-0.59,572.0,679474772887.0,8063599045.0,-13988792667.0,2993625299.0,0.0,1.19,-2.06,0.44,641467153599.0,-8942976115.0,29431454002.0,-98850721193.0,0.0,-1.39,4.59,-15.41,144.0,3849040520289.0,38846703450.0,-344280590221.0,23321678873.0,282.0,4408.0,4149.0,2.97,1.62,12.97,6.81,0.71,1.47,84.08571156798736,
207,11200,KOSPI,HMM,해상 운송업,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",1995-10-05,12월,배재훈,http://www.hmm21.com,서울특별시,2022-08-10,489121783.0,4918670000000.0,3148609000000.0,3185430000000.0,3131708000000.0,0.0,64.01,64.76,63.67,4443041000000.0,2698529000000.0,2739542000000.0,2672685000000.0,0.0,60.74,61.66,60.15,25608.0,2428039000000.0,1019289000000.0,1113921000000.0,154072000000.0,0.0,41.98,45.88,6.35,2006532000000.0,567015000000.0,605636000000.0,136794000000.0,0.0,28.26,30.18,6.82,1256.0,13794148000000.0,7377522000000.0,7505033000000.0,5337056000000.0,10911.0,32821.0,21177.0,52.47,29.86,78.02,51.52,22.03000000000001,32.480000000000004,102.57788280995486,
208,1060,KOSPI,JW중외제약,의약품 제조업,"수액제,소화기궤양치료제,항생제,항암제 제조,도매",1976-06-14,12월,"대표이사 신영섭, 이성열(각자 대표이사)",http://www.jw-pharma.co.kr,서울특별시,2022-08-16,23528653.0,156341121486.0,13322625416.0,5775532556.0,9584027756.0,0.0,8.52,3.69,6.13,169469322945.0,12260370288.0,13107566909.0,-6726749694.0,0.0,7.23,7.73,-3.97,1628.0,142094237899.0,9366873700.0,-17546544713.0,4032197696.0,0.0,6.59,-12.35,2.84,144711639722.0,4380333437.0,14285942085.0,-6949120859.0,0.0,3.03,9.87,-4.8,684.0,606584944778.0,31199849285.0,18123982168.0,-967849527.0,-41.0,7357.0,8013.0,5.65,-0.15,22.13,-0.51,1.9299999999999997,4.200000000000001,10.026362643309032,
209,2380,KOSPI,KCC,기타 화학제품 제조업,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조",1973-06-25,12월,"정몽진, 정재훈",http://www.kccworld.co.kr,서울특별시,2022-08-16,8886178.0,1637578459759.0,149407770402.0,-76357971358.0,6580389430.0,0.0,9.12,-4.66,0.4,1509739996651.0,74390123248.0,189767517052.0,-184616885040.0,-232181099551.0,4.93,12.57,-12.23,2960.0,1362496816355.0,77353481858.0,1573667237.0,17492944760.0,0.0,5.68,0.12,1.28,1340715709098.0,53852206619.0,354383521283.0,565207548516.0,41301248912.0,4.02,26.43,42.16,7872.0,5874899292339.0,388769767968.0,424043437081.0,-45780239737.0,-5151.0,586737.0,604992.0,0.2,-0.36,0.5,-0.85,3.4399999999999995,0.9100000000000001,20.189525590225465,
210,9070,KOSPI,KCTC,도로 화물 운송업,"화물자동차운송,항만하역,창고보관,컨테이너조작,중량물해상운송",1978-09-29,12월,류주환,http://www.kctc.co.kr,서울특별시,2022-08-16,29996740.0,216234115340.0,10910305909.0,9555540492.0,384580439.0,0.0,5.05,4.42,0.18,207672220059.0,8167962905.0,9636847673.0,61602032.0,0.0,3.93,4.64,0.03,48.0,149324741211.0,4274358194.0,12378231971.0,257133450.0,0.0,2.86,8.29,0.17,130453229525.0,6371313613.0,-3233192514.0,248456441.0,0.0,4.88,-2.48,0.19,32.0,694737899435.0,29603505899.0,33161531629.0,967993217.0,32.0,8024.0,7637.0,0.23,0.18,0.6,0.42,2.19,-0.9499999999999997,44.80796255622181,
211,16380,KOSPI,KG동부제철,1차 철강 제조업,"철강재(냉연강판,아연도강판,칼라강판,석도강판,선재류,강관,형강,봉강),비철금속 제조,도매",1986-02-03,12월,박성희,http://www.kgdongbusteel.co.kr,서울특별시,2022-08-16,100075056.0,982829917875.0,95925103593.0,158678103506.0,68435219090.0,0.0,9.76,16.15,6.96,953982466793.0,49100823534.0,-39096742299.0,30049284545.0,0.0,5.15,-4.1,3.15,2732.0,647803001084.0,48467808543.0,48936658179.0,28046213296.0,0.0,7.48,7.55,4.33,591808861161.0,20230889334.0,14096416904.0,11208603116.0,0.0,3.42,2.38,1.89,1120.0,3354789186331.0,296911904979.0,-47200511321.0,190951002806.0,1908.0,12363.0,11493.0,9.49,6.89,22.1,16.6,2.2799999999999994,1.7300000000000004,51.7174073337702,
212,1390,KOSPI,KG케미칼,기초 화학물질 제조업,"콘크리트혼화제, 비료, 친환경농자재, 수처리제",1989-08-25,12월,"곽정현, 김재익",http://www.kgchem.co.kr,울산광역시,2022-08-16,13865020.0,1367668272663.0,132766595468.0,259943476570.0,25640760501.0,86372513587.0,9.71,19.01,1.87,1352319876758.0,88808211139.0,-24422115831.0,-4114931555.0,0.0,6.57,-1.81,-0.3,7396.0,1006056131633.0,83112845986.0,92420088560.0,41380710964.0,102448003176.0,8.26,9.19,4.11,952305020572.0,50338631846.0,104980966383.0,13889363401.0,0.0,5.29,11.02,1.46,11936.0,4931505172315.0,467167837233.0,147350434702.0,74404413920.0,5366.0,136138.0,128922.0,2.04,1.52,5.43,4.16,1.450000000000001,1.2800000000000002,35.94353532173618,
213,1940,KOSPI,KISCO홀딩스,1차 철강 제조업,지주사업,1989-11-13,12월,"장세홍, 이병제 (각자대표)",http://www.kiscoholdings.co.kr,경상남도,2022-08-16,16175871.0,431197489304.0,39134013853.0,-22725830967.0,23004102004.0,0.0,9.08,-5.27,5.33,460016608923.0,53306464704.0,24479263633.0,31232891042.0,49232526451.0,11.59,5.32,6.79,5688.0,252736723960.0,12853454885.0,-32874460214.0,10697006775.0,0.0,5.09,-13.01,4.23,275211611380.0,13977285470.0,49621442654.0,-10064332934.0,105952955601.0,5.08,18.03,-3.66,2644.0,1580849338970.0,200741467324.0,133232338289.0,113726763359.0,7030.0,89859.0,87829.0,5.21,6.74,6.33,8.0,3.99,6.51,70.61133124929027,
214,30200,KOSPI,KT,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",1998-12-23,12월,"구현모, 박종욱",http://www.kt.com,경기도,2022-08-16,261037711.0,6277700000000.0,626619000000.0,836083000000.0,409825000000.0,0.0,9.98,13.32,6.53,6623585000000.0,369393000000.0,1399639000000.0,404585000000.0,0.0,5.58,21.13,6.11,6276.0,6029426000000.0,444155000000.0,1163314000000.0,302624000000.0,0.0,7.37,19.29,5.02,6207250000000.0,161719000000.0,1064696000000.0,67711000000.0,0.0,2.61,17.15,1.09,4636.0,24898005000000.0,1671824000000.0,5561834000000.0,1356878000000.0,5198.0,65368.0,63466.0,4.24,3.65,9.6,8.19,2.6100000000000003,2.97,4.117705400149202,
215,93050,KOSPI,LF,봉제의복 제조업,"기성복, 의류, 잡화, 제조",2006-12-01,12월,"오규식, 김상균 (각자 대표이사)",http://www.lfcorp.com,서울특별시,2022-08-16,29240483.0,450878006973.0,47918302374.0,12048921629.0,45524215140.0,0.0,10.63,2.67,10.1,543108555952.0,58035261578.0,141407630329.0,26323063016.0,0.0,10.69,26.04,4.85,6224.0,398294131544.0,27493834843.0,6504047550.0,8739723471.0,0.0,6.9,1.63,2.19,471263332728.0,32585813346.0,173174919974.0,159210039.0,0.0,6.91,36.75,0.03,1192.0,1793103979720.0,158865864141.0,310840897674.0,118639793428.0,4057.0,53211.0,51242.0,7.08,4.67,11.7,7.92,3.7300000000000004,3.7799999999999994,13.202272206511534,
216,37560,KOSPI,LG헬로비전,텔레비전 방송업,"케이블TV, 인터넷서비스 등",2012-11-09,12월,송구영,http://www.lghellovision.net,서울특별시,2022-08-12,77446866.0,285590397204.0,12863804200.0,42603901520.0,9334609539.0,0.0,4.5,14.92,3.27,283946835938.0,12744354530.0,29897252224.0,6897709027.0,0.0,4.49,10.53,2.43,480.0,257226435119.0,10127264395.0,-20118004020.0,6286441038.0,0.0,3.94,-7.82,2.44,267220557302.0,7941394956.0,52939535384.0,-328711017584.0,0.0,2.97,19.81,-123.01,324.0,1080132280928.0,44492025603.0,69815022115.0,26921862454.0,347.0,8524.0,8423.0,2.52,1.81,5.63,4.13,0.56,1.52,11.026845694097519,
217,10120,KOSPI,LS ELECTRIC,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",1994-07-11,12월,"구자균, 김동현",http://www.ls-electric.com,경기도,2022-08-16,29995902.0,729663878126.0,40566280052.0,31461058476.0,33300844125.0,34657742283.0,5.56,4.31,4.56,752950810509.0,44297655066.0,-64675808206.0,24180154791.0,22391494114.0,5.88,-8.59,3.21,4440.0,589388869818.0,23352048906.0,18620275375.0,15198898680.0,15728825774.0,3.96,3.16,2.58,610218463057.0,32637743070.0,115169516326.0,20479656984.0,20883534533.0,5.35,18.87,3.36,2024.0,2668264980253.0,155131916609.0,101544478367.0,84736315508.0,2824.0,49859.0,49120.0,4.47,3.03,8.9,5.75,1.5999999999999996,0.5300000000000002,23.800077587368783,
218,680,KOSPI,LS네트웍스,상품 종합 도매업,"혁화,의류,등산용품 도매,제조/부동산 임대",1973-11-15,12월,문성준,http://www.lsnetworks.co.kr,경상남도,2022-08-16,78816536.0,83981889754.0,487456406.0,-14060139712.0,0.0,0.0,0.58,-16.74,0.0,107810440689.0,4647238189.0,2809912947.0,6743690896.0,0.0,4.31,2.61,6.26,0.0,90605912298.0,-2664357065.0,1668387834.0,0.0,0.0,-2.94,1.84,0.0,106567328861.0,-4992878017.0,10500066326.0,-31137886951.0,0.0,-4.69,9.85,-29.22,0.0,390470563901.0,4309069589.0,24412585913.0,60420337517.0,766.0,7193.0,7024.0,0.0,4.61,0.0,10.91,3.52,9.0,-7.310806078762054,
219,1120,KOSPI,LX인터내셔널,상품 중개업,"전자,기계,화공,유류.금속,의류 수출입,도소매",1976-01-30,12월,윤춘성,http://www.lxinternational.co.kr,서울특별시,2022-08-16,38752976.0,4918114586110.0,245713763096.0,-48257866322.0,154355055424.0,0.0,5.0,-0.98,3.14,4550588712910.0,207569373783.0,387507860082.0,92160985212.0,0.0,4.56,8.52,2.03,15932.0,3685179912825.0,113257394184.0,-51390322607.0,61143615562.0,0.0,3.07,-1.39,1.66,3370335420528.0,44752283160.0,87011275677.0,10877274338.0,0.0,1.33,2.58,0.32,6308.0,16686532633651.0,656217086586.0,175589706020.0,350069144537.0,9033.0,69427.0,61524.0,8.29,5.19,22.95,14.68,1.9300000000000002,3.2299999999999995,33.45656663855665,
220,10060,KOSPI,OCI,기초 화학물질 제조업,"타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",1985-07-09,12월,"백우석, 이우현, 김택중(3인, 각자 대표이사)",http://www.oci.co.kr,서울특별시,2022-08-12,23849712.0,1006076445000.0,162009377000.0,75882589000.0,134500216000.0,134158696000.0,16.1,7.54,13.37,1014153917000.0,218035700000.0,-15946799000.0,287578346000.0,289482909000.0,21.5,-1.57,28.36,22556.0,573677884000.0,47018557000.0,22302035000.0,38002120000.0,39757436000.0,8.2,3.89,6.62,564231511000.0,32975178000.0,-127092384000.0,-160043461000.0,742151690000.0,5.84,-22.52,-28.36,6372.0,3243996752000.0,625984935000.0,377690582000.0,647647565000.0,27155.0,148296.0,130978.0,8.47,11.35,15.21,20.73,7.900000000000002,15.66,75.37305743513724,
