,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2019_3,Quarter_Operating_Profit2019_3,Quarter_Cashflow2019_3,Quarter_Earn2019_3,Quarter_Continue_Earn2019_3,Quarter_Percent_Operating_Profit2019_3,Quarter_Percent_Cashflow2019_3,Quarter_Percent_Earn2019_3,Quarter_Revenue2018_12,Quarter_Operating_Profit2018_12,Quarter_Cashflow2018_12,Quarter_Earn2018_12,Quarter_Continue_Earn2018_12,Quarter_Percent_Operating_Profit2018_12,Quarter_Percent_Cashflow2018_12,Quarter_Percent_Earn2018_12,Quarter_Full_EPS,Last_Revenue2018_3,Last_Operating_Profit2018_3,Last_Cashflow2018_3,Last_Earn2018_3,Last_Continue_Earn2018_3,Last_Percent_Operating_Profit2018_3,Last_Percent_Cashflow2018_3,Last_Percent_Earn2018_3,Last_Revenue2017_12,Last_Operating_Profit2017_12,Last_Cashflow2017_12,Last_Earn2017_12,Last_Continue_Earn2017_12,Last_Percent_Operating_Profit2017_12,Last_Percent_Cashflow2017_12,Last_Percent_Earn2017_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
19,19,1880,KOSPI,DL건설,건물 건설업,"도로건설공사,토목공사,건축공사,조경공사/부동산 임대,매매",1977-12-22,12월,조남창,http://www.dlconstruction.co.kr,인천광역시,2019-05-15,304820704535.0,35771057795.0,47006301823.0,29891937435.0,0.0,11.74,15.42,9.81,322829070599.0,31901511253.0,16609182556.0,18494015860.0,0.0,9.88,5.14,5.73,5420.0,162462778662.0,9363699381.0,-39479287797.0,7517641936.0,0.0,5.76,-24.3,4.63,224901154906.0,18479266967.0,50927092994.0,16471951471.0,0.0,8.22,22.64,7.32,1360.0,965572042704.0,90903403942.0,87109217540.0,64533986454.0,2926.0,18637.0,16668.0,12.77,8.11,29.08,17.55,5.98,1.66,87.6249483391961,
8,8,75580,KOSPI,세진중공업,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter",2015-11-30,12월,최양환,http://www.sejinheavy.com,울산광역시,2019-05-14,64895727712.0,3023593861.0,-9047760199.0,1478310217.0,1478310217.0,4.66,-13.94,2.28,66498360339.0,4366070104.0,13541393352.0,1258388766.0,1258388766.0,6.57,20.36,1.89,104.0,38033071230.0,-2449757783.0,10018985440.0,-3334305471.0,-3334305471.0,-6.44,26.34,-8.77,48443405162.0,-1224377208.0,-1241974880.0,-1694912685.0,-1794318168.0,-2.53,-2.56,-3.5,-232.0,218222361073.0,8379607603.0,21018410648.0,1768188386.0,31.0,2809.0,2785.0,1.43,0.48,3.7,1.12,11.1,9.1,70.6297325281769,
3,3,77970,KOSPI,STX엔진,일반 목적용 기계 제조업,"엔진,터빈,내연기관 제조,도매",2004-05-10,12월,박기문,http://www.stxengine.co.kr,경상남도,2019-05-15,116716000000.0,8359000000.0,-13703000000.0,6518000000.0,0.0,7.16,-11.74,5.58,275822000000.0,24867000000.0,17758000000.0,29117000000.0,0.0,9.02,6.44,10.56,1132.0,71882000000.0,1631000000.0,-27079000000.0,-592000000.0,0.0,2.27,-37.67,-0.82,169238000000.0,932000000.0,30876000000.0,-6604000000.0,0.0,0.55,18.24,-3.9,-100.0,577328000000.0,31337000000.0,-59180000000.0,27899000000.0,1212.0,15269.0,9614.0,3.01,3.23,7.41,12.61,4.890000000000001,8.469999999999999,62.37166467265797,
63,63,181710,KOSPI,NHN,소프트웨어 개발 및 공급업,한게임,2013-08-29,12월,정우진,http://www.nhn.com,경기도,2019-05-15,370591056069.0,21729381602.0,99421743056.0,11091946147.0,0.0,5.86,26.83,2.99,368308645326.0,16566837637.0,37693493392.0,-25599046758.0,0.0,4.5,10.23,-6.95,2264.0,232164780155.0,15379620834.0,17318137856.0,55013527120.0,0.0,6.62,7.46,23.7,237750609677.0,10068056290.0,-3075443739.0,-8156703249.0,0.0,4.23,-1.29,-3.43,11244.0,1264567758330.0,68637421201.0,38062563898.0,89354073358.0,4567.0,91170.0,93029.0,1.64,3.58,2.48,4.91,-0.7599999999999998,0.2699999999999996,59.6241496326801,
4,4,90370,KOSPI,메타랩스,봉제의복 제조업,"여성용 의류(캐쥬얼티셔츠,바지) 제조",2006-12-26,12월,유지헌,http://www.metalabs.co.kr,서울특별시,2019-05-15,16394367335.0,492283576.0,-33741423.0,-727784753.0,-727784753.0,3.0,-0.21,-4.44,8839873619.0,-394808503.0,-3619048237.0,2801000912.0,2306495333.0,-4.47,-40.94,31.69,-44.0,10419257157.0,-5319419652.0,-1056185006.0,-4976127977.0,-5470633556.0,-51.05,-10.14,-47.76,7170681330.0,-4024120709.0,-365882701.0,-15929551303.0,4314765253.0,-56.12,-5.1,-222.15,-300.0,47375133978.0,-8756238309.0,-6896735857.0,-13521275944.0,-205.0,1095.0,1111.0,-2.58,-12.62,-4.02,-18.46,54.05,51.65,57.34679630193909,
15,15,5690,KOSPI,파미셀,기초 의약물질 및 생물학적 제제 제조업,"줄기세포치료제,화장품",1988-05-20,12월,김현수,http://www.pharmicell.com,서울특별시,2019-05-09,8180320528.0,856456438.0,-756754606.0,965409179.0,0.0,10.47,-9.25,11.8,9348157128.0,1521396232.0,2705984125.0,-11478423246.0,0.0,16.27,28.95,-122.79,64.0,5951837228.0,-567068881.0,66144614.0,-533380300.0,0.0,-9.53,1.11,-8.96,7681457670.0,-1302114426.0,-745758385.0,-18595708577.0,0.0,-16.95,-9.71,-242.09,-32.0,28351801126.0,260178848.0,3404989339.0,-12680884168.0,-211.0,574.0,791.0,8.27,-21.45,11.13,-26.7,20.0,33.22,37.44193960003236,
129,129,3010,KOSPI,혜인,기계장비 및 관련 물품 도매업,"건설기계,산업용 기계장비(진공흡인차,세정차),스테거크레인,비상용발전기,해상용엔진 도소매/창고",1988-09-20,12월,원경희,http://www.haein.com,서울특별시,2019-05-15,68853038218.0,2806303714.0,2998283262.0,181170732.0,181170732.0,4.08,4.35,0.26,60139085597.0,2244051288.0,-1035499952.0,846066077.0,394661464.0,3.73,-1.72,1.41,56.0,51895441517.0,1401018308.0,11359580880.0,24421270.0,-33518331.0,2.7,21.89,0.05,72472938298.0,-114529148.0,1436936517.0,2272464577.0,-348848888.0,-0.16,1.98,3.14,4.0,216727129293.0,6170527644.0,3000832038.0,-297651840.0,-23.0,7223.0,7210.0,0.29,-0.13,0.78,-0.32,1.38,3.89,32.676466767211146,
107,107,1630,KOSPI,종근당홀딩스,의약품 제조업,"의약품(항생제,위궤양치료제,장기이식면역억제제,고지혈증치료제(로바이드)) 제조,도매",1976-06-30,12월,김태영,http://www.ckd-holdings.com,서울특별시,2019-05-15,167326903689.0,20295038482.0,34321911485.0,27920111710.0,0.0,12.13,20.51,16.69,141920588783.0,12620950617.0,-4878070535.0,-15791124674.0,0.0,8.89,-3.44,-11.13,22288.0,127351074101.0,13895686298.0,28094853062.0,14964871779.0,0.0,10.91,22.06,11.75,114758433574.0,9205687858.0,11030973387.0,16519914052.0,0.0,8.02,9.61,14.4,11944.0,531114469555.0,53715501316.0,37931092400.0,27457239946.0,5480.0,136588.0,133887.0,11.76,3.15,16.32,4.09,1.2200000000000006,0.870000000000001,31.39025710634827,
85,85,6110,KOSPI,삼아알미늄,1차 비철금속 제조업,"알루미늄박지,은박지,은박가공품,알페이스트 제조,도매,수출",1980-12-05,12월,"한남희,하상용",http://www.sama-al.com,경기도,2019-05-15,48694222794.0,1874936486.0,1100905146.0,1128537877.0,0.0,3.85,2.26,2.32,47779551464.0,1577540575.0,-814042448.0,883790661.0,0.0,3.3,-1.7,1.85,408.0,37240967166.0,787563579.0,1940308816.0,119701806.0,0.0,2.11,5.21,0.32,34830465510.0,1188956801.0,3103488079.0,-226138.0,0.0,3.41,8.91,-0.0,40.0,171318848705.0,5529643299.0,6170124255.0,2768118471.0,251.0,9628.0,9606.0,2.18,1.41,4.24,2.62,1.7400000000000002,-0.1100000000000003,30.75445268901747,
30,30,145270,KOSPI,케이탑리츠,부동산 임대 및 공급업,부동산 임대,2012-01-31,12월,이명식,http://www.ktopreits.co.kr,서울특별시,2019-05-07,2624553325.0,1731881563.0,-1081710614.0,676247369.0,0.0,65.99,-41.22,25.77,3640961924.0,2694877758.0,857600703.0,1579418896.0,0.0,74.02,23.55,43.38,68.0,2010481198.0,1118566596.0,-51938915839.0,416802257.0,0.0,55.64,-2583.41,20.73,2952293599.0,2119912568.0,-8759303477.0,1289462333.0,0.0,71.81,-296.69,43.68,40.0,11033755105.0,7214854781.0,-47450912950.0,3344586451.0,86.0,1685.0,1653.0,1.29,1.65,4.04,5.23,10.349999999999994,2.2099999999999937,30.543539905315743,
122,122,10100,KOSPI,한국프랜지,자동차 신품 부품 제조업,"자동차부품(제동,구동장치),프랜지(관이음쇠),철구조물,산업기계 제조",1987-10-02,12월,이현덕,http://www.kofco.com,울산광역시,2019-05-15,216082583136.0,2624140873.0,3680733703.0,709820088.0,0.0,1.21,1.7,0.33,76214944844.0,4876814760.0,28104383707.0,8852506622.0,0.0,6.4,36.88,11.62,92.0,168544096928.0,-3851174887.0,2980686387.0,-6416241967.0,0.0,-2.28,1.77,-3.81,-11524441457.0,-10268296406.0,14549631016.0,-14612853869.0,0.0,89.1,-126.25,126.8,-840.0,793671741516.0,1999688326.0,41951778950.0,1501421275.0,49.0,7450.0,7236.0,0.43,0.23,1.23,0.68,3.49,-82.69999999999999,28.20537003340311,
11,11,11330,KOSPI,유니켐,"가죽, 가방 및 유사제품 제조업","피혁 제조,도매,무역,부동산임대",1989-12-14,12월,이장원,http://www.uni-chem.net,경기도,2019-05-14,24850054313.0,4307867322.0,-728981647.0,3895397622.0,0.0,17.34,-2.93,15.68,22939543630.0,5082978021.0,-1561559828.0,3436783684.0,0.0,22.16,-6.81,14.98,212.0,19562742584.0,1958463023.0,-1612274385.0,1140002429.0,0.0,10.01,-8.24,5.83,18910342824.0,827491675.0,1004806018.0,4058816909.0,0.0,4.38,5.31,21.46,60.0,83645367896.0,13175702194.0,-6829114241.0,10796533660.0,148.0,1057.0,865.0,11.18,9.1,20.05,17.18,7.33,17.78,27.027456433048364,-84.77736460257603
126,126,9180,KOSPI,한솔로지스틱스,기타 운송관련 서비스업,"지류펄프 보관창고 운영/화물취급,화물운송알선,물류컨설팅/종합쇼핑몰운영,통신판매,인터넷백화점",1989-11-13,12월,황규호,http://www.hansollogistics.com,서울특별시,2019-05-15,109432300742.0,1914948973.0,4612020285.0,1276419462.0,0.0,1.75,4.21,1.17,117046876928.0,421490046.0,-5242128496.0,366508687.0,-1087723861.0,0.36,-4.48,0.31,184.0,86349369815.0,-280195400.0,-576514250.0,-526271343.0,0.0,-0.32,-0.67,-0.61,80059911539.0,-1086484606.0,268550826.0,-1442018334.0,-4313209481.0,-1.36,0.34,-1.8,-76.0,434161852578.0,3903273509.0,62254906.0,1454232548.0,52.0,1957.0,2049.0,3.04,1.15,9.4,2.58,2.07,1.7200000000000002,26.73202013686288,
25,25,1820,KOSPI,삼화콘덴서,전자부품 제조업,콘덴서(축전기) 제조,1976-06-26,12월,"오영주, 박진",http://www.samwha.com,경기도,2019-05-15,70621434038.0,18573540427.0,20607591975.0,14808483964.0,0.0,26.3,29.18,20.97,79665916403.0,20807072404.0,23515336428.0,14791557086.0,0.0,26.12,29.52,18.57,5696.0,55727567865.0,13130985951.0,6859029230.0,10051998466.0,0.0,23.56,12.31,18.04,52662757972.0,5239496727.0,3155648132.0,3367927887.0,0.0,9.95,5.99,6.4,3864.0,274444670774.0,81349273931.0,60908393966.0,61800481576.0,5945.0,14781.0,12252.0,21.67,28.09,38.53,48.52,2.740000000000002,16.17,26.72620884708334,
16,16,6390,KOSPI,한일현대시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,시멘트반제품 제조,판매/콘도미니엄,스키장,종합레저관광산업,체육진흥사업,사업서비스",1975-12-26,12월,전근식,http://WWW.HANILHDCEMENT.COM,서울특별시,2019-05-15,79864936092.0,-4817078563.0,-16500139112.0,-2108733567.0,0.0,-6.03,-20.66,-2.64,98547821406.0,16593793287.0,21287131403.0,12839250052.0,0.0,16.84,21.6,13.03,-472.0,63727423039.0,-7758513925.0,-18944648190.0,-4022176928.0,0.0,-12.17,-29.73,-6.31,86806283444.0,9233624703.0,13713903231.0,30630871695.0,0.0,10.64,15.8,35.29,-904.0,339613440250.0,20460005609.0,21780731866.0,-29354118506.0,-1651.0,9700.0,9925.0,-1.51,-5.35,-4.87,-16.64,6.14,6.199999999999999,25.32271396432293,
17,17,4800,KOSPI,효성,기타 금융업,"스판덱스,합성원사,나일론,폴리에스터,타이어코드지,PET병,수지제품,중전기제품(변압기,차단기),사무용기계,컴퓨터 제조/건축공사",1973-06-30,12월,"Hyun-Joon Cho, Kyoo-Young Kim",http://www.hyosung.com,서울특별시,2019-05-15,740360028129.0,40916391705.0,23504811559.0,25150965824.0,0.0,5.53,3.17,3.4,857627026011.0,63659974451.0,27900198664.0,223468227120.0,0.0,7.42,3.25,26.06,4772.0,597577538118.0,6169225712.0,160761150249.0,65749407801.0,0.0,1.03,26.9,11.0,750783196972.0,5590416491.0,300180599887.0,-149470981789.0,0.0,0.74,39.98,-19.91,12480.0,2991006158183.0,143483398266.0,264011738938.0,3357772004243.0,159346.0,157573.0,128233.0,1.39,52.4,3.03,124.26,4.5,6.68,23.893550360121736,
132,132,81660,KOSPI,휠라홀딩스,생활용품 도매업,"스포츠의류,신발,가방,시계,골프장비,화장품,가죽제품(지갑,키홀더) 도매,수출입",2010-09-28,12월,윤근창,http://www.filaholdings.com/kr/main/index.asp,서울특별시,2019-05-15,834576235644.0,115849976978.0,-136223901953.0,96210049792.0,0.0,13.88,-16.32,11.53,761677979838.0,82603106770.0,53241548082.0,-62630791911.0,0.0,10.84,6.99,-8.22,6332.0,676917107443.0,84932154334.0,-60549782319.0,38113369174.0,0.0,12.55,-8.94,5.63,614481710975.0,51452894171.0,-6907438395.0,9578782977.0,0.0,8.37,-1.12,1.56,2508.0,2954642540440.0,357102169493.0,274605174448.0,143546058058.0,2363.0,26749.0,24799.0,10.29,4.34,23.67,9.53,1.33,2.4700000000000006,23.290758420413496,
114,114,71950,KOSPI,코아스,가구 제조업,"사무용가구,금속가구 도매,제조",2005-08-04,12월,노재근,http://www.ikoas.com,서울특별시,2019-05-15,34553927094.0,952602458.0,3340782213.0,710186974.0,0.0,2.76,9.67,2.06,34398592095.0,1321922011.0,4320784136.0,598654101.0,0.0,3.84,12.56,1.74,88.0,28375876675.0,322882459.0,-1180250449.0,56962054.0,0.0,1.14,-4.16,0.2,31261813165.0,-921486941.0,6721158928.0,-1360450021.0,0.0,-2.95,21.5,-4.35,4.0,108592320222.0,1232092002.0,2855391164.0,-124421653.0,-4.0,796.0,758.0,3.19,-0.16,11.04,-0.53,1.62,6.79,21.772192238356634,
23,23,6400,KOSPI,삼성SDI,일차전지 및 축전지 제조업,"2차전지, 전자재료 제조 판매",1979-02-27,12월,전영현,http://www.samsungsdi.co.kr,경기도,2019-05-15,2304063855366.0,118798090448.0,28559390052.0,57896315369.0,0.0,5.16,1.24,2.51,2478646280823.0,248657589062.0,138616097600.0,222123382993.0,745049185447.0,10.03,5.59,8.96,3392.0,1908874317210.0,71968640041.0,-186040044212.0,125316900167.0,0.0,3.77,-9.75,6.56,1852205994531.0,118598180772.0,40266208662.0,237567949015.0,745049185447.0,6.4,2.17,12.83,7340.0,9158272454945.0,714970606151.0,260609735389.0,701166336925.0,10271.0,183101.0,179085.0,1.13,3.62,1.85,5.74,1.39,3.629999999999999,20.702753166777725,
26,26,8490,KOSPI,서흥,기타 화학제품 제조업,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매",1990-03-27,12월,양주환,http://www.suheung.com,충청북도,2019-05-14,117792027654.0,12518839968.0,2028421555.0,12300403905.0,0.0,10.63,1.72,10.44,95530623082.0,8974098088.0,10576983337.0,2428511379.0,0.0,9.39,11.07,2.54,4252.0,99065819834.0,10288401977.0,10156140644.0,7612741455.0,0.0,10.39,10.25,7.68,78965886394.0,7264287773.0,8332546670.0,2207075503.0,0.0,9.2,10.55,2.79,2632.0,393476122727.0,39306801711.0,49006540708.0,25735551199.0,2224.0,26911.0,26638.0,7.43,4.03,15.8,8.35,0.2400000000000002,0.1900000000000012,18.902793972107272,
95,95,9270,KOSPI,신원,봉제의복 제조업,"여성,남성의류,스웨터,의복관련 악세사리,사카린,망초 제조,판매,수출입/섬유의류 도매/신용카드업/의류전문 물류대행 및 임대사업",1988-08-24,12월,박정주,http://www.sw.co.kr,서울특별시,2019-05-15,178322591391.0,2119131238.0,5780964625.0,397221735.0,0.0,1.19,3.24,0.22,174623253426.0,8131817996.0,-14363682996.0,6393541036.0,0.0,4.66,-8.23,3.66,16.0,150088175916.0,-1293289076.0,-235479121.0,-3145620813.0,0.0,-0.86,-0.16,-2.1,158243661780.0,-281464203.0,6748852945.0,-3788867666.0,0.0,-0.18,4.26,-2.39,-136.0,621490809812.0,1463026650.0,5003820468.0,-5845348319.0,-64.0,2156.0,2015.0,0.35,-1.42,0.74,-3.2,2.05,4.84,18.81188528189055,
13,13,10640,KOSPI,진양폴리,플라스틱제품 제조업,"폴리우레탄,폴리우레탄스폰지 제조,판매",1989-09-30,12월,"김상용,조영태(각자대표이사)",http://www.chinyangpoly.kr,경기도,2019-05-15,8344015539.0,810009979.0,2122564245.0,686664585.0,0.0,9.71,25.44,8.23,7887404987.0,692737343.0,-645324404.0,553228573.0,0.0,8.78,-8.18,7.01,272.0,7043061386.0,26883995.0,1013866943.0,45970776.0,0.0,0.38,14.4,0.65,6732328945.0,-41117607.0,-1216930231.0,-82411551.0,0.0,-0.61,-18.08,-1.22,16.0,30104368734.0,1110591983.0,1403741204.0,957732274.0,95.0,2014.0,1902.0,7.53,2.74,13.51,5.03,9.33,9.39,18.471429989038576,
