,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_6,Quarter_Operating_Profit2022_6,Quarter_Cashflow2022_6,Quarter_Earn2022_6,Quarter_Continue_Earn2022_6,Quarter_Percent_Operating_Profit2022_6,Quarter_Percent_Cashflow2022_6,Quarter_Percent_Earn2022_6,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Full_EPS,Last_Revenue2021_6,Last_Operating_Profit2021_6,Last_Cashflow2021_6,Last_Earn2021_6,Last_Continue_Earn2021_6,Last_Percent_Operating_Profit2021_6,Last_Percent_Cashflow2021_6,Last_Percent_Earn2021_6,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE
30,30,99520,KOSDAQ,ITX-AI,영상 및 음향기기 제조업,"DVR,유선통신기기 제조,무역/소프트웨어 자문,연구개발,기술용역",2009-12-22,12월,"박상열, 유건상 (각자 대표이사)",http://www.itxai.com,서울특별시,2022-08-16,29666194.0,5455901190.0,-214186216.0,937003434.0,38435799.0,0.0,-3.93,17.17,0.7,5112139805.0,-81772607.0,1271143622.0,75224062.0,0.0,-1.6,24.87,1.47,4.0,6020667820.0,-1453637104.0,-6785142252.0,-2730738471.0,0.0,-24.14,-112.7,-45.36,8920941921.0,-411338110.0,-6055457381.0,-366565558.0,0.0,-4.61,-67.88,-4.11,-368.0,31379040241.0,-6908854130.0,-5895597963.0,-14375827976.0,-484.0,601.0,299.0,0.24,-59.12,0.67,-161.98
31,31,950170,KOSDAQ,JTC,종합 소매업,"식품류, 생활용품류, 화장품류 (사후면세업)",2018-04-06,02월,구철모,http://www.groupjtc.com/korean/,일본,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,32,67290,KOSDAQ,JW신약,의약품 제조업,"매니큐어세트, 손톱깎이",2003-02-11,12월,백승호,http://www.cwsy.co.kr,서울특별시,2022-08-16,46122237.0,24133522240.0,1072543632.0,-1039576856.0,54870833.0,0.0,4.44,-4.31,0.23,24958414310.0,1223742054.0,-2525463137.0,923735837.0,0.0,4.9,-10.12,3.7,4.0,24701927848.0,62679706.0,-1148810694.0,-274745034.0,0.0,0.25,-4.65,-1.11,24056364894.0,36657296.0,-930010266.0,-390820054.0,0.0,0.15,-3.87,-1.62,-20.0,100966106272.0,3426120278.0,7771879765.0,883778784.0,19.0,2425.0,1196.0,0.1,0.96,0.16,1.6
33,33,35900,KOSDAQ,JYP Ent.,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음 관련 제품,2001-08-30,12월,정욱,http://www.jype.com,서울특별시,2022-08-16,35427961.0,67759735462.0,24270679199.0,17502133425.0,15279815672.0,0.0,35.82,25.83,22.55,67787856747.0,19168252921.0,6198349823.0,16662474327.0,0.0,28.28,9.14,24.58,1724.0,40554627773.0,9598500397.0,19869388337.0,4840106951.0,0.0,23.67,48.99,11.93,32316773917.0,13775583990.0,841537226.0,12028094307.0,0.0,42.63,2.6,37.22,544.0,193899561773.0,57903761113.0,45832695228.0,67460902491.0,1904.0,14890.0,7074.0,9.04,21.25,11.58,26.91
34,34,24840,KOSDAQ,KBI메탈,1차 비철금속 제조업,"동ROD, 모터코어",1994-12-29,12월,박한상,http://www.kbimetal.co.kr,대구광역시,2022-08-16,32939374.0,187534386786.0,899263465.0,8174869950.0,8234016499.0,0.0,0.48,4.36,4.39,195642186197.0,7022990993.0,-4271607288.0,2906115100.0,0.0,3.59,-2.18,1.49,996.0,170274813737.0,3802906696.0,-25652427931.0,105348356.0,0.0,2.23,-15.07,0.06,153699965696.0,4504461438.0,-10044163491.0,-831360239.0,0.0,2.93,-6.53,-0.54,12.0,683020943070.0,13520846480.0,-19200407134.0,-1107494988.0,-33.0,6580.0,3059.0,7.11,-0.48,15.13,-1.1
35,35,24120,KOSDAQ,KB오토시스,자동차 신품 부품 제조업,브레이크패드,1994-12-07,12월,김신완,http://www.kbautosys.com,충청남도,2022-08-16,11500353.0,44743522295.0,513535731.0,-4851761521.0,728477842.0,0.0,1.15,-10.84,1.63,36405477488.0,-2363486624.0,-11106593395.0,-1748802297.0,0.0,-6.49,-30.51,-4.8,252.0,31042440899.0,382130116.0,5599506049.0,410715708.0,0.0,1.23,18.04,1.32,31246915664.0,681047229.0,-7896666166.0,1756917196.0,0.0,2.18,-25.27,5.62,140.0,130124357015.0,-5122507760.0,1080868035.0,-405411162.0,-35.0,17463.0,8879.0,0.78,-0.25,1.44,-0.4
36,36,21320,KOSDAQ,KCC건설,건물 건설업,"토목 건축공사, 분양공사",2001-08-21,12월,"정몽열,윤희영",http://www.kccworld.net,서울특별시,2022-08-16,21398652.0,439190349690.0,-4977816966.0,7275159819.0,1048172494.0,0.0,-1.13,1.66,0.24,428621353240.0,8342128335.0,15728119588.0,5193233528.0,0.0,1.95,3.67,1.21,192.0,317777673239.0,21351017767.0,52444236008.0,21121693155.0,0.0,6.72,16.5,6.65,246983337542.0,14306039287.0,47580700341.0,14463411020.0,0.0,5.79,19.26,5.86,3948.0,1363965385622.0,31880777428.0,-110505848405.0,47190335111.0,2205.0,41543.0,20678.0,0.18,4.33,0.46,10.66
37,37,36670,KOSDAQ,KCI,기타 화학제품 제조업,"폴리머,레진,계면활성제",2001-01-03,12월,이진용,http://www.kciltd.com,충청남도,2022-08-16,11268954.0,28224716846.0,6532609651.0,4211636568.0,5441585416.0,0.0,23.14,14.92,19.28,23555916571.0,3791293336.0,2078567997.0,3172175801.0,0.0,16.09,8.82,13.47,1928.0,19174759773.0,2554201256.0,5097481352.0,2137948774.0,0.0,13.32,26.58,11.15,17029051873.0,924277612.0,5683154171.0,1034219943.0,0.0,5.43,33.37,6.07,756.0,81501152546.0,12443152363.0,7686720547.0,10155281742.0,901.0,15312.0,7327.0,10.13,10.43,12.59,12.3
38,38,44180,KOSDAQ,KD,건물 건설업,건설사업(완성건물),2000-11-16,12월,안태일,http://kdcon.co.kr,경기도,2022-08-16,24852627.0,25890251245.0,-3619718358.0,-30664008891.0,-2849252944.0,-2849252944.0,-13.98,-118.44,-11.01,10157162623.0,-1632107074.0,-42658911587.0,-1770444786.0,-1770444786.0,-16.07,-419.99,-17.43,-456.0,1953750430.0,-2641557285.0,-18171150553.0,1276950634.0,1276950634.0,-135.2,-930.07,65.36,3305549102.0,-1778896718.0,-1701315649.0,121448439.0,121448439.0,-53.82,-51.47,3.67,204.0,19927877859.0,-11569032637.0,-30991980103.0,-14564982275.0,-586.0,2903.0,1577.0,-1.91,-7.1,-15.71,-37.15
39,39,151860,KOSDAQ,KG ETS,폐기물 처리업,"집단에너지(스팀), 산화동, 폐기물 소각",2013-07-24,12월,엄기민,http://www.kgets.co.kr,경기도,2022-08-16,36053094.0,1100078225501.0,125920991402.0,163321121920.0,343459087714.0,0.0,11.45,14.85,31.22,999751791520.0,98322327246.0,199023216348.0,19934514213.0,0.0,9.83,19.91,1.99,38104.0,848741415489.0,93448121269.0,44957243154.0,29373626864.0,0.0,11.01,5.3,3.46,663586181482.0,51060791504.0,48769822262.0,41859143593.0,0.0,7.69,7.35,6.31,3256.0,3536889858339.0,325596666378.0,-43724576832.0,47920141424.0,1329.0,83660.0,34280.0,19.86,1.56,45.55,3.88
40,40,46440,KOSDAQ,KG모빌리언스,소프트웨어 개발 및 공급업,유무선전화결제서비스,2004-12-14,12월,고규영,http://www.mobilians.co.kr,서울특별시,2022-08-12,38827389.0,70346137497.0,11222383430.0,732145836.0,9976501612.0,0.0,15.95,1.04,14.18,71213317289.0,10067588445.0,24166393516.0,8196343195.0,0.0,14.14,33.94,11.51,1024.0,78197384332.0,13078250780.0,41613945340.0,10445390215.0,0.0,16.72,53.22,13.36,76056112777.0,12287536402.0,30927421666.0,9656830263.0,0.0,16.16,40.66,12.7,1076.0,306463829244.0,47500748499.0,83140704561.0,29118451001.0,749.0,15550.0,7643.0,4.09,5.93,6.58,9.81
41,41,35600,KOSDAQ,KG이니시스,소프트웨어 개발 및 공급업,전자지불서비스,2002-11-22,12월,유승용,http://www.inicis.com,서울특별시,2022-08-12,27901842.0,276399544508.0,27411792007.0,77702348873.0,13516707458.0,0.0,9.92,28.11,4.89,258930492455.0,24548203167.0,70771335802.0,12441519233.0,0.0,9.48,27.33,4.8,1936.0,249559063968.0,27563346291.0,76964439696.0,17407652912.0,0.0,11.04,30.84,6.98,241890614804.0,26016953843.0,42360815677.0,15782071525.0,0.0,10.76,17.51,6.52,2492.0,1011974554186.0,106647236661.0,134932801578.0,48128028852.0,1724.0,39991.0,18392.0,1.77,3.37,4.84,9.38
42,42,111870,KOSDAQ,KH 일렉트론,영상 및 음향기기 제조업,"이어폰,헤드폰,키패드",2010-11-05,12월,배보성,http://www.esambon.com,경기도,2022-08-16,137362737.0,4159475063.0,-923470232.0,1222710207.0,-78221246290.0,0.0,-22.2,29.4,-1880.56,3643294032.0,-427624704.0,6455389608.0,30612983822.0,0.0,-11.74,177.19,840.26,-2276.0,3662428962.0,-1093420644.0,-3854805393.0,-11818453923.0,0.0,-29.86,-105.25,-322.69,4423374956.0,-1564943796.0,-482556466.0,-4994798239.0,0.0,-35.38,-10.91,-112.92,-344.0,20017205206.0,-1307939335.0,-3861106007.0,-29058708710.0,-211.0,1811.0,902.0,-78.52,-16.26,-125.67,-23.45
43,43,60720,KOSDAQ,KH바텍,전자부품 제조업,"휴대폰부품(SHIELD, BRACKET)",2002-05-21,12월,남광희,http://www.khvatec.com,경상북도,2022-08-16,23670225.0,53800850488.0,3740944398.0,4282705250.0,4587273450.0,6225998626.0,6.95,7.96,8.53,66081733433.0,4942359029.0,-16736566369.0,5426619974.0,5547182496.0,7.48,-25.33,8.21,772.0,41225106572.0,1132910915.0,2041819099.0,-2606167495.0,-2501610078.0,2.75,4.95,-6.32,38997140445.0,695821307.0,-1976885995.0,3405640259.0,3645391236.0,1.78,-5.07,8.73,-440.0,339842788109.0,26919687491.0,75374210680.0,33412209394.0,1411.0,18307.0,9150.0,2.61,8.75,4.22,15.43
44,44,122450,KOSDAQ,KMH,텔레비전 방송업,방송채널사업 및 방송송출서비스,2011-05-25,12월,"한찬수, 이강봉(각자 대표이사)",http://www.ikmh.co.kr,서울특별시,2022-08-16,45338136.0,89807892370.0,33113196601.0,45864322624.0,-3284551718.0,3417584565.0,36.87,51.07,-3.66,63191278716.0,7178975813.0,27970216134.0,3815185643.0,6415642683.0,11.36,44.26,6.04,-288.0,76589653349.0,24373433892.0,32447301790.0,6257222340.0,15978368179.0,31.82,42.37,8.17,53336738895.0,6726479714.0,3814717082.0,4619335056.0,4653504993.0,12.61,7.15,8.66,552.0,288948790879.0,74110983749.0,87153210049.0,39195009529.0,864.0,14193.0,7139.0,-0.77,4.68,-2.03,12.11
45,45,52900,KOSDAQ,KMH하이텍,플라스틱제품 제조업,TRAY(반도체Packing재료),2005-01-18,12월,이상국,http://www.kmhhitech.com,충청남도,2022-08-16,51635345.0,37872424862.0,3643171597.0,5995124914.0,4416227958.0,0.0,9.62,15.83,11.66,35156658806.0,3565352300.0,3566282106.0,3585978779.0,0.0,10.14,10.14,10.2,340.0,23780081515.0,2503135573.0,1052886559.0,2173266722.0,0.0,10.53,4.43,9.14,19215584532.0,483752276.0,-3651366673.0,-735653018.0,0.0,2.52,-19.0,-3.83,168.0,104897371301.0,8653494675.0,10949569904.0,4768793922.0,92.0,4052.0,2018.0,4.69,2.64,8.39,4.57
46,46,58400,KOSDAQ,KNN,텔레비전 방송업,방송프로그램 제작 및 송출,2010-11-03,12월,이오상,http://www.knn.co.kr,부산광역시,2022-08-16,132432472.0,15717686094.0,3289778767.0,2031835504.0,3531578084.0,0.0,20.93,12.93,22.47,12724962127.0,1396929773.0,-677889719.0,1161412409.0,0.0,10.98,-5.33,9.13,104.0,15819539747.0,3454811664.0,12295063629.0,3924797373.0,0.0,21.84,77.72,24.81,11834132288.0,1257871094.0,6903379134.0,880327392.0,0.0,10.63,58.33,7.44,116.0,64977971322.0,9879827448.0,21517520441.0,9109294426.0,68.0,3098.0,1556.0,3.14,4.1,3.36,4.42
47,47,114450,KOSDAQ,KPX생명과학,기초 의약물질 및 생물학적 제제 제조업,의약품 중간체 등,2009-12-22,12월,"양준화, 이기성(각자 대표이사)",http://www.kpxls.com/,전라남도,2022-08-12,15000000.0,10889616000.0,-1079241435.0,-1600387779.0,-484948987.0,0.0,-9.91,-14.7,-4.45,14522961541.0,48645438.0,-4501644102.0,104192503.0,0.0,0.33,-31.0,0.72,-128.0,5572751146.0,-942457075.0,-2043514783.0,-312465220.0,0.0,-16.91,-36.67,-5.61,5419321922.0,-895668959.0,-1059617903.0,-507709362.0,0.0,-16.53,-19.55,-9.37,-80.0,25337689222.0,-4648268142.0,611383950.0,-3135871535.0,-209.0,7486.0,3753.0,-1.36,-4.36,-1.71,-5.57
48,48,60370,KOSDAQ,KT서브마린,전기 및 통신 공사업,해저케이블등의 건설 및 유지보수 업무,2002-02-15,12월,이승용,http://www.ktsubmarine.co.kr,부산광역시,2022-08-16,21910569.0,11201882480.0,-1799127065.0,-5587474982.0,-135383464.0,0.0,-16.06,-49.88,-1.21,11105462441.0,62681131.0,-5748925332.0,552050977.0,0.0,0.56,-51.77,4.97,-24.0,8438254239.0,1080279142.0,1853248321.0,444058920.0,0.0,12.8,21.96,5.26,7308719105.0,-378943122.0,2748115114.0,-287593901.0,0.0,-5.18,37.6,-3.93,80.0,29876633529.0,-5132157799.0,10253094807.0,-3182787532.0,-145.0,9083.0,4548.0,-0.23,-2.88,-0.26,-3.19
49,49,108320,KOSDAQ,LX세미콘,반도체 제조업,"LDI, T-Con, PMIC, EPD-IC 등",2010-06-08,12월,손보익,http://lxsemicon.com,대전광역시,2022-08-16,16263135.0,599159232237.0,109588665905.0,35774781166.0,83031760971.0,0.0,18.29,5.97,13.86,585084729392.0,127918806976.0,43797472168.0,97261425718.0,0.0,21.86,7.49,16.62,20420.0,449275295664.0,95551329476.0,110656886753.0,72894878482.0,0.0,21.27,24.63,16.22,405623574114.0,59241161261.0,58229713109.0,50819813863.0,0.0,14.6,14.36,12.53,17928.0,1898845716028.0,369621952134.0,421502665587.0,296424020561.0,18226.0,105084.0,49211.0,12.47,25.28,19.43,37.04
50,50,160550,KOSDAQ,NEW,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 투자 및 배급,2014-12-23,12월,김우택,http://www.its-new.co.kr,서울특별시,2022-08-12,27907858.0,49101900745.0,4866262768.0,-24957497598.0,5184855830.0,6165547415.0,9.91,-50.83,10.56,34308729597.0,-2686409393.0,-13533670880.0,-2534483110.0,-2516884317.0,-7.83,-39.45,-7.39,740.0,26059453587.0,-2424398239.0,-23143329835.0,-2156056754.0,-2278615117.0,-9.3,-88.81,-8.27,28035050518.0,28638644.0,-8853218353.0,1835118130.0,1930384716.0,0.1,-31.58,6.55,-308.0,146057166294.0,-499604543.0,-41946024527.0,-22015532287.0,-788.0,12785.0,6264.0,2.96,-6.33,5.79,-12.59
51,51,53290,KOSDAQ,NE능률,"서적, 잡지 및 기타 인쇄물 출판업",영어학습교재,2002-12-10,12월,주민홍,http://www.neungyule.com,서울특별시,2022-08-12,16526592.0,14534907906.0,-2320412304.0,2017065517.0,-1806252598.0,0.0,-15.96,13.88,-12.43,21678268874.0,4163311742.0,936381911.0,3556176107.0,0.0,19.21,4.32,16.4,-436.0,13733270103.0,-2641979671.0,7321169623.0,-2458466815.0,0.0,-19.24,53.31,-17.9,21626160429.0,3628281362.0,3733362861.0,2965056608.0,0.0,16.78,17.26,13.71,-592.0,77824167015.0,5133695363.0,15881101991.0,4221359721.0,255.0,10048.0,4924.0,-3.23,3.71,-4.34,5.19
52,52,104200,KOSDAQ,NHN벅스,소프트웨어 개발 및 공급업,"디지털음원유통, 온라인음악서비스",2009-10-06,12월,왕문주,http://www.bugs.co.kr,경기도,2022-08-16,14826640.0,16417168746.0,753441143.0,1577649058.0,1124739527.0,1124739527.0,4.59,9.61,6.85,17661571326.0,1145276901.0,-2596459347.0,1514419662.0,1514419662.0,6.48,-14.7,8.57,300.0,16736774187.0,175143003.0,-365867914.0,-388833816.0,-230289006.0,1.05,-2.19,-2.32,15289765882.0,763400613.0,-29272905.0,-82242791.0,713192513.0,4.99,-0.19,-0.54,-104.0,65059898590.0,5689750837.0,1686616198.0,-1161697373.0,-78.0,9923.0,4821.0,2.38,-1.27,3.02,-1.62
53,53,60250,KOSDAQ,NHN한국사이버결제,기타 정보 서비스업,전자결제서비스업,2002-01-08,12월,박준석,http://www.kcp.co.kr,서울특별시,2022-08-16,40163569.0,199174077667.0,10481754083.0,24831592027.0,8842675052.0,0.0,5.26,12.47,4.44,191605992603.0,8527189597.0,-24435605843.0,7176102481.0,0.0,4.45,-12.75,3.75,880.0,182521860071.0,11226400798.0,38430470363.0,8801111982.0,0.0,6.15,21.06,4.82,167258179444.0,9122584130.0,38429340102.0,7689791403.0,0.0,5.45,22.98,4.6,876.0,745418208065.0,43162129841.0,68315120547.0,30425250074.0,757.0,8686.0,4053.0,4.05,7.41,10.13,18.69
54,54,30190,KOSDAQ,NICE평가정보,기타 정보 서비스업,"개인 및 기업정보,솔루션",2000-05-16,12월,신희부,http://www.niceinfo.co.kr,서울특별시,2022-08-16,60718553.0,124237626013.0,21611156933.0,21565901278.0,16248047318.0,0.0,17.4,17.36,13.08,121548434146.0,21401583554.0,-10450721491.0,15550427684.0,0.0,17.61,-8.6,12.79,1068.0,122226330986.0,20592251535.0,23815411168.0,15891725942.0,0.0,16.85,19.48,13.0,117196016745.0,19636462245.0,-6015398721.0,14709180455.0,0.0,16.76,-5.13,12.55,1044.0,484797305616.0,72604608652.0,79722471690.0,54679028163.0,900.0,10081.0,4966.0,7.49,12.59,10.59,18.13
55,55,24940,KOSDAQ,PN풍년,기타 금속 가공제품 제조업,압력솥,1995-01-04,12월,유재원,http://www.pn.co.kr,경기도,2022-08-16,10001306.0,13341340309.0,648672835.0,-2654364993.0,629045548.0,0.0,4.86,-19.9,4.72,13841339260.0,617273666.0,-2387222006.0,577840514.0,0.0,4.46,-17.25,4.17,248.0,13085724241.0,526448848.0,-1203277853.0,456219264.0,0.0,4.02,-9.2,3.49,14893382375.0,965354891.0,1449772333.0,873178722.0,0.0,6.48,9.73,5.86,180.0,58410347708.0,2296284646.0,1466951199.0,2107915761.0,210.0,9072.0,4470.0,2.34,3.9,2.73,4.71
56,56,218410,KOSDAQ,RFHIC,통신 및 방송 장비 제조업,GaN 트랜지스터,2015-06-30,12월,조덕수,http://rfhic.com,경기도,2022-08-16,26782854.0,23666868594.0,-370638453.0,-2246007777.0,689496815.0,0.0,-1.57,-9.49,2.91,23346971091.0,-1050591197.0,7095758001.0,103243106.0,0.0,-4.5,30.39,0.44,100.0,29989933199.0,2836655845.0,13244708570.0,3821409167.0,0.0,9.46,44.16,12.74,21443671553.0,70164333.0,4263689658.0,-324621642.0,0.0,0.33,19.88,-1.51,568.0,101561301412.0,4363911122.0,22097622804.0,6028945384.0,225.0,22913.0,11512.0,0.3,1.35,0.44,1.96
57,57,327260,KOSDAQ,RF머트리얼즈,전자부품 제조업,"광통신, RF통신용 패키지",2019-12-24,12월,남동우,http://www.metal-life.co.kr,경기도,2022-08-12,8198133.0,12279801499.0,669359856.0,-4223767115.0,1825517925.0,0.0,5.45,-34.4,14.87,9735515364.0,-99321928.0,-2990753075.0,-30120369.0,0.0,-1.02,-30.72,-0.31,888.0,10552908233.0,542892052.0,1460286895.0,-18674257.0,0.0,5.14,13.84,-0.18,7899554995.0,-31453267.0,-153760360.0,-352558882.0,0.0,-0.4,-1.95,-4.46,-8.0,37771227715.0,-28083434.0,3963890558.0,-901714564.0,-109.0,11367.0,5143.0,4.67,-1.26,7.81,-2.14
58,58,91340,KOSDAQ,S&K폴리텍,전자부품 제조업,고밀도폴리우레탄폼시트,2007-07-30,12월,강원형,http://www.snkpolytec.com,경기도,2022-08-16,11705056.0,96026527220.0,-652590370.0,-851579442.0,1853216138.0,0.0,-0.68,-0.89,1.93,96969459187.0,1494564938.0,-3236078617.0,686589980.0,0.0,1.54,-3.34,0.71,632.0,79660569811.0,3609397461.0,1534315721.0,1415397196.0,0.0,4.53,1.93,1.78,68038680706.0,310889153.0,-3410043506.0,1930508639.0,0.0,0.46,-5.01,2.84,480.0,330997088798.0,6746720401.0,1731857664.0,3791389013.0,323.0,21397.0,10760.0,1.25,1.32,2.95,3.01
59,59,950110,KOSDAQ,SBI핀테크솔루션즈,소프트웨어 개발 및 공급업,전자결제대행 및 핀테크 비스,2012-12-17,03월,카네코 유이치,http://https://www.sbi-finsol.co.jp/kr/,일본,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,60,46140,KOSDAQ,SBS콘텐츠허브,"영화, 비디오물, 방송프로그램 제작 및 배급업","컨텐츠, 프로젝트",2003-02-05,12월,김휘진,http://www.sbscontentshub.co.kr,서울특별시,2022-08-12,21464165.0,33171184622.0,747451393.0,-24731199248.0,1020412968.0,0.0,2.25,-74.56,3.08,43565568315.0,2192938547.0,-13028247192.0,2081559884.0,0.0,5.03,-29.9,4.78,188.0,37932034394.0,1563814127.0,23010292609.0,1076030485.0,0.0,4.12,60.66,2.84,40726465213.0,1625903615.0,22907966501.0,1856507498.0,0.0,3.99,56.25,4.56,200.0,180350966371.0,11070548397.0,33249992827.0,14858477937.0,692.0,15701.0,7793.0,0.92,6.77,1.2,8.88
61,61,36120,KOSDAQ,SCI평가정보,기타 정보 서비스업,"신용조회,채권추심,신용조사",1999-12-07,12월,임동훈,http://www.sci.co.kr,서울특별시,2022-08-12,35503027.0,14678028962.0,5297647803.0,5799843288.0,3460849440.0,0.0,36.09,39.51,23.58,10754283136.0,1262466429.0,-2737854532.0,819034784.0,0.0,11.74,-25.46,7.62,388.0,16611406439.0,5695042809.0,4420067063.0,3749100593.0,0.0,34.28,26.61,22.57,12694890746.0,2187956897.0,-1757413732.0,1708499234.0,0.0,17.23,-13.84,13.46,420.0,50369344431.0,10140263114.0,8963045021.0,5859622796.0,165.0,1724.0,829.0,17.32,15.42,22.5,19.9
62,62,99220,KOSDAQ,SDN,기계장비 및 관련 물품 도매업,"태양광기자재 및 선박용엔진 도매, 태양광발전시스템 구축 및 설계",2009-05-19,12월,최기혁,http://www.sdn-i.com,경기도,2022-08-16,56141998.0,14885505174.0,1295205212.0,-12017403098.0,1308286520.0,0.0,8.7,-80.73,8.79,10518428208.0,-1292750113.0,-9429896812.0,-1472744220.0,0.0,-12.29,-89.65,-14.0,92.0,20694715937.0,1003012357.0,-10136237567.0,-1554085210.0,0.0,4.85,-48.98,-7.51,17555102891.0,-371862212.0,-10220309787.0,-786750979.0,0.0,-2.12,-58.22,-4.48,-108.0,92816027115.0,5311272216.0,-12371077267.0,-3395431141.0,-60.0,3606.0,1734.0,1.52,-2.02,2.55,-3.49
63,63,36540,KOSDAQ,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",2001-05-02,12월,김영민,http://www.sts-semi.co.kr,충청남도,2022-08-12,164429127.0,186368159928.0,21148740862.0,45742396916.0,17398302295.0,0.0,11.35,24.54,9.34,174290153247.0,22497365050.0,17516626346.0,16232506532.0,0.0,12.91,10.05,9.31,420.0,152623914198.0,16671081367.0,45568382709.0,11987012578.0,0.0,10.92,29.86,7.85,139748757848.0,14371614038.0,17884980587.0,10815109383.0,0.0,10.28,12.8,7.74,288.0,641108819687.0,66496309132.0,101554057612.0,52802853290.0,321.0,5629.0,2589.0,5.03,8.13,7.46,12.4
64,64,255220,KOSDAQ,SG,기타 비금속 광물제품 제조업,"아스콘, 레미콘",2018-01-26,12월,박창호,http://sgholdings.co.kr,인천광역시,2022-08-16,44758282.0,23404814331.0,-1921714886.0,-4571068150.0,-3188890364.0,-3337512917.0,-8.21,-19.53,-13.62,7167908811.0,-4786556072.0,-9882942436.0,2797332096.0,4918495148.0,-66.78,-137.88,39.03,-284.0,22714627903.0,935347624.0,-10368862054.0,-4080155325.0,-6363715484.0,4.12,-45.65,-17.96,9790698604.0,-715473042.0,-18771692716.0,-7451211633.0,-5086164876.0,-7.31,-191.73,-76.11,-364.0,70102082504.0,-2256574838.0,-9500761339.0,-12111708346.0,-270.0,3317.0,1512.0,-3.32,-5.27,-8.56,-17.89
65,65,40610,KOSDAQ,SG&G,자동차 신품 부품 제조업,생활정보신문,2000-04-27,12월,이 의 범,http://www.sgng.com,경기도,2022-08-16,34088974.0,11121960008.0,576333664.0,2175301525.0,10835306404.0,10835306404.0,5.18,19.56,97.42,9461698143.0,151042947.0,798677652.0,-690189378.0,-690189374.0,1.6,8.44,-7.29,1268.0,8835667935.0,-238305046.0,2040933196.0,12954353673.0,12954352606.0,-2.7,23.1,146.61,11045974605.0,311829701.0,303782227.0,2638331675.0,2638290757.0,2.82,2.75,23.89,1520.0,35748782555.0,-531582839.0,1323622146.0,14876293422.0,436.0,17049.0,8655.0,5.91,4.17,7.44,5.04
66,66,49470,KOSDAQ,SGA,소프트웨어 개발 및 공급업,"산업용컴퓨터 제조, 판매",2001-10-11,12월,김신환,http://www.sgacorp.kr,서울특별시,2022-08-16,58861026.0,8055826665.0,-1698836587.0,-3333722020.0,-755578742.0,-635265923.0,-21.09,-41.38,-9.38,13419423080.0,1083032624.0,-460865199.0,1187535131.0,1187535131.0,8.07,-3.43,8.85,-48.0,12547949119.0,494826396.0,-674419332.0,5936989177.0,5898053624.0,3.94,-5.37,47.31,10951368892.0,109393446.0,-833491301.0,200243600.0,200243600.0,1.0,-7.61,1.83,400.0,61912188052.0,3609134605.0,7371360292.0,4035763646.0,68.0,1737.0,803.0,-1.98,6.11,-2.76,8.54
67,67,184230,KOSDAQ,SGA솔루션즈,소프트웨어 개발 및 공급업,보안솔루션,2013-12-20,12월,최영철,http://sgasol.kr,서울특별시,2022-08-16,54194029.0,4759093720.0,-389869830.0,-1922276317.0,3527188902.0,1914344225.0,-8.19,-40.39,74.11,5004883240.0,-640505920.0,-1961039108.0,-2302492234.0,0.0,-12.8,-39.18,-46.0,260.0,5544035403.0,1614076532.0,1919279901.0,-1423160195.0,-1037261425.0,29.11,34.62,-25.67,5529157876.0,578149312.0,1889313451.0,809242516.0,0.0,10.46,34.17,14.64,-104.0,24669735159.0,3713782292.0,6251195926.0,1596513850.0,29.0,1522.0,674.0,10.12,2.5,17.08,4.37
68,68,16250,KOSDAQ,SGC이테크건설,건물 건설업,"건축공사, 플랜트설비, 토목공사",1999-12-28,12월,"이복영, 안찬규",http://www.sgcetec.co.kr,서울특별시,2022-08-12,2599452.0,364346242327.0,10992711753.0,-5479815161.0,11914048539.0,0.0,3.02,-1.5,3.27,290681937026.0,22066651268.0,21721766308.0,26741007552.0,0.0,7.59,7.47,9.2,18332.0,310941347099.0,20423779983.0,1397635369.0,17874512553.0,0.0,6.57,0.45,5.75,292244258759.0,11941263977.0,18615603903.0,10873430933.0,0.0,4.09,6.37,3.72,27504.0,1307921662550.0,69077041588.0,-2325557044.0,69938487091.0,26905.0,178619.0,78576.0,4.12,11.82,10.26,34.24
