,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue,Quarter_Operating_Profit,Quarter_Earn,Quarter_Earn_Per_Stock,Last_Revenue,Last_Operating_Profit,Last_Earn,Last_Earn_Per_Stock
701,67570,KOSDAQ,엔브이에이치코리아,자동차 신품 부품 제조업,"헤드라이너, NVH부품",2013-12-03,12월,"곽정용,구자겸(각자 대표이사)",http://www.nvhkorea.com,울산광역시,2021-08-13,108961693846,29410550672,8495676550,166,54480846923,14705275336,-11797812353,-233
702,101400,KOSDAQ,엔시트론,반도체 제조업,디지털오디오앰프칩,2009-03-31,12월,정인견,http://www.neofidelity.com,경기도,2021-08-17,4186931706,799869742,-1207555094,-38,2093465853,399934871,-6879070014,-220
703,217820,KOSDAQ,엔에스,특수 목적용 기계 제조업,2차전지 자동화 설비,2015-12-07,12월,이세용,http://www.cns2.co.kr,충청북도,2021-08-17,11249111256,2425358472,2058836910,178,5624555628,1212679236,3800028612,329
704,31860,KOSDAQ,엔에스엔,상품 종합 도매업,FLC,1997-01-07,12월,"이상욱, 윤명섭 (각자 대표이사)",http://www.a-motion.co.kr,서울특별시,2021-08-17,2841585940,-9929932996,-13139902578,-220,1420792970,-4964966498,-15555034982,-262
705,208860,KOSDAQ,엔지스테크널러지,소프트웨어 개발 및 공급업,"Nav-Link 솔루션, BringGo 어플리케이션 등",2016-07-28,12월,박용선,http://www.engistech.com,서울특별시,2021-08-30,28019593278,9460403046,2993854134,-8,14009796639,4730201523,653054389,-1
706,183490,KOSDAQ,엔지켐생명과학,기초 의약물질 및 생물학적 제제 제조업,"EC-18(신약), 원료의약품",2018-02-21,12월,손기영,http://www.enzychem.co.kr,충청북도,2021-08-17,577577774,-20717515070,-27131045458,-3246,288788887,-10358757535,-17506927997,-2095
707,182400,KOSDAQ,엔케이맥스,기초 의약물질 및 생물학적 제제 제조업,"연구용 시약, NK Vue® KIT, SuperNK",2015-10-23,12월,박상우,http://www.nkmax.com,경기도,2021-08-17,8525847324,-44303696714,-59502504922,-1708,4262923662,-22151848357,-41439889162,-1190
708,69410,KOSDAQ,엔텔스,소프트웨어 개발 및 공급업,운용지원솔루션,2007-06-20,12월,최영래,http://www.ntels.com,서울특별시,2021-08-13,10355991458,-4868230902,-635885716,-62,5177995729,-2434115451,7365716707,733
709,227950,KOSDAQ,엔투텍,특수 목적용 기계 제조업,반도체장비 부품 제조업,2015-11-18,06월,"김정민, 이욱재(각자대표)",http://www.n2tech.kr,경기도,2021-05-17,9704660724,-1050917580,-9081247940,-156,2426165181,-262729395,-19546873364,-335
710,291230,KOSDAQ,엔피,기타 사업지원 서비스업,"브랜드 익스피어리언스, XR 콘텐츠, 메타버스",2018-09-13,12월,"송방호, 박상준",http://www.npinc.co.kr/,서울특별시,,,,,,,,,
711,48830,KOSDAQ,엔피케이,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱물질 제조업,2000-10-12,12월,"최상건, 최윤혁 각자 대표",http://www.npk.co.kr,경상북도,2021-08-17,8805066040,3734782244,2562437056,134,4402533020,1867391122,-99937944,-5
712,61970,KOSDAQ,엘비세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",2011-01-31,12월,박노만,http://www.lbsemicon.com,경기도,2021-07-29,277528882374,46622123060,48663937740,860,17160441187,10639061530,31622614462,559
713,138690,KOSDAQ,엘아이에스,특수 목적용 기계 제조업,"LGP Engraving M/C, Cell Sealing M/C",2011-06-02,12월,임태원,http://www.liser.co.kr,경기도,,,,,,,,,
714,290650,KOSDAQ,엘앤씨바이오,의약품 제조업,"인체조직(피부, 뼈, 연골)",2018-11-01,12월,이환철,http://www.lncbio.co.kr,경기도,,,,,,,,,
715,66970,KOSDAQ,엘앤에프,일차전지 및 축전지 제조업,2차전지 양극활물질,2003-01-02,12월,최수안,http://www.landf.co.kr,대구광역시,2021-08-13,32959597020,4958573902,-14752317092,-532,16479798510,2479286951,-15018130143,-542
716,156100,KOSDAQ,엘앤케이바이오,의료용 기기 제조업,척추 임플란트,2016-11-30,12월,"강국진,박근주(각자대표)",http://www.lnkbiomed.com,경기도,2021-08-17,9353761696,-8984763414,-5110455572,-310,4676880848,-4492381707,-11716298799,-713
717,83310,KOSDAQ,엘오티베큠,특수 목적용 기계 제조업,반도체제조용진공펌프,2005-10-05,12월,오흥식,http://www.lotvacuum.com,경기도,2021-08-13,109510366400,38865190628,29546587490,1470,54755183200,19432595314,4008121377,199
718,37950,KOSDAQ,엘컴텍,전자부품 제조업,"BLU(Back Light Unit), CCM(Compact Camera Module), Display용 EL",2000-08-24,12월,김영훈,http://www.elcomtec.co.kr,경기도,2021-07-30,24371058056,201563512,1003665028,12,1360529028,-68218244,-16129082977,-193
719,170920,KOSDAQ,엘티씨,기초 화학물질 제조업,FPD(LCD/OLED) 및 반도체용 박리액,2013-10-08,12월,최호성,http://www.l-tech.co.kr,경기도,2021-08-17,12922934122,-8643107072,-7631735792,-1214,6461467061,-4321553536,-4330426838,-689
720,58630,KOSDAQ,엠게임,소프트웨어 개발 및 공급업,"온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)",2008-12-19,12월,권이형,http://www.mgamecorp.com,서울특별시,2021-08-13,48910910592,12763737474,20321961842,1060,24455455296,6381868737,6936851810,362
721,19590,KOSDAQ,엠벤처투자,신탁업 및 집합투자업,벤처캐피탈,1989-03-14,12월,"홍성혁, 천승욱",http://www.m-vc.co.kr,서울특별시,,,,,,,,,
722,179290,KOSDAQ,엠아이텍,의료용 기기 제조업,비혈관 스텐트 및 체외충격파 쇄석기,2018-11-29,12월,박진형,http://www.mitech.co.kr,경기도,2021-08-13,24724859130,12181235306,10704016884,340,12362429565,6090617653,6683635566,212
723,9780,KOSDAQ,엠에스씨,기타 식품 제조업,식품첨가물,1993-10-12,12월,"김길제, 김호석",http://www.msckorea.com,경상남도,2021-08-13,34587823950,21407613828,17665701970,1004,17293911975,10703806914,8939756391,508
724,123040,KOSDAQ,엠에스오토텍,자동차 신품 부품 제조업,자동차 차체 부품,2010-08-06,12월,김범준,http://ms-global.com,경상북도,2021-08-13,167003250046,86270707146,68466131820,-790,83501625023,43135353573,-146013380316,1686
725,323230,KOSDAQ,엠에프엠코리아,편조의복 제조업,"남성,여성,남아,여아용 면의류",2019-06-19,12월,"안피터도성,조장호",http://www.mfmkorea.com,서울특별시,,,,,,,,,
726,33160,KOSDAQ,엠케이전자,전자부품 제조업,반도체용세금선,1997-11-10,12월,이진,http://www.mke.co.kr,경기도,2021-08-17,136165253550,116246230612,127903728870,2118,68082626775,58123115306,80139661837,1327
727,33310,KOSDAQ,엠투엔,기타 금속 가공제품 제조업,산업용자동제어반기기,1997-11-10,12월,서홍민,http://www.dkdni.co.kr,서울특별시,2021-08-13,3837714362,-2369062464,-13269095498,-406,1918857181,-1184531232,-7620269833,-233
728,259630,KOSDAQ,엠플러스,특수 목적용 기계 제조업,이차전지 자동화 조립설비,2017-09-20,12월,김종성,http://www.mplusi.co.kr,충청북도,2021-08-13,4399027472,-7811399512,-4726265092,-416,2199513736,-3905699756,5849736571,515
729,65150,KOSDAQ,엠피대산,음·식료품 및 담배 도매업,"외식프랜차이즈사업,육류가공,식자재유통등",2007-07-18,12월,"이종영,김상욱(각자대표이사)",http://www.mrpizza.co.kr,서울특별시,2021-08-17,20651127996,-8005961768,38073903852,390,10325563998,-4002980884,-22625444692,-232
730,115960,KOSDAQ,연우,플라스틱제품 제조업,화장품 용기,2015-11-02,12월,기중현,http://www.yonwookorea.com,인천광역시,2021-08-17,50786301234,32748461830,27872585816,2250,25393150617,16374230915,11373718495,918
731,90740,KOSDAQ,연이비앤티,전자부품 제조업,"LCD,PDP및단말기용PBA",2007-09-19,12월,"Lim Kean Hwa, 정신욱",http://www.younyi.co.kr,충청남도,2021-08-17,15604894268,3623752162,12451932796,610,7802447134,1811876081,-92353972887,-4530
732,7530,KOSDAQ,영신금속,기타 금속 가공제품 제조업,"볼트, 나사",1994-08-05,12월,선지영,http://www.ysmic.co.kr,경기도,2021-08-17,21989720770,3376527070,1492695630,80,10994860385,1688263535,-2076005221,-111
733,143540,KOSDAQ,영우디에스피,특수 목적용 기계 제조업,OLED/LCD 디스플레이 검사장비,2014-10-29,12월,박금성,http://www.ywdsp.com,충청남도,2021-08-13,22151887496,12316547578,12226610766,274,11075943748,6158273789,7714958868,173
734,36560,KOSDAQ,영풍정밀,일반 목적용 기계 제조업,"펌프, 밸브, 주물",1999-12-28,12월,"최창규, 이한성(각자대표)",http://www.yppc.co.kr,서울특별시,2021-08-17,17720650308,7770601190,16060149840,1016,8860325154,3885300595,13333112278,843
735,265560,KOSDAQ,영화테크,자동차 신품 부품 제조업,자동차 정션박스 등,2017-10-26,12월,엄준형,http://www.yhtec.com,충청남도,2021-08-17,8813667896,1144196388,1065235962,98,4406833948,572098194,428785034,39
736,36000,KOSDAQ,예림당,"서적, 잡지 및 기타 인쇄물 출판업",무선가입자망 단말기 및 차량용핸즈프리,1999-11-30,12월,나춘호,http://yearim.co.kr,서울특별시,2021-08-17,-115648677068,-158493249530,-161958657188,-1526,-57824338534,-79246624765,-141429918220,-1332
737,122640,KOSDAQ,예스티,특수 목적용 기계 제조업,반도체 및 디스플레이 제조 장비,2015-12-16,12월,"장동복, 강임수 각자대표이사",http://www.yest.co.kr,경기도,2021-08-17,7817326786,-8021661848,-18956252490,-1046,3908663393,-4010830924,405260497,22
738,45060,KOSDAQ,오공,기타 화학제품 제조업,"접착제,씰란트,광택제,연마제",2000-08-10,12월,"김윤정, 조한창",http://www.okong.com,인천광역시,2021-08-17,27427722686,8718045302,9368108070,554,13713861343,4359022651,7814414598,463
739,80520,KOSDAQ,오디텍,반도체 제조업,"광반도체, 소자 및 모듈",2007-10-08,12월,박병근,http://www.od-tech.com,전라북도,2021-08-13,8428419032,5369900272,7336811888,672,4214209516,2684950136,5502164082,505
740,39830,KOSDAQ,오로라,전문디자인업,"캐릭터디자인,캐릭터완구 등",2001-01-03,12월,"각자대표 홍기선, 각자대표 노재연",http://www.auroraworld.com,서울특별시,2021-08-17,77090583086,18106584026,15653430754,1524,38545291543,9053292013,8002380407,779
741,46120,KOSDAQ,오르비텍,기타 과학기술 서비스업,"방사선안전관리, 항공기 정밀부품 제조 등",2010-06-15,12월,윤호식,http://orbitech.co.kr,서울특별시,2021-08-17,35284984384,11422882414,8402861076,338,17642492192,5711441207,-21057746907,-851
742,14940,KOSDAQ,오리엔탈정공,일반 목적용 기계 제조업,선박용 기계제품(크레인 등),2001-12-26,12월,박세철,http://www.opco.co.kr,부산광역시,2021-08-13,20790028818,12562676966,8275613930,180,10395014409,6281338483,29328626808,642
743,65500,KOSDAQ,오리엔트정공,자동차 신품 부품 제조업,"하우징, 리테이너베어링",2002-09-19,12월,"장재진, 박영동",http://www.orientpi.co.kr,경상북도,2021-08-17,14247717894,358690852,-710059866,-2,7123858947,179345426,-18187919940,-92
744,10470,KOSDAQ,오리콤,광고업,광고대행,2000-10-24,12월,"고영섭, 김성대(각자 대표이사)",http://www.oricom.co.kr,서울특별시,2021-08-13,49778113764,6628705212,7803173562,670,24889056882,3314352606,766525093,65
745,53980,KOSDAQ,오상자이엘,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",CATIA Solution,2002-04-09,12월,"이국래,김선기(각자 대표이사)",http://www.osangjaiel.co.kr,인천광역시,2021-08-13,13242142140,5671589728,4305717488,242,6621071070,2835794864,23055242597,1302
746,52420,KOSDAQ,오성첨단소재,플라스틱제품 제조업,"보호, 기능성 필름",2001-08-07,12월,이장원,http://www.osungam.com,전라북도,2021-08-13,9920707152,4144866890,2234396562,32,4960353576,2072433445,9847180960,143
747,241790,KOSDAQ,오션브릿지,특수 목적용 기계 제조업,"반도체 케미칼 및 특수가스, 반도체 장비",2016-12-01,12월,이석규,http://	http://www.oceanbridge.co.kr,경기도,2021-08-17,19758049530,11164671474,9163138060,876,9879024765,5582335737,15451435802,1477
748,39200,KOSDAQ,오스코텍,의약품 제조업,"뼈이식재,건강식품소재",2007-01-17,12월,"김정근, 윤태영",http://www.oscotec.com,경기도,2021-08-13,2005154878,-32980170030,-31561740450,-950,1002577439,-16490085015,-2046709557,-61
749,226400,KOSDAQ,오스테오닉,의료용 기기 제조업,골접합 및 재건용 금속소재 및 생체복합재료 기반 임플란트,2018-02-22,12월,이동원,http://www.osteonic.com,서울특별시,2021-08-13,3916702152,-2358492738,-8776960360,-610,1958351076,-1179246369,-5380648244,-374
750,31510,KOSDAQ,오스템,자동차 신품 부품 제조업,휠,1997-02-12,12월,김정우,http://www.yyauto.co.kr,충청남도,2021-08-17,19065281914,1480838860,-2189869204,-152,9532640957,740419430,2274850502,159
751,48260,KOSDAQ,오스템임플란트,의료용 기기 제조업,치과용임플란트,2007-02-07,12월,엄태관,http://www.osstem.com,서울특별시,2021-07-27,605761286448,119509537080,85025737948,6182,101409643224,25521768540,103533585208,7528
752,138080,KOSDAQ,오이솔루션,통신 및 방송 장비 제조업,광트랜시버,2014-02-27,12월,박용관,http://www.oesolution.com,광주광역시,2021-08-23,0,0,0,0,101409643224,25521768540,12352046635,1165
753,80580,KOSDAQ,오킨스전자,전자부품 제조업,반도체 검사용 소켓,2014-12-24,12월,전진국,http://www.okins.co.kr,경기도,2021-08-17,10883623174,2166095654,1695984646,98,5441811587,1083047827,396057787,22
754,67170,KOSDAQ,오텍,자동차 재제조 부품 제조업,"냉동 및 내장탑차, 앰블란스",2003-11-14,12월,"강성희, 소남영(각자 대표이사)",http://www.autech.co.kr,충청남도,2021-08-13,161202523266,19177007318,12623959856,682,80601261633,9588503659,6190444205,334
755,173130,KOSDAQ,오파스넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 구축 및 유지보수,2018-08-24,12월,장수현,http://www.opasnet.co.kr,서울특별시,2021-08-17,14488743348,2923782326,5254530806,444,7244371674,1461891163,6017874518,509
756,49480,KOSDAQ,오픈베이스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","트래픽솔루션(웹스위치,트래픽서버)",2001-01-09,12월,송규헌,http://www.openbase.co.kr,서울특별시,2021-08-17,28946688200,-167495328,-190144662,-4,14473344100,-83747664,2639013275,65
757,244460,KOSDAQ,올리패스,기초 의약물질 및 생물학적 제제 제조업,인공유전자 플랫폼(OliPass PNA) 기술을 활용한 RNA치료제 신약개발,2019-09-20,12월,정신,http://www.olipass.com,경기도,2021-08-13,695111650,-24438474898,-25054056654,-936,347555825,-12219237449,-24579285021,-918
758,226950,KOSDAQ,올릭스,자연과학 및 공학 연구개발업,siRNA 신약 개발,2018-07-18,12월,이동기,http://www.olixpharma.com,경기도,,,,,,,,,
759,57540,KOSDAQ,옴니시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","전자식전력량계,설비미터,원격검침시스템",2007-09-19,12월,박혜린,http://www.omnisystem.co.kr,경기도,2021-08-17,11725738492,-3187813454,-4361521472,-92,5862869246,-1593906727,-4552830875,-97
760,82210,KOSDAQ,옵트론텍,사진장비 및 광학기기 제조업,"IRFilter,Grating",2005-06-24,12월,"홍사관, 임지윤",http://www.optrontec.com,경상남도,2021-08-17,30029506754,-3272962654,3869072260,166,15014753377,-1636481327,-7846672720,-340
761,109080,KOSDAQ,옵티시스,통신 및 방송 장비 제조업,광링크 모듈 등,2011-07-12,12월,신현국,http://www.opticis.com,경기도,2021-08-17,8973503120,3459061908,3966783460,810,4486751560,1729530954,1528133547,312
762,153710,KOSDAQ,옵티팜,의료용품 및 기타 의약 관련제품 제조업,"옵티케어,메디피그 등",2018-10-26,12월,김현일,http://www.optipharm.co.kr,충청북도,2021-08-13,3495298840,-5798601136,-4462702824,-304,1747649420,-2899300568,-2352288196,-160
763,122990,KOSDAQ,와이솔,전자부품 제조업,"SAW Filter, Wafer Chip, Duplexer",2010-09-10,12월,염상덕,http://www.wisol.co.kr,경기도,2021-08-13,51448137544,14872607256,13760094530,498,25724068772,7436303628,3408649618,123
764,232140,KOSDAQ,와이아이케이,특수 목적용 기계 제조업,메모리 웨이퍼 테스터,2015-12-24,12월,최명배,http://yikcorp.com,경기도,2021-08-04,229610319698,53574038210,48851415114,536,15276159849,9762019105,20466679226,225
765,65530,KOSDAQ,와이어블,전기 통신업,공용기지국건설/관리,2002-06-04,12월,"장석하, 김문환(각자대표이사)",http://www.wiable.co.kr,서울특별시,2021-08-17,5583137816,1310919628,466977994,10,2791568908,655459814,3011390749,72
766,67900,KOSDAQ,와이엔텍,폐기물 처리업,"사업장폐기물중간및최종처리,전문건설,골재제조",2005-12-23,12월,박지영,http://www.y-entec.co.kr,전라남도,2021-08-17,37660652054,34394382224,25743846492,2018,18830326027,17197191112,21890100887,1717
767,155650,KOSDAQ,와이엠씨,전자부품 제조업,"FPD 패널용 Target, Backing Plate 등",2012-11-15,12월,이윤용,http://www.ymc-inc.com,충청남도,2021-07-26,107555766402,10445435682,8405784470,616,4304883201,1349717841,8000230076,587
768,251370,KOSDAQ,와이엠티,기초 화학물질 제조업,"PCB, 반도체 및 디스플레이 제조용 화학소재 등",2017-04-27,12월,전성욱,http://www.ymtechnology.com,인천광역시,2021-08-17,33557044590,18018175854,14021375166,740,16778522295,9009087927,19771196902,1044
769,66430,KOSDAQ,와이오엠,기타 전문 도매업,"VCI,LDPE필름 외",2002-12-24,12월,염현규,http://www.yopticsm.com,부산광역시,2021-08-13,3270315008,342584226,617877456,26,1635157504,171292113,4107801600,182
770,193250,KOSDAQ,와이제이엠게임즈,전자부품 제조업,휴대폰용 진동모터,2014-12-29,12월,민용재,http://yjmgames.com,서울특별시,2021-08-17,8346027610,-2079184892,-2680448536,-50,4173013805,-1039592446,-7622748893,-143
771,273060,KOSDAQ,와이즈버즈,광고업,광고대행,2017-08-07,12월,김종원,http://www.wisebirds.co,서울특별시,2021-08-17,12150336740,2026064122,2815015932,56,6075168370,1013032061,-2143900017,-43
772,19210,KOSDAQ,와이지-원,기타 금속 가공제품 제조업,"엔드밀, 탭, 드릴",1997-08-06,12월,"송호근, 송시한",http://www.yg1.co.kr,인천광역시,2021-08-17,140081450424,38739429120,23391674058,766,70040725212,19369714560,-36626215617,-1199
773,122870,KOSDAQ,와이지엔터테인먼트,오디오물 출판 및 원판 녹음업,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트",2011-11-23,12월,황보경,http://www.ygfamily.com,서울특별시,2021-08-12,224768808104,39970541808,11279955470,-1496,28726404052,9533270904,13553800825,-1798
774,79000,KOSDAQ,와토스코리아,플라스틱제품 제조업,위생도기용부속(양변기용),2005-11-15,12월,"송공석,송태양",http://www.watos.com,전라남도,2021-08-13,5840274852,1199629884,2505203716,340,2920137426,599814942,1454175076,198
775,32820,KOSDAQ,우리기술,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","시스템사업, 정보통신사업",2000-06-22,12월,노갑선,http://www.wooritg.com,서울특별시,,,,,,,,,
776,41190,KOSDAQ,우리기술투자,기타 금융업,창업자에 대한 투자 및 융자,2000-06-09,12월,이정훈,http://www.wooricapital.co.kr,서울특별시,,,,,,,,,
777,115440,KOSDAQ,우리넷,통신 및 방송 장비 제조업,"광전송장비(MSPP), 교환장비(AGW)",2010-01-27,12월,"장현국,최종신(각자대표)",http://www.woori-net.com,경기도,2021-08-13,13671600152,-1267783902,-2240612410,-244,6835800076,-633891951,-11663541712,-1273
778,46970,KOSDAQ,우리로,기타 전문 도매업,"광분배기(웨이퍼, 칩, 모듈), 광다이오드",2012-11-27,12월,박세철,http://www.wooriro.com,광주광역시,2021-08-17,11585675886,2801368872,8948017060,-912,5792837943,1400684436,-9907403478,1010
779,82850,KOSDAQ,우리바이오,전구 및 조명장치 제조업,"LCD광원부품(CCFL,EEFL)",2005-07-29,12월,권경환,http://www.wooreeeti.co.kr,경기도,2021-08-17,117078576668,50589715932,45433837788,810,58539288334,25294857966,16982933313,303
780,215360,KOSDAQ,우리산업,자동차 신품 부품 제조업,ACTUATOR 등,2015-05-06,12월,김정우,http://www.woory.com,경기도,,,,,,,,,
781,72470,KOSDAQ,우리산업홀딩스,자동차 신품 부품 제조업,HVAC ACTUATOR (자동차 공조장치 부품 등),2003-10-28,12월,김명준,http://www.woory.com,경기도,2021-08-13,63565572062,12122107954,13333903314,-516,31782786031,6061053977,2579032853,-100
782,73560,KOSDAQ,우리손에프앤지,"도축, 육류 가공 및 저장 처리업","양돈업, 도축업",2016-07-27,12월,"조창현,편명식(각자대표)",http://www.woorisonfng.co.kr,전라남도,2021-08-13,77145238916,58227222224,48261308594,778,38572619458,29113611112,23802889375,383
783,153490,KOSDAQ,우리이앤엘,반도체 제조업,LED 패키지,2013-02-05,12월,"차기현,박길수",http://www.wooreeenl.co.kr,경기도,2021-08-17,39544790200,13941591398,15138225360,296,19772395100,6970795699,-1523818558,-29
784,37400,KOSDAQ,우리조명,상품 종합 도매업,"변환장치 제조업 백열전구, 형광등",1999-12-16,12월,"윤철주, 황도연 (각자대표이사)",http://www.wooree.co.kr,경기도,2021-08-17,123864281658,52746532912,47555168900,510,61932140829,26373266456,17325186172,185
785,101170,KOSDAQ,우림피티에스,일반 목적용 기계 제조업,"트랜스미션,감속기,기어전동축 제조",2009-04-28,12월,"한현석,한우진(각자 대표이사)",http://www.woorimgear.co.kr,경상남도,2021-08-17,3509947550,-2857259156,-1730653424,-130,1754973775,-1428629578,-7957705959,-605
786,66590,KOSDAQ,우수AMS,자동차 신품 부품 제조업,"엔진, 조향 및 기아변속기 부품",2003-02-12,12월,김선우,http://woosu.co.kr,경상남도,2021-08-17,26645124336,4636039102,524708074,14,13322562168,2318019551,-7759251202,-216
787,103840,KOSDAQ,우양,"과실, 채소 가공 및 저장 처리업","HMR, 음료 베이스, 퓨레 등",2019-11-20,12월,이구열,http://foodkorea.com,충청남도,2021-08-12,14161211518,1651814346,820569946,58,7080605759,825907173,4065241878,289
788,46940,KOSDAQ,우원개발,기반조성 및 시설물 축조관련 전문공사업,토공사,2002-06-18,12월,김기영,http://www.woowonerd.com,서울특별시,2021-08-13,21378854900,3687036964,6414152474,356,10689427450,1843518482,16835701154,935
789,215380,KOSDAQ,우정바이오,자연과학 및 공학 연구개발업,"동물실험,CRO서비스,사육장비,세척장비등",2015-05-18,12월,천병년,http://www.woojungbio.kr,경기도,2021-08-17,6713320860,-2667495000,-2248344668,-158,3356660430,-1333747500,-10878582610,-769
790,65680,KOSDAQ,우주일렉트로,전자부품 제조업,정보통신용 초정밀커넥터,2004-01-02,12월,노영백,http://www.uju.com,경기도,2021-08-13,53176321230,22665235502,20327269676,2438,26588160615,11332617751,12901590262,1548
791,18620,KOSDAQ,우진비앤지,의약품 제조업,"슈퍼티아, 안티펜SM",2008-05-20,12월,강석진,http://www.woogenebng.com,경기도,2021-08-13,8118203778,-313277506,-1356114232,0,4059101889,-156638753,-1862407574,2
792,307280,KOSDAQ,원바이오젠,의료용품 및 기타 의약 관련제품 제조업,"창상피복제, 습윤드레싱제",2018-12-05,12월,김원일,http://wonbiogen.co.kr,경상북도,2021-08-26,4716146602,1799722422,-4131998578,-138,2358073301,899861211,-104403101,-3
793,32940,KOSDAQ,원익,기계장비 및 관련 물품 도매업,"Quartz, HIC, 의료기기",1997-07-18,12월,장홍식,http://www.wonik.co.kr,경기도,2021-08-17,48995047798,13326676996,42407581352,2342,24497523899,6663338498,79399006291,4387
794,240810,KOSDAQ,원익IPS,특수 목적용 기계 제조업,반도체 제조용 기계,2016-05-02,12월,Hyeondeok Lee,http://.www.ips.co.kr,경기도,2021-08-06,1057462729106,250011240688,203287660436,4210,96206364553,24255620344,97818821139,2026
795,74600,KOSDAQ,원익QnC,유리 및 유리제품 제조업,반도체용 석영유리,2003-12-12,12월,임창빈,http://www.wonikqnc.com,경상북도,2021-08-11,399305466398,88756837090,64170431032,2286,39393733199,19957418545,15460178967,550
796,104830,KOSDAQ,원익머트리얼즈,기초 화학물질 제조업,"저메인가스,디실란,아산화질소,암모니아 등",2011-12-28,12월,한우성,http://wimco.co.kr,충청북도,2021-08-09,185038080426,45405437628,67056446198,5316,20073040213,10501718814,33137617748,2627
797,14190,KOSDAQ,원익큐브,기타 전문 도매업,"MMA,BAM,PC,PP,목재,실란트,디지털인쇄기",1996-04-26,12월,문경수,http://www.wonikcube.com,경기도,2021-08-17,35777274566,18421963920,12609346902,354,17888637283,9210981960,3080060966,86
798,131390,KOSDAQ,원익피앤이,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2차전지 공정용 장비, 산업용 정류기",2011-09-27,12월,박동찬,http://www.pnesolution.com,경기도,2021-08-13,43301955066,17911260670,19358434384,0,21650977533,8955630335,18673866204,0
799,30530,KOSDAQ,원익홀딩스,특수 목적용 기계 제조업,가스캐비닛,1996-09-24,12월,박영규,http://www.wonikholdings.kr,경기도,2021-08-10,530496351796,100060411634,185870375362,1998,52971175898,27097205817,96912997365,1042
800,12620,KOSDAQ,원일특강,1차 철강 제조업,특수강,1994-06-28,12월,신용문,http://www.wonilsteel.co.kr,경기도,2021-08-17,34733237304,22419347980,15182042062,3450,17366618652,11209673990,1450415800,329
801,8370,KOSDAQ,원풍,플라스틱제품 제조업,플라스틱 필름,1992-12-18,12월,윤 기 로,http://www.wonpoong.co.kr,서울특별시,2021-08-17,10236975448,3814944380,4679640162,390,5118487724,1907472190,3616082643,301
802,8290,KOSDAQ,원풍물산,봉제의복 제조업,남성용신사복,1997-07-18,12월,"이원기,이두식",http://www.wonpung.com,인천광역시,2021-08-17,16891202106,-2430240510,-3998761424,-100,8445601053,-1215120255,-8130669120,-203
803,95270,KOSDAQ,웨이브일렉트로,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",이동통신중계기용전력증폭기,2007-09-12,12월,박천석(단독대표),http://www.wavetc.com,경기도,2021-08-17,9570126480,-11242589630,-8840722878,-600,4785063240,-5621294815,-28469048700,-1935
804,65950,KOSDAQ,웰크론,직물직조 및 직물제품 제조업,"기능성 침구용품, 크리너, 필터, 방탄·방검복",2003-07-29,12월,이영규,http://www.welcron.com,서울특별시,2021-08-17,63953018676,16965538812,12965075998,242,31976509338,8482769406,10463299223,196
805,76080,KOSDAQ,웰크론한텍,건물 건설업,"에너지절감설비,자동화배합설비,환경설비",2008-07-18,12월,"이영규, 이기창, 이영식",http://www.welcronhantec.co.kr,경기도,2021-08-17,8633726430,-34576714,-288613890,-14,4316863215,-17288357,619644751,31
806,196700,KOSDAQ,웹스,합성고무 및 플라스틱 물질 제조업,"기능성 컴파운드, 건축외장자재",2015-08-24,12월,이재춘,http://www.waps.co.kr,부산광역시,2021-08-17,8162401434,1347790102,1058640688,74,4081200717,673895051,-834112000,-59
807,69080,KOSDAQ,웹젠,소프트웨어 개발 및 공급업,3D 온라인게임 '뮤(MU)',2003-05-23,12월,김태영,http://company.webzen.com,경기도,2021-08-06,299265734490,121008752710,99581598902,3294,78022867245,37344376355,86256603661,2854
808,53580,KOSDAQ,웹케시,소프트웨어 개발 및 공급업,"에스이알피, 브랜치, 인하우스",2019-01-25,12월,강원주,http://www.webcash.co.kr,서울특별시,2021-08-12,78945055610,16261245588,15207465828,1118,39472527805,8130622794,17385521803,1279
809,71460,KOSDAQ,위니아딤채,가정용 기기 제조업,"김치냉장고, 에어컨, 냉장고, 에어가전, 세탁가전 등",2016-07-14,12월,김혁표,http://www.winiadimchae.com,광주광역시,2021-08-02,548876302022,10598795030,-3079001046,-4,33564151011,-1157602485,30424355042,47
810,44340,KOSDAQ,위닉스,가정용 기기 제조업,일반목적용 기계제조업,2000-10-24,12월,"윤희종, 윤철민",http://www.e-winix.co.kr,경기도,2021-08-17,134587221112,20834802972,20198342530,1268,67293610556,10417401486,42415162476,2665
