,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_6,Quarter_Operating_Profit2022_6,Quarter_Cashflow2022_6,Quarter_Earn2022_6,Quarter_Continue_Earn2022_6,Quarter_Percent_Operating_Profit2022_6,Quarter_Percent_Cashflow2022_6,Quarter_Percent_Earn2022_6,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Full_EPS,Last_Revenue2021_6,Last_Operating_Profit2021_6,Last_Cashflow2021_6,Last_Earn2021_6,Last_Continue_Earn2021_6,Last_Percent_Operating_Profit2021_6,Last_Percent_Cashflow2021_6,Last_Percent_Earn2021_6,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
0,990,KOSPI,DB하이텍,반도체 제조업,반도체 제조,1975-12-12,12월,최창식,http://www.dbhitek.co.kr,경기도,2022-08-12,44408178.0,435741782862.0,213196901576.0,274177753374.0,160944371349.0,160944371349.0,48.93,62.92,36.94,395024842725.0,181544900393.0,93254113025.0,158684674713.0,158684674713.0,45.96,23.61,40.17,14496.0,274650520717.0,81389693573.0,121884638736.0,59042973323.0,59042973323.0,29.63,44.38,21.5,243736208590.0,60590744587.0,50998531347.0,47810548964.0,47810548964.0,24.86,20.92,19.62,5316.0,1214682040178.0,399106778303.0,393129114790.0,316891852008.0,7135.0,59715.0,24906.0,18.27,20.45,24.27,28.65,19.3,21.1,58.65317922007092,,44800,1989486374400,3.09,84900,15.97,11.9,4.75,256.72,89.51,2022-01-20,65.3,89.51,2022-01-20
4,69730,KOSPI,DSR제강,1차 철강 제조업,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조",2003-01-28,12월,홍하종,http://www.dsrcorp.com,전라남도,2022-08-12,14399088.0,65421029607.0,4370213046.0,7218091621.0,3778975386.0,0.0,6.68,11.03,5.78,60917992263.0,7093751065.0,1414302842.0,8370316388.0,0.0,11.64,2.32,13.74,1048.0,50930134254.0,-388456307.0,-3349134808.0,700474037.0,0.0,-0.76,-6.58,1.38,45845471055.0,-437543835.0,513633277.0,1351759937.0,0.0,-0.95,1.12,2.95,192.0,207142759596.0,4291637467.0,-13140394540.0,7620490221.0,529.0,22747.0,10683.0,3.07,3.15,4.61,4.95,7.439999999999999,12.59,28.45249784877977,,5360,77179111680,5.11,10750,55.99,20.32,3.43,160.73,100.56,2021-09-16,134.26,100.56,2021-09-16
7,7700,KOSPI,F&F홀딩스,기타 금융업,"스포츠웨어(골프웨어) 제조/도서출판(단행본,유아/아동전집류(아인슈타인시리즈),잡지)/이천고속도로휴게소/문구사무용품,수입의류 판매,소매",1984-10-04,12월,박의헌,http://www.fnfholdings.com,서울특별시,2022-08-16,39113363.0,371741621084.0,73954859405.0,146874703929.0,15841967005.0,53324382087.0,19.89,39.51,4.26,438218951041.0,136578277681.0,124396487465.0,28170737144.0,95169185323.0,31.17,28.39,6.43,1620.0,8816263417.0,423398708.0,124789809095.0,1800050487699.0,4191226473.0,4.8,1415.45,20417.39,8011589603.0,1390583663.0,84249778243.0,56511719844.0,2088643476.0,17.36,1051.6,705.37,184084.0,727126345365.0,223050455460.0,279947856820.0,1912061597858.0,48885.0,127450.0,59169.0,1.01,65.65,1.27,82.62,15.09,13.810000000000002,4116.543942722804,,19800,774444587400,12.22,51300,0.28,1.05,3.37,226.09,354.55,2021-05-20,158.61,159.09,2021-08-20
11,11200,KOSPI,HMM,해상 운송업,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",1995-10-05,12월,배재훈,http://www.hmm21.com,서울특별시,2022-08-10,489121783.0,5034034000000.0,2937080000000.0,6281082000000.0,2933022000000.0,0.0,58.34,124.77,58.26,4918670000000.0,3148609000000.0,3185430000000.0,3131708000000.0,0.0,64.01,64.76,63.67,23984.0,2906707000000.0,1388943000000.0,2389287000000.0,210498000000.0,0.0,47.78,82.2,7.24,2428039000000.0,1019289000000.0,1113921000000.0,154072000000.0,0.0,41.98,45.88,6.35,1720.0,13794148000000.0,7377522000000.0,7505033000000.0,5337056000000.0,10911.0,62779.0,21177.0,25.17,29.86,38.2,51.52,10.560000000000002,22.03000000000001,73.18683995325294,,24950,12203588485850,1.04,42000,24.42,3.85,4.41,1325.35,102.81,2021-05-27,70.07,68.34,2021-09-01
15,8260,KOSPI,NI스틸,1차 철강 제조업,"스틸파이프,철강재임가공 제조,도매",1975-06-28,12월,배종민,http://www.hcr4u.com,서울특별시,2022-08-16,28593553.0,84753535439.0,15246909795.0,0.0,10895240957.0,0.0,17.99,0.0,12.86,78215012187.0,15084327029.0,0.0,11225080933.0,0.0,19.29,0.0,14.35,1524.0,63604681880.0,7309273540.0,0.0,5283792390.0,0.0,11.49,0.0,8.31,48740720134.0,6080993827.0,0.0,4379340116.0,0.0,12.48,0.0,8.98,736.0,248212749463.0,31201431595.0,0.0,22054807252.0,771.0,10915.0,4961.0,5.99,6.47,13.96,15.55,6.499999999999998,6.809999999999999,33.25046668561374,,4940,141252151820,3.24,6060,8.23,7.86,3.28,206.19,30.16,2021-05-11,70.08,22.67,2022-04-26
19,4060,KOSPI,SG세계물산,상품 종합 도매업,"피복류,봉제품,P.E제품 수출입,도매,제조/조경사업",1976-04-19,12월,이의범,http://www.sgsegye.com,서울특별시,2022-08-16,202432562.0,40308734153.0,1363526037.0,-888648925.0,-52031404.0,0.0,3.38,-2.2,-0.13,39187531755.0,1126654889.0,299498492.0,296423069.0,0.0,2.88,0.76,0.76,0.0,33099847606.0,-1670905273.0,4549674035.0,54664095963.0,0.0,-5.05,13.75,165.15,29472813417.0,-1942009214.0,-996238585.0,-1064300273.0,0.0,-6.59,-3.38,-3.61,1080.0,135746679450.0,-4744474966.0,3369193475.0,46959184631.0,231.0,2410.0,1206.0,0.0,15.23,0.0,19.22,8.43,9.47,21.779213707598,,623,126115486126,0,921,0.85,3.99,1.3,88.02,81.38,2019-09-23,49.27,47.83,2022-01-06
22,9160,KOSPI,SIMPAC,특수 목적용 기계 제조업,"프레스,자동화장치,자동차부품 제조,도매",1989-07-29,12월,최진식,http://www.simpac.co.kr,인천광역시,2022-08-12,65428156.0,188878161524.0,40236287899.0,46570556277.0,31470551807.0,0.0,21.3,24.66,16.66,197012100101.0,49760729972.0,55207255390.0,39315015202.0,0.0,25.26,28.02,19.96,1920.0,142321191742.0,18377566050.0,12496591966.0,18962118438.0,0.0,12.91,8.78,13.32,97965365499.0,9422148336.0,1706272441.0,10998325306.0,0.0,9.62,1.74,11.23,1156.0,613012779571.0,106401536463.0,63747132643.0,90832862627.0,1388.0,18014.0,8355.0,6.69,10.06,10.66,16.62,8.39,15.640000000000002,32.712605348610715,,6790,444257179240,3.54,9470,8.19,6.82,5.9,292.95,39.47,2021-09-29,52.25,39.47,2021-09-29
26,660,KOSPI,SK하이닉스,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매",1996-12-26,12월,"박정호, 이석희 (각자대표)",http://www.skhynix.com,경기도,2022-08-16,728080089.0,13811001000000.0,4192617000000.0,9714893000000.0,2871539000000.0,0.0,30.36,70.34,20.79,12155653000000.0,2859615000000.0,5141228000000.0,1978844000000.0,0.0,23.52,42.29,16.28,15772.0,10321671000000.0,2694574000000.0,7756735000000.0,1984515000000.0,0.0,26.11,75.15,19.23,8494188000000.0,1324421000000.0,3206762000000.0,1266663000000.0,0.0,15.59,37.75,14.91,10900.0,42997792000000.0,12410340000000.0,19797648000000.0,9602316000000.0,13188.0,178769.0,85417.0,5.64,9.96,8.82,15.44,4.25,7.93,33.80586341106977,,96700,70405344606300,6.13,133000,12.2,10.08,4.06,81.1,53.57,2021-02-25,36.45,37.54,2022-02-17
30,2900,KOSPI,TYM,특수 목적용 기계 제조업,"농기계,연초용필터,금속제양식기,철강압연 제조,도매,수출입/신문서적 수출입,판매",1973-06-26,12월,"김희용, 김도훈",http://tym.world,서울특별시,2022-08-16,152331105.0,390190720576.0,56745441189.0,-8146992418.0,46743542941.0,0.0,14.54,-2.09,11.98,300524991114.0,36295428709.0,-40414484894.0,31554193080.0,0.0,12.08,-13.45,10.5,1224.0,246643564772.0,24234504380.0,48320183007.0,16186501201.0,0.0,9.83,19.59,6.56,215184262956.0,12793537498.0,25213711575.0,11942592621.0,0.0,5.95,11.72,5.55,424.0,841455916467.0,35264240176.0,36552742168.0,39502410981.0,259.0,3989.0,1635.0,10.96,5.58,30.68,15.85,4.709999999999999,6.13,58.20024371472922,,2435,370926240675,1.99,3615,8.53,13.96,1.36,262.95,48.46,2022-05-13,114.29,48.46,2022-05-13
34,35250,KOSPI,강원랜드,유원지 및 기타 오락관련 서비스업,"카지노,관광호텔,골프장,스키장,체육시설 운영",2003-09-04,12월,"Lee, Sam-Geol",http://kangwonland.high1.com,강원도,2022-08-16,213917248.0,311520185082.0,69946649680.0,74130431907.0,37548353343.0,0.0,22.45,23.8,12.05,226850860538.0,10529008096.0,2178121035.0,-5844889066.0,0.0,4.64,0.96,-2.58,700.0,203614782942.0,2701682590.0,16834399780.0,20909215332.0,0.0,1.33,8.27,10.27,97434543660.0,-59617839359.0,-54899359538.0,-40887320725.0,0.0,-61.19,-56.34,-41.96,388.0,788432829925.0,-52695285784.0,210874268539.0,-10567438936.0,-49.0,30524.0,15205.0,1.97,-0.28,2.29,-0.32,21.12,65.83,52.99487619753867,,25900,5540456723200,37.0,29400,75.77,-600.0,1.42,39.52,23.36,2019-11-01,19.82,13.51,2021-10-05
37,8060,KOSPI,대덕,기타 금융업,"산업용 인쇄회로기판,다층 인쇄회로기판,빌드업기판,반도체패키지기판,메모리모듈기판 제조",1989-01-26,12월,김영재,http://www.daeduckholdings.com,경기도,2022-08-16,33886448.0,430124684854.0,55998353219.0,0.0,16085637820.0,57266403257.0,13.02,0.0,3.74,410076400317.0,42751438504.0,0.0,10384442212.0,38022639010.0,10.43,0.0,2.53,1896.0,323237683217.0,12056340881.0,0.0,4639451952.0,8731443456.0,3.73,0.0,1.44,322502214509.0,6881632150.0,0.0,4451914283.0,17846050266.0,2.13,0.0,1.38,544.0,1371708882418.0,67199543366.0,0.0,-2324204886.0,-68.0,83600.0,40514.0,1.75,-0.13,2.27,-0.17,9.29,8.3,33.0676177892425,,6690,226700337120,3.53,8270,15.2,-121.62,1.54,73.92,68.98,2019-10-25,22.7,23.62,2021-12-28
41,353200,KOSPI,대덕전자,전자부품 제조업,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",2020-05-21,12월,신영환,http://www.daeduck.com,경기도,2022-08-12,49409893.0,342959560183.0,61885661039.0,147450428041.0,54826655268.0,54826655268.0,18.04,42.99,15.99,305351615827.0,44772597751.0,56075447436.0,36397658594.0,36397658594.0,14.66,18.36,11.92,4436.0,230657061309.0,13279057183.0,49961883631.0,9052740926.0,9840771000.0,5.76,21.66,3.92,233643847079.0,6709070817.0,-24550758309.0,12530750910.0,13550144147.0,2.87,-10.51,5.36,732.0,1000931518781.0,72467127013.0,203808775837.0,63027288650.0,1275.0,29594.0,13800.0,10.32,6.7,14.99,9.24,12.28,11.79,48.68808188081172,,27750,1371124530750,6.26,33500,45.77,26.27,11.03,211.63,20.72,2022-05-30,90.99,20.72,2022-05-30
45,9190,KOSPI,대양금속,1차 철강 제조업,스테인레스 냉연강판 제조,1994-04-29,12월,조상종,http://www.daiyangmetal.co.kr,충청남도,2022-08-10,32356411.0,70823507724.0,8848512012.0,8899240600.0,9323287511.0,0.0,12.49,12.57,13.16,68951947165.0,10188800396.0,3341020178.0,9458549049.0,0.0,14.78,4.85,13.72,1152.0,44901724637.0,2592223380.0,-274306315.0,1824134086.0,0.0,5.77,-0.61,4.06,39572005485.0,1323518721.0,-401030881.0,1859419189.0,0.0,3.34,-1.01,4.7,224.0,203423901636.0,15188009078.0,-5352046822.0,15243418346.0,471.0,7052.0,3077.0,10.4,9.68,16.33,15.31,6.720000000000001,11.44,57.73003887169155,-71.71042104745821,4110,132984849210,3.57,6140,27.41,13.04,11.96,451.43,369.59,2019-09-25,53.12,49.39,2021-09-06
49,15230,KOSPI,대창단조,자동차 신품 부품 제조업,"자동차,중장비 부품(크랭크샤프트,트랙링크조립체,커넥팅로드,중장비롤러류),기어,동력전달장치,단조가공품,단조품 제조",1989-07-25,12월,박권일,http://www.dcf.co.kr,경상남도,2022-08-16,28571677.0,102660742617.0,13255466968.0,15233653888.0,11792407022.0,0.0,12.91,14.84,11.49,95749050659.0,11156429760.0,5198369963.0,7965591538.0,0.0,11.65,5.43,8.32,1648.0,86122603964.0,6880272281.0,1760517592.0,5007098287.0,0.0,7.99,2.04,5.81,83821732754.0,5988625952.0,272010056.0,9725536428.0,0.0,7.14,0.32,11.6,700.0,354439661796.0,29506417898.0,-13449641847.0,26643056493.0,932.0,16979.0,7950.0,7.22,8.93,9.71,11.73,4.92,4.510000000000001,19.2030174330459,,5590,159715674430,3.39,6650,9.5,7.14,7.21,150.0,18.96,2022-05-18,74.31,18.96,2022-05-18
53,3490,KOSPI,대한항공,항공 여객 운송업,"여객운송,화물운송,항공기 제조,판매,정비수리/기내식 제조판매,면세품 판매",1966-03-18,12월,"조원태, 우기홍",http://www.koreanair.com,서울특별시,2022-08-12,368209374.0,3421420220359.0,740303521923.0,3062607459690.0,448286971972.0,0.0,21.64,89.51,13.1,2884257098465.0,773092247067.0,1119316939574.0,532619942734.0,0.0,26.8,38.81,18.47,4868.0,2012982450374.0,193082245538.0,1285388675820.0,115569622603.0,0.0,9.59,63.85,5.74,1792816354047.0,100973038995.0,510574675134.0,-53651166071.0,0.0,5.63,28.48,-2.99,1252.0,9016824640301.0,1417968632826.0,3514195624777.0,577683539995.0,1568.0,41499.0,18646.0,3.21,2.17,11.73,8.41,12.05,21.17,69.96771232274384,,26200,9647085598800,5.38,34250,27.36,21.84,4.8,139.53,31.68,2021-06-11,31.53,30.73,2021-09-27
56,145720,KOSPI,덴티움,의료용 기기 제조업,치과용 기기 제조업,2017-03-15,12월,유재홍,http://www.dentium.co.kr,서울특별시,2022-08-12,11069334.0,96666294899.0,35195075690.0,16793812012.0,36139792111.0,0.0,36.41,17.37,37.39,74528714132.0,20397903600.0,4666334763.0,15679343326.0,0.0,27.37,6.26,21.04,13056.0,72494869237.0,16871091043.0,30659606592.0,14332769742.0,0.0,23.27,42.29,19.77,53797694947.0,10638934594.0,9433530652.0,8560006428.0,0.0,19.78,17.54,15.91,5176.0,291529687471.0,69882395499.0,74111673803.0,55484056506.0,5012.0,58873.0,26297.0,11.97,9.73,22.18,19.06,13.139999999999995,7.59,33.342257067846894,,99100,1096970999400,7.59,103500,20.0,20.65,20.63,161.26,4.44,2022-08-11,73.98,4.44,2022-08-11
60,4000,KOSPI,롯데정밀화학,기초 화학물질 제조업,"염소·셀룰로스계열, 암모니아 계열, 전자재료 등 화학제품 제조",1976-04-15,12월,김용석,http://www.lottefinechem.com,울산광역시,2022-08-16,25798337.0,686259158819.0,129492885619.0,277276219025.0,29184751781.0,0.0,18.87,40.4,4.25,652348003050.0,110346564628.0,223252834426.0,29573277578.0,0.0,16.92,34.22,4.53,4524.0,421666667908.0,53870706625.0,131988504413.0,114018036633.0,0.0,12.78,31.3,27.04,343935896409.0,35519397622.0,42039561193.0,40493898353.0,0.0,10.33,12.22,11.77,17676.0,1780293056795.0,244513587616.0,308521791730.0,585458461667.0,22693.0,169333.0,85223.0,2.17,21.5,2.67,26.63,6.090000000000002,6.590000000000002,62.74920714594621,,71500,1844581095500,15.8,98500,5.57,4.34,4.57,141.42,37.76,2021-09-29,43.74,37.76,2021-09-29
64,33920,KOSPI,무학,알코올음료 제조업,소주,2010-07-20,12월,"최재호, 최낙준 (각자 대표이사)",http://www.muhak.co.kr,경상남도,2022-08-16,28500208.0,39257072617.0,3122449178.0,22320066362.0,-18862294136.0,-18862294136.0,7.95,56.86,-48.05,38241324063.0,3546937131.0,-11455423549.0,-5144506481.0,-5144506481.0,9.28,-29.96,-13.45,-2644.0,29686497039.0,-698118473.0,35064088882.0,9220287916.0,9193080603.0,-2.35,118.11,31.06,33312787995.0,445724228.0,32279449167.0,-4806401825.0,-4938408575.0,1.34,96.9,-14.43,1292.0,126928339596.0,-890929326.0,47624502871.0,-16036159365.0,-562.0,33548.0,17492.0,-6.03,-2.48,-7.88,-3.22,10.3,7.939999999999999,32.23881741731556,,7050,200926466400,-2.67,12850,9.95,-22.86,0.93,103.0,82.27,2021-09-16,82.09,82.27,2021-09-16
65,3080,KOSPI,성보화학,"비료, 농약 및 살균, 살충제 제조업","완제농약(해비치과립,카스텔란),원제농약(슈퍼유나니,다이아톤) 제조,도매",1976-12-23,12월,윤정선,http://www.sbcc.kr,경기도,2022-08-16,20021764.0,12554663179.0,160889076.0,-12456469624.0,774723273.0,0.0,1.28,-99.22,6.17,44247450363.0,10149805095.0,-6117197826.0,7843329516.0,0.0,22.94,-13.82,17.73,152.0,11404903639.0,-1246322403.0,8676979515.0,-966377557.0,0.0,-10.93,76.08,-8.47,38490629614.0,7169707082.0,13864167908.0,4487736243.0,0.0,18.63,36.02,11.66,-192.0,57675736223.0,1038402940.0,11298206370.0,1360598948.0,67.0,14132.0,6779.0,0.89,0.79,1.08,1.0,12.21,4.310000000000002,10.081273602946572,-3.4856675157353774,3740,74881397360,24.61,4665,-24.3,69.63,2.83,56.04,62.3,2021-03-10,27.11,24.73,2022-06-22
68,2420,KOSPI,세기상사,"영화, 비디오물, 방송프로그램 제작 및 배급업","극장(영화상영)/극영화,만화영화 제조/음식료품,일용잡화 소매/부동산 임대",1968-12-27,12월,조영준,http://daehancinema.com,서울특별시,2022-08-16,4275935.0,8456804585.0,-399961291.0,-575876790.0,-582154951.0,0.0,-4.73,-6.81,-6.88,6705871227.0,-269878755.0,-785893266.0,-419224583.0,0.0,-4.02,-11.72,-6.25,-544.0,3066840620.0,-308228877.0,-1636274707.0,-395039828.0,0.0,-10.05,-53.35,-12.88,343009096.0,-335202639.0,-351376459.0,-412143232.0,0.0,-97.72,-102.44,-120.16,-368.0,17880222962.0,-1552340389.0,-1855023272.0,-1944921160.0,-454.0,9305.0,4347.0,-2.49,-4.19,-5.85,-10.46,5.32,93.7,175.7497252987343,,9040,38654452400,-16.62,15326,-41.65,-33.76,3.81,59.17,69.54,2021-12-22,64.97,69.54,2021-12-22
70,306200,KOSPI,세아제강,1차 철강 제조업,강관,2018-10-05,12월,"이휘령, 김석일",http://www.seahsteel.co.kr,서울특별시,2022-08-16,2836115.0,480802139384.0,68264729444.0,76262768530.0,55303119933.0,0.0,14.2,15.86,11.5,448817049225.0,59920752661.0,15326440678.0,45949532991.0,0.0,13.35,3.41,10.24,77996.0,359446458840.0,36338310525.0,27312673634.0,27602188567.0,0.0,10.11,7.6,7.68,321772601038.0,15750094843.0,16365333356.0,13199912005.0,0.0,4.89,5.09,4.1,38928.0,1497360775818.0,131945673869.0,22030620316.0,91395255230.0,32225.0,523888.0,239621.0,8.18,7.44,14.89,13.45,4.09,8.46,33.76182392661126,5502.097354773853,168500,477885377500,2.16,193000,4.96,5.99,15.83,254.13,14.54,2022-08-12,98.61,14.54,2022-08-12
74,91090,KOSPI,세원이앤씨,"구조용 금속제품, 탱크 및 증기발생기 제조업","화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",2006-07-31,12월,이종인,http://www.sewonenc.com,경상남도,2022-08-16,158165140.0,28503078193.0,-1483676057.0,-7878255893.0,3391401000.0,0.0,-5.21,-27.64,11.9,24426687776.0,-1633554742.0,237131583.0,-2403537083.0,0.0,-6.69,0.97,-9.84,84.0,19304411634.0,-2336996186.0,17418214372.0,3617940731.0,0.0,-12.11,90.23,18.74,21659205798.0,-3496449302.0,11457902990.0,3635617463.0,0.0,-16.14,52.9,16.79,88.0,83149598263.0,-9635329449.0,19361235621.0,-2443721858.0,-15.0,2204.0,1075.0,2.19,-0.83,3.81,-1.44,6.9,9.45,47.650592690423146,,855,135231194700,10.18,1400,15.91,-93.33,4.95,105.3,117.31,2020-12-16,94.44,63.74,2021-11-25
76,4430,KOSPI,송원산업,기타 화학제품 제조업,"폴리머첨가제(PVC안정제,산화방지제),폴리우레탄수지,프라스틱첨가제 제조",1977-06-25,12월,김충식 대표이사,http://www.songwon.com,울산광역시,2022-08-12,24000258.0,342735000000.0,54258000000.0,33542000000.0,38670000000.0,0.0,15.83,9.79,11.28,338433000000.0,57195000000.0,-22882000000.0,43427000000.0,0.0,16.9,-6.76,12.83,6444.0,232091000000.0,21737000000.0,-22189000000.0,15200000000.0,0.0,9.37,-9.56,6.55,222487000000.0,17343000000.0,-11103000000.0,10001000000.0,0.0,7.8,-4.99,4.5,2532.0,998190000000.0,105714000000.0,-18297000000.0,72273000000.0,3011.0,50476.0,22635.0,6.33,6.48,12.77,13.3,6.460000000000001,9.099999999999998,47.67268011254207,,18900,453604876200,2.93,27900,11.02,9.27,3.17,108.21,47.62,2022-05-02,55.04,47.62,2022-05-02
80,23960,KOSPI,에쓰씨엔지니어링,토목 건설업,"기술용역(건축설계) 서비스/화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",1997-06-23,12월,김건우,http://www.sc-eng.com,서울특별시,2022-08-16,31242469.0,36445055245.0,1417107291.0,-150885946.0,-84690427.0,112862036.0,3.89,-0.41,-0.23,28936038951.0,709788154.0,281230684.0,480466643.0,1015292869.0,2.45,0.97,1.66,-8.0,13602219325.0,-1849957727.0,1029435936.0,-812375691.0,-812375691.0,-13.6,7.57,-5.97,7769107522.0,-2624930965.0,-822176291.0,-619569068.0,-619569068.0,-33.79,-10.58,-7.97,-104.0,75724704653.0,-6633227964.0,5799822682.0,-7645317430.0,-244.0,2745.0,1425.0,-0.13,-6.57,-0.29,-17.16,17.49,36.24,167.9346243007297,,2275,71076616975,-284.38,5800,-55.77,-23.77,2.02,576.15,286.37,2021-01-18,141.87,154.95,2021-08-17
83,5820,KOSPI,원림,직물직조 및 직물제품 제조업,"고무,플라스틱제품,산업용포장재,PP.BAG,타포린 제조,도매/부동산 임대/주택 신축,판매/인터넷 정보통신/벤처회사 투자",1990-04-20,12월,신성엽,http://www.wonlim.co.kr,서울특별시,2022-08-16,2297909.0,21357862663.0,701267089.0,3305997587.0,942303080.0,0.0,3.28,15.48,4.41,23263079219.0,2195933732.0,2756627553.0,2831555733.0,0.0,9.44,11.85,12.17,1640.0,18943644568.0,-1639451779.0,-5558322496.0,-764900588.0,0.0,-8.65,-29.34,-4.04,18060413383.0,950846178.0,-3017132199.0,227839402.0,0.0,5.26,-16.71,1.26,-1328.0,79683129520.0,3192709036.0,-2213328373.0,1409392707.0,613.0,120545.0,58940.0,1.1,0.83,1.36,1.04,11.93,4.18,12.74421131759486,,23900,54920025100,14.57,26700,-20.11,43.56,8.32,72.51,19.25,2021-07-19,35.97,11.72,2022-08-08
86,10600,KOSPI,웰바이오텍,상품 중개업,"피혁의류 도,소매,의류 판매,수입,피혁(GRAIN LEATHER) 제조",1997-07-18,12월,구세현,http://www.wellbiotec.co.kr,서울특별시,2022-08-16,66671563.0,52411543758.0,547332343.0,1637836128.0,-81340405.0,0.0,1.04,3.12,-0.16,62125561817.0,2579871864.0,28843331419.0,3684247716.0,0.0,4.15,46.43,5.93,-4.0,41116376024.0,-2355990637.0,-7338806797.0,-5757937348.0,0.0,-5.73,-17.85,-14.0,17171379256.0,-1250138662.0,-2848531234.0,-2077417777.0,0.0,-7.28,-16.59,-12.1,-344.0,121623324836.0,-3903266061.0,712970119.0,-19613107896.0,-294.0,1178.0,499.0,-0.18,-14.33,-0.34,-58.89,6.7700000000000005,11.43,27.47121421257289,,1875,125009180625,-468.75,2855,-8.3,-9.71,10.1,163.86,133.6,2021-04-19,83.01,52.27,2022-04-12
89,700,KOSPI,유수홀딩스,회사 본부 및 경영 컨설팅 서비스업,지주사업,1956-03-03,12월,송영규,http://www.eusu-holdings.com,서울특별시,2022-08-16,26041210.0,25667470645.0,12228213739.0,19322634018.0,9196480545.0,0.0,47.64,75.28,35.83,22224973309.0,8167237636.0,7392117407.0,8134748785.0,0.0,36.75,33.26,36.6,1412.0,18294802278.0,2601474751.0,-30650228871.0,3647205066.0,0.0,14.22,-167.54,19.94,16628491072.0,2125833695.0,-28127009495.0,4539588796.0,0.0,12.78,-169.15,27.3,560.0,81047873322.0,20347476590.0,-10889446999.0,24026921535.0,922.0,32011.0,15669.0,3.59,4.79,4.41,5.89,33.42,23.97,40.29925142107622,,6190,161195089900,4.38,6860,12.25,7.44,2.48,55.56,37.96,2021-04-29,22.28,10.82,2021-12-28
93,7660,KOSPI,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",2003-10-07,12월,서영준,http://www.petasys.com,대구광역시,2022-08-16,63248030.0,166089719824.0,33146225622.0,3867563066.0,34103707771.0,32753171534.0,19.96,2.33,20.53,140471680986.0,18866104822.0,8796332880.0,14152224135.0,13903906504.0,13.43,6.26,10.07,2156.0,117922905748.0,11433994880.0,-7613858134.0,3659468660.0,7913900703.0,9.7,-6.46,3.1,98770992999.0,1904605064.0,6975211176.0,-2313453817.0,2546856383.0,1.93,7.06,-2.34,228.0,469621094131.0,46875580199.0,3972190584.0,-3603718792.0,-56.0,4936.0,1984.0,13.93,-0.8,43.68,-2.87,10.260000000000002,11.5,40.84602034733776,,7350,464873020500,3.41,8570,37.59,-153.04,5.12,171.72,16.6,2022-04-19,114.36,16.6,2022-04-19
96,20760,KOSPI,일진디스플,반도체 제조업,"박막액정표시장치(TFT-LCD) 패널,LT(리튬탄탈에이트)웨이퍼,분말야금제품(초고압용공구),보석다이아몬드 제조,판매/종합건설",2002-01-09,12월,대표이사 김기환,http://www.iljindisplay.co.kr,충청북도,2022-08-12,51513086.0,34323691938.0,424450251.0,-898800314.0,-58114869.0,0.0,1.24,-2.62,-0.17,43278389281.0,693173109.0,-6253197758.0,529199993.0,0.0,1.6,-14.45,1.22,-4.0,29344888817.0,-9438166856.0,-22274768159.0,-9175952518.0,0.0,-32.16,-75.91,-31.27,18011342535.0,-8081192170.0,-10670407761.0,-7761978583.0,0.0,-44.87,-59.24,-43.09,-712.0,101440583884.0,-35456269910.0,-25542393830.0,-43668263154.0,-847.0,1262.0,208.0,-0.07,-37.18,-0.32,-407.13,33.4,46.47,16.966508723371593,,1940,99935386840,-485.0,3804,-5.34,-4.49,3.93,169.32,189.59,2021-01-04,98.64,96.08,2021-08-12
