,Unnamed: 0,Unnamed: 0.1,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
237,237,568,2800,KOSDAQ,신신제약,의약품 제조업,파스류 (신신파스 아렉스 등),2017-02-28,12월,이병기,http://www.sinsin.com,세종특별자치시,2022-05-16,19135320773.0,726451511.0,84292266.0,466859728.0,0.0,3.8,0.44,2.44,18080034136.0,222630096.0,3594837450.0,-127346751.0,0.0,1.23,19.88,-0.7,120.0,16209108995.0,-1075989841.0,-4211403132.0,-807556558.0,0.0,-6.64,-25.98,-4.98,16657585377.0,-1833709569.0,2768620234.0,-1499829576.0,0.0,-11.01,16.62,-9.0,-212.0,74007577820.0,-1342541851.0,23183510.0,-1475917151.0,-97.0,3649.0,3612.0,1.59,-1.29,3.29,-2.69,10.44,12.24,18.0528848248392,
506,506,1020,49550,KOSDAQ,잉크테크,기타 화학제품 제조업,"잉크젯프린터용 잉크카트리지, 재충전 잉크",2002-02-28,12월,"정광춘, 양종상(각자 대표)",http://kr.inktec.com,경기도,2022-05-10,15174568539.0,1632557380.0,-65930022.0,1510536412.0,0.0,10.76,-0.43,9.95,16189647024.0,2582447871.0,1961655454.0,1445230018.0,0.0,15.95,12.12,8.93,308.0,12857790202.0,1248823942.0,3098356409.0,-2312564494.0,0.0,9.71,24.1,-17.99,13639485237.0,1299019278.0,1615022389.0,-1146492180.0,0.0,9.52,11.84,-8.41,-468.0,55167562208.0,6687651921.0,7621030668.0,1674867159.0,85.0,3176.0,2983.0,5.99,1.68,9.7,2.86,1.049999999999999,6.43,18.018479852312648,-38.41256356997876
55,55,699,103230,KOSDAQ,에스앤더블류,일반 목적용 기계 제조업,"디젤엔진부품, 산업부품, 단조품",2009-08-05,12월,정우진,http://www.snwcorp.com,부산광역시,2022-05-16,7359448309.0,57226120.0,2927983712.0,-14329435.0,0.0,0.78,39.79,-0.19,9305260286.0,1460059949.0,895743410.0,1095477090.0,0.0,15.69,9.63,11.77,-4.0,6260978751.0,-1104313739.0,-53667267.0,-1187105852.0,0.0,-17.64,-0.86,-18.96,7417936923.0,667984703.0,-2607173985.0,2302206969.0,0.0,9.0,-35.15,31.04,-656.0,29962986771.0,-305878811.0,-1040760213.0,-1278559630.0,-177.0,5564.0,5379.0,-0.05,-2.4,-0.07,-3.3,18.42,6.69,17.54469391586025,
77,77,1001,119610,KOSDAQ,인터로조,의료용 기기 제조업,"콘텍트렌즈(소프트렌즈, 원데이렌즈, 하드렌즈 등)",2010-07-28,12월,노시철,http://interojo.com,경기도,2022-05-13,28486708323.0,7040428720.0,-967648413.0,5608258827.0,0.0,24.71,-3.4,19.69,34782819725.0,8917613074.0,9084331167.0,8039354109.0,0.0,25.64,26.12,23.11,1728.0,24329697483.0,4634722798.0,-1830791927.0,4124906362.0,0.0,19.05,-7.52,16.95,23673882120.0,740725877.0,3659582893.0,-1174352054.0,0.0,3.13,15.46,-4.96,1272.0,116817301625.0,28163464646.0,14330733357.0,19044407728.0,1468.0,14322.0,13684.0,9.09,8.21,12.06,10.73,5.66,22.51,17.086159180173315,
81,81,1025,49630,KOSDAQ,재영솔루텍,사진장비 및 광학기기 제조업,플라스틱 사출금형,2003-01-24,12월,"김학권,김승재(각자 대표이사)",http://www.jysolutec.com,인천광역시,2022-05-11,33696050559.0,2168049641.0,1344174152.0,-4293886068.0,-4409019628.0,6.43,3.99,-12.74,27235818258.0,499477511.0,5236241107.0,-2396355901.0,-2189697241.0,1.83,19.23,-8.8,-212.0,28795846112.0,-1748049355.0,-10021281578.0,-955738059.0,-921628271.0,-6.07,-34.8,-3.32,22465161646.0,-3153453282.0,-1694846786.0,-5805187054.0,-2520630867.0,-14.04,-7.54,-25.84,-44.0,94880648144.0,-4229810517.0,-13316645830.0,-2950428704.0,-36.0,705.0,751.0,-8.6,-1.54,-30.05,-4.85,12.5,15.87,17.017053181701627,
190,190,1274,119500,KOSDAQ,포메탈,기타 금속 가공제품 제조업,"자동차,풍력,방위산업,산업기계,농기계등의 단조부품",2010-09-17,12월,오호석,http://www.formetal.co.kr,충청남도,2022-05-16,16554902946.0,1142232216.0,1938818840.0,1094079284.0,0.0,6.9,11.71,6.61,17085112939.0,580901424.0,429681698.0,470751997.0,0.0,3.4,2.51,2.76,368.0,14147721443.0,381719585.0,476994506.0,391281639.0,0.0,2.7,3.37,2.77,13620953137.0,448130588.0,-368495310.0,287207420.0,0.0,3.29,-2.71,2.11,132.0,62089298680.0,2108558142.0,803208988.0,2012075543.0,169.0,4037.0,3968.0,6.57,3.12,9.11,4.28,4.2,0.1099999999999998,17.014623257167845,
410,410,492,3100,KOSDAQ,선광,기타 운송관련 서비스업,"항만하역, 해사(바다모래)",1999-12-21,12월,이도희,http://www.sun-kwang.co.kr,인천광역시,2022-05-16,42362833729.0,11200964850.0,17293116062.0,7180886084.0,7250828349.0,26.44,40.82,16.95,44741279176.0,12591200658.0,13791290965.0,4823952814.0,4828870186.0,28.14,30.82,10.78,4348.0,36258272813.0,4943195232.0,15307500675.0,1729096926.0,1733974199.0,13.63,42.22,4.77,40695307833.0,10280182626.0,14979094372.0,-778033752.0,16388035310.0,25.26,36.81,-1.91,1044.0,162739217097.0,32163554969.0,58047455278.0,24042351740.0,3642.0,51221.0,49679.0,4.25,3.49,8.49,7.33,12.81,2.879999999999999,16.836325733120077,
180,180,1160,183300,KOSDAQ,코미코,특수 목적용 기계 제조업,반도체 부품 세정 및 코팅,2017-03-23,12월,최용하,http://www.komico.com,경기도,2022-05-13,69671424624.0,16553592246.0,17630383479.0,12877657631.0,0.0,23.76,25.31,18.48,66456081048.0,13796980192.0,24432957846.0,13362455137.0,0.0,20.76,36.77,20.11,5140.0,59700734472.0,13758260777.0,9085457830.0,10311969140.0,0.0,23.05,15.22,17.27,52349067370.0,6435187064.0,13767310239.0,4198450766.0,0.0,12.29,26.3,8.02,4116.0,257041930051.0,58833840737.0,65334009496.0,47150017421.0,4705.0,24378.0,22155.0,12.72,12.54,21.08,21.24,0.7100000000000009,8.470000000000002,16.70111806861658,
338,338,98,98460,KOSDAQ,고영,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,2008-06-03,12월,고광일,http://www.kohyoung.com,서울특별시,2022-05-13,68314013379.0,11552908767.0,3541413121.0,10856107245.0,0.0,16.91,5.18,15.89,59386944706.0,10013860229.0,19823736819.0,6064298987.0,0.0,16.86,33.38,10.21,632.0,58773552412.0,9427330296.0,672429610.0,10894904574.0,0.0,16.04,1.14,18.54,48883542050.0,4422540987.0,9571471933.0,-3376387639.0,0.0,9.05,19.58,-6.91,632.0,247301342081.0,41351274821.0,42480322829.0,39586268577.0,576.0,4157.0,4082.0,11.15,10.75,15.2,14.12,0.870000000000001,7.809999999999999,16.23257498563604,
101,101,1223,45340,KOSDAQ,토탈소프트,소프트웨어 개발 및 공급업,해운물류소프트웨어 (CATOS 등),2002-07-19,12월,최장수,http://www.tsb.co.kr,부산광역시,2022-05-12,3366570900.0,337831425.0,67234947.0,689747133.0,0.0,10.03,2.0,20.49,4166167948.0,858204061.0,535666852.0,431688608.0,0.0,20.6,12.86,10.36,320.0,2902706325.0,88591265.0,861241778.0,368666493.0,0.0,3.05,29.67,12.7,2734701951.0,443599307.0,1460035386.0,-43615790.0,0.0,16.22,53.39,-1.59,172.0,14091536413.0,3035572317.0,3261596245.0,3014899661.0,352.0,1999.0,1895.0,9.47,11.27,16.0,18.58,6.98,4.380000000000003,15.98041699929806,
280,280,1044,90470,KOSDAQ,제이스텍,특수 목적용 기계 제조업,기계장비(디스플레이장비),2007-01-10,12월,"정재송, 최기열, 김두열 (각자 대표이사)",http://www.astjetec.co.kr,충청남도,2022-05-12,27980201092.0,2878741046.0,17518730952.0,2150205387.0,0.0,10.29,62.61,7.68,17060965348.0,12407984.0,9378586665.0,-596798699.0,0.0,0.07,54.97,-3.5,588.0,24178231242.0,51091643.0,-5165878292.0,891056463.0,0.0,0.21,-21.37,3.69,17900763336.0,-4186894276.0,5917469396.0,-8209344259.0,0.0,-23.39,33.06,-45.86,244.0,81838114605.0,-1484326586.0,7419001688.0,6116663016.0,418.0,8599.0,8362.0,5.01,3.81,6.84,5.01,10.079999999999998,23.46,15.724764197786309,
330,330,52,104200,KOSDAQ,NHN벅스,소프트웨어 개발 및 공급업,"디지털음원유통, 온라인음악서비스",2009-10-06,12월,왕문주,http://www.bugs.co.kr,경기도,2022-05-16,17661571326.0,1145276901.0,-2596459347.0,1514419662.0,1514419662.0,6.48,-14.7,8.57,17541204043.0,3144531160.0,3759811658.0,1717662764.0,7915975835.0,17.93,21.43,9.79,408.0,15289765882.0,763400613.0,-29272905.0,-82242791.0,713192513.0,4.99,-0.19,-0.54,17868204276.0,496819567.0,510793334.0,-4437427827.0,5756106094.0,2.78,2.86,-24.83,-20.0,65059898590.0,5689750837.0,1686616198.0,-1161697373.0,-78.0,5801.0,4821.0,5.65,-1.27,7.03,-1.62,1.4900000000000002,15.15,15.51237253928281,-16.809563117143647
60,60,799,37950,KOSDAQ,엘컴텍,전자부품 제조업,"BLU(Back Light Unit), CCM(Compact Camera Module), Display용 EL",2000-08-24,12월,김충섭,http://www.elcomtec.co.kr,경기도,2022-05-13,10643777234.0,1890440953.0,3561713597.0,2189539742.0,0.0,17.76,33.46,20.57,12790320991.0,2658774807.0,1271557124.0,1781564101.0,0.0,20.79,9.94,13.93,100.0,9242468593.0,-68218244.0,-1935811111.0,515545803.0,0.0,-0.74,-20.94,5.58,9341554974.0,-1139780528.0,3472181867.0,-4070032367.0,0.0,-12.2,37.17,-43.57,24.0,45211941219.0,3870203604.0,3637229493.0,4090366669.0,48.0,730.0,689.0,11.94,6.13,13.69,7.02,18.5,32.989999999999995,15.161627295778036,
349,349,168,234690,KOSDAQ,녹십자웰빙,의약품 제조업,"전문의약품, 건강기능식품",2019-10-14,12월,김상현,http://www.greencrosswb.com,서울특별시,2022-05-16,24466568692.0,1183175202.0,-1410123733.0,919226573.0,0.0,4.84,-5.76,3.76,25172182989.0,554261871.0,3006301268.0,500051885.0,0.0,2.2,11.94,1.99,204.0,21284535981.0,594038482.0,-784596883.0,746388911.0,0.0,2.79,-3.69,3.51,20882543295.0,-724977472.0,-1400467913.0,-1659078601.0,0.0,-3.47,-6.71,-7.94,168.0,90967528802.0,7771594099.0,8684291813.0,6702856202.0,377.0,4940.0,4973.0,2.3,4.82,4.13,7.59,2.05,5.67,14.949974544150246,
98,98,1207,23160,KOSDAQ,태광,1차 철강 제조업,"각종 배관자재, 관이음쇠류 제조 및 판매",1994-09-07,12월,윤 성 덕,http://www.tkbend.co.kr,부산광역시,2022-05-16,49064701339.0,6568835020.0,1308851905.0,7686476747.0,0.0,13.39,2.67,15.67,45882657053.0,2921488945.0,5631883135.0,2916205013.0,0.0,6.37,12.27,6.36,1160.0,42806516140.0,1781646990.0,7145921424.0,3349620424.0,0.0,4.16,16.69,7.83,39883890721.0,-5152237826.0,14035350952.0,-7684820616.0,0.0,-12.92,35.19,-19.27,504.0,185147913272.0,13530787202.0,41256481575.0,15218114770.0,574.0,17658.0,17096.0,5.83,3.01,6.57,3.36,9.23,19.29,14.619702240033778,
317,317,1346,41460,KOSDAQ,한국전자인증,소프트웨어 개발 및 공급업,"개인용이메일 보안,인증업무,전자상거래관련 인증서비스/기업용 인증솔루션 제공",2010-11-19,12월,신홍식,http://www.crosscert.com,서울특별시,2022-05-16,9448436547.0,1816856312.0,2236449956.0,1321664549.0,0.0,19.23,23.67,13.99,9478566093.0,2040436859.0,3176732369.0,1925001876.0,0.0,21.53,33.51,20.31,276.0,8258602648.0,584026811.0,1494610669.0,528842728.0,0.0,7.07,18.1,6.4,9878850777.0,1206255299.0,1334267273.0,353677209.0,0.0,12.21,13.51,3.58,108.0,34664171677.0,5525878170.0,6741122200.0,4165451692.0,219.0,2439.0,2336.0,7.83,6.64,11.31,9.38,12.16,9.32,14.40720603367622,
65,65,863,332570,KOSDAQ,와이팜,전자부품 제조업,전력증폭기 모듈(PAM),2020-07-31,12월,유대규,http://www.wipam.co.kr,경기도,2022-05-13,12565763735.0,758786075.0,-4296525384.0,-3285714241.0,0.0,6.04,-34.19,-26.15,17822315696.0,-26413363.0,304837985.0,-1497982416.0,0.0,-0.15,1.71,-8.41,-352.0,10997525590.0,-241179193.0,-5794180641.0,-4842202766.0,0.0,-2.19,-52.69,-44.03,8496848194.0,-2159162378.0,-2536023816.0,2739687797.0,0.0,-25.41,-29.85,32.24,-520.0,60002097873.0,159718992.0,-22431291840.0,-7383679730.0,-198.0,1805.0,2321.0,-12.17,-6.75,-19.49,-8.56,8.23,25.26,14.259918125819066,
198,198,29,95340,KOSDAQ,ISC,전자부품 제조업,반도체테스트소켓,2007-10-01,12월,"김정렬, 김상욱 (각자 대표이사)",http://isc21.kr,경기도,2022-05-16,41719739145.0,15888363883.0,3698656221.0,13928813777.0,0.0,38.08,8.87,33.39,34947668828.0,8429138964.0,15311554093.0,6247893802.0,5912915734.0,24.12,43.81,17.88,3200.0,36550675721.0,6549606917.0,4768264632.0,5671066438.0,0.0,17.92,13.05,15.52,32574379143.0,434197672.0,-404647730.0,-7386250797.0,16988744457.0,1.33,-1.24,-22.68,1300.0,144669824213.0,37517372870.0,39254158334.0,30247475065.0,1738.0,15113.0,12792.0,17.34,11.56,21.17,13.59,20.16,22.79,14.142182933789488,
119,119,1377,2680,KOSDAQ,한탑,"곡물가공품, 전분 및 전분제품 제조업","소맥분(밀가루),배합사료",1995-07-07,12월,하상경,http://www.hantop.com,부산광역시,2022-05-16,21200356604.0,842004510.0,-888805004.0,-546231495.0,-546341001.0,3.97,-4.19,-2.58,21210130509.0,-1035663773.0,-1200489416.0,-5665891755.0,-5665891755.0,-4.88,-5.66,-26.71,-76.0,18595038200.0,-1329815945.0,-967288184.0,-375159563.0,-375345821.0,-7.15,-5.2,-2.02,19217284491.0,-5697295938.0,7567774121.0,-6940314984.0,-1011503963.0,-29.65,39.38,-36.11,-52.0,78892137329.0,-4630637710.0,-5616192894.0,-9710851282.0,-343.0,1662.0,1853.0,-1.66,-7.12,-4.57,-18.53,11.12,24.77,14.01082576963999,
107,107,1253,37070,KOSDAQ,파세코,가정용 기기 제조업,"창문형에어컨,석유스토브",2000-01-04,12월,유일한,http://www.paseco.co.kr,경기도,2022-05-13,27434087725.0,839181818.0,-13338008316.0,481780425.0,0.0,3.06,-48.62,1.76,53805902267.0,8443630200.0,6447796965.0,6994374247.0,0.0,15.69,11.98,13.0,96.0,24073067839.0,-299577053.0,-8592806498.0,582892506.0,0.0,-1.24,-35.69,2.42,42383198591.0,2642782504.0,489127038.0,2263989854.0,0.0,6.24,1.15,5.34,116.0,227184947641.0,22863943944.0,9377501104.0,19085942910.0,954.0,5218.0,5068.0,1.47,13.45,1.84,18.83,4.3,9.45,13.961743091816988,
384,384,347,241770,KOSDAQ,메카로,기타 화학제품 제조업,반도체용 전구체 및 히터블록,2017-12-06,12월,"이재정, 박영순 (각자대표)",http://www.mecaro.com,경기도,2022-05-12,20213159731.0,699513130.0,3514262260.0,846261062.0,0.0,3.46,17.39,4.19,24197871511.0,1297807067.0,3862531219.0,1974114933.0,0.0,5.36,15.96,8.16,332.0,17744693526.0,-809373746.0,1291803521.0,-56082129.0,0.0,-4.56,7.28,-0.32,19899955206.0,338307048.0,5881807099.0,-1783265423.0,0.0,1.7,29.56,-8.96,-20.0,82771927992.0,3798590932.0,12313864898.0,7973493429.0,782.0,14808.0,14544.0,2.0,4.89,2.24,5.38,8.02,3.66,13.911010643171364,
535,535,1201,237880,KOSDAQ,클리오,기타 화학제품 제조업,"색조화장품, 기초화장품",2016-11-09,12월,한현옥,http://www.clio.co.kr,서울특별시,2022-05-13,65938738401.0,3634278244.0,14128514393.0,786200557.0,0.0,5.51,21.43,1.19,59407442853.0,4614386557.0,16132011368.0,-1589022123.0,0.0,7.77,27.15,-2.67,176.0,57915338015.0,2043248249.0,18501890789.0,2238551029.0,0.0,3.53,31.95,3.87,50218398088.0,-1407668908.0,2225537967.0,-661186457.0,0.0,-2.8,4.43,-1.32,504.0,232744014896.0,13902867647.0,51952292906.0,9267371492.0,523.0,9711.0,9454.0,1.27,3.96,1.81,5.54,1.98,10.57,13.853670998038464,
428,428,587,49960,KOSDAQ,쎌바이오텍,기초 의약물질 및 생물학적 제제 제조업,유산균 원말 및 완제품,2002-12-13,12월,정명준,http://www.cellbiotech.com,경기도,2022-05-16,12099038413.0,2002376753.0,7055902683.0,3009085112.0,0.0,16.55,58.32,24.87,12033419361.0,2278456635.0,2706986165.0,2929517930.0,0.0,18.93,22.5,24.34,1280.0,10644123085.0,1440285432.0,3035424726.0,2760236390.0,0.0,13.53,28.52,25.93,10920637722.0,1178227439.0,-4370633871.0,-1422018460.0,0.0,10.79,-40.02,-13.02,1172.0,46873312425.0,7256551585.0,14892405703.0,10383409717.0,1104.0,11192.0,11349.0,10.61,9.2,11.44,9.73,3.0200000000000014,8.14,13.66871950259865,
11,11,196,36480,KOSDAQ,대성미생물,의약품 제조업,"동물용 의약품, 미생물제재",2000-04-04,12월,"이동규, 조항원 (각자대표)",http://www.dsmbio.com,경기도,2022-05-12,6362325664.0,224991437.0,147088929.0,1728250490.0,0.0,3.54,2.31,27.16,6755378316.0,1004846107.0,1296429128.0,753290787.0,0.0,14.87,19.19,11.15,1816.0,5599174850.0,-198298734.0,418231217.0,25675384.0,0.0,-3.54,7.47,0.46,5936718210.0,-671962366.0,1011210077.0,-377793723.0,0.0,-11.32,17.03,-6.36,24.0,23997251522.0,337105723.0,2203277185.0,865916516.0,227.0,10355.0,9738.0,10.3,1.38,17.54,2.34,7.08,26.19,13.62970141930824,
359,359,218,67080,KOSDAQ,대화제약,의약품 제조업,"후로스판, 세파메칠 등",2003-02-14,12월,"노병태, 김은석(각자대표)",http://www.dhpharm.co.kr,강원도,2022-05-16,31272804603.0,2720492829.0,6541824455.0,1809998887.0,0.0,8.7,20.92,5.79,29697334306.0,475037750.0,1196347215.0,-2317193730.0,0.0,1.6,4.03,-7.8,388.0,27534750964.0,18098034.0,4477097198.0,1423029249.0,0.0,0.07,16.26,5.17,28073188683.0,-400295724.0,4259457945.0,-1031378385.0,0.0,-1.43,15.17,-3.67,304.0,117158831459.0,3283983665.0,10385544854.0,2217397654.0,119.0,4175.0,4481.0,3.98,1.25,9.29,2.66,8.629999999999999,3.03,13.575767014879764,1098.5797104536043
169,169,993,277410,KOSDAQ,인산가,기타 식품 제조업,죽염 및 죽염응용식품,2017-09-29,12월,김윤세,http://www.insanga.co.kr,경상남도,2022-05-11,8592740553.0,1224175604.0,87692348.0,724078248.0,0.0,14.25,1.02,8.43,11788455839.0,3230222044.0,4081192756.0,2323422823.0,0.0,27.4,34.62,19.71,88.0,7595834530.0,851908946.0,1401584790.0,727837995.0,0.0,11.22,18.45,9.58,8705380418.0,1958117514.0,1645375630.0,1890828742.0,0.0,22.49,18.9,21.72,88.0,38307595796.0,8228512942.0,9467044975.0,6326990393.0,195.0,1647.0,1548.0,2.75,7.18,5.34,12.62,3.03,4.91,13.12437782922583,
184,184,1194,110790,KOSDAQ,크리스에프앤씨,봉제의복 제조업,골프웨어,2018-10-01,12월,"우진석, 김한흠 (각자대표)",http://www.creas.co.kr,서울특별시,2022-05-13,74148588254.0,12745503260.0,4992301773.0,9437417861.0,0.0,17.19,6.73,12.73,122096469479.0,30804970752.0,35202660126.0,26140566477.0,0.0,25.23,28.83,21.41,3220.0,66021727163.0,10505873222.0,6237565433.0,7688100871.0,0.0,15.91,9.45,11.64,102795306187.0,23166054480.0,36056050220.0,16899138058.0,0.0,22.54,35.08,16.44,2624.0,375939070154.0,87103244505.0,72330418588.0,68292619241.0,5828.0,28703.0,26115.0,7.63,16.02,11.22,22.32,1.2800000000000011,2.6900000000000013,12.30937365654752,
440,440,646,119830,KOSDAQ,아이텍,"그외 기타 전문, 과학 및 기술 서비스업",비메모리 반도체 테스트,2010-10-26,12월,이장혁,http://www.iteksemi.com,경기도,2022-05-10,15837483414.0,179852813.0,3409032184.0,171254269.0,34511939.0,1.14,21.53,1.08,15551302257.0,2048979388.0,6288004356.0,89987835.0,0.0,13.18,40.43,0.58,32.0,14109088614.0,144907069.0,101090529.0,-672420759.0,-793489495.0,1.03,0.72,-4.77,11820108285.0,44982329.0,4410190775.0,-5250086662.0,0.0,0.38,37.31,-44.42,-136.0,64741204760.0,3196386781.0,8375109441.0,-8132390799.0,-419.0,7035.0,5586.0,0.42,-5.49,0.45,-7.51,0.1099999999999998,12.8,12.250222869002105,
483,483,894,8370,KOSDAQ,원풍,플라스틱제품 제조업,플라스틱 필름,1992-12-18,12월,윤 기 로,http://www.wonpoong.co.kr,서울특별시,2022-05-13,23845236343.0,2466037834.0,1105008452.0,2417556999.0,2411778060.0,10.34,4.63,10.14,24202938404.0,1478244898.0,1845583606.0,1548604290.0,1555202433.0,6.11,7.63,6.4,804.0,21299569653.0,1121751190.0,1547547837.0,1418246591.0,1404037015.0,5.27,7.27,6.66,19284432429.0,531193447.0,66173209.0,-856583851.0,708207334.0,2.75,0.34,-4.44,472.0,88917969888.0,3932778355.0,4630074794.0,5188007173.0,432.0,6764.0,6784.0,9.9,5.53,11.89,6.37,5.07,3.3600000000000003,11.951728281239935,
94,94,1181,294570,KOSDAQ,쿠콘,기타 정보 서비스업,"페이먼트서비스(65.2%), 데이터서비스(29.1%) 등",2021-04-28,12월,김종현,http://www.coocon.net,서울특별시,2022-05-13,15966402630.0,4935823547.0,10174937694.0,2629801117.0,0.0,30.91,63.73,16.47,15886482801.0,4458101433.0,-6351825271.0,824911563.0,0.0,28.06,-39.98,5.19,1048.0,14299326346.0,3797587999.0,8021098607.0,3116186574.0,0.0,26.56,56.09,21.79,14322830885.0,1676393111.0,10052310672.0,2105068530.0,0.0,11.7,70.18,14.7,1244.0,61441577577.0,16824625841.0,19243059444.0,7034308187.0,703.0,13006.0,12965.0,5.32,3.48,8.06,5.43,4.350000000000001,16.36,11.65842532481495,
95,95,1192,43590,KOSDAQ,크로바하이텍,반도체 제조업,"DRIVER-IC,DDI Package,트랜스포머,코일",2001-12-20,12월,"안호철, 김준목 (각자대표이사)",http://www.cloverhitech.com,경기도,2022-05-16,6848853898.0,671000133.0,1034117036.0,1446344056.0,0.0,9.8,15.1,21.12,9620951123.0,1014496933.0,2476753907.0,1086669213.0,0.0,10.54,25.74,11.29,160.0,6161939514.0,-506747318.0,-765951340.0,664561605.0,0.0,-8.22,-12.43,10.78,2927297193.0,-1104182110.0,852042775.0,149079403.0,0.0,-37.72,29.11,5.09,72.0,33132709863.0,2062052139.0,-99289382.0,6305886341.0,176.0,1007.0,799.0,13.73,18.91,15.88,22.06,18.020000000000003,48.26,11.14769761110641,
350,350,170,54050,KOSDAQ,농우바이오,작물 재배업,"고추, 수박, 참외(메론), 오이, 호박, 무, 배추 등",2002-04-02,12월,박동섭,http://www.nongwoobio.co.kr,경기도,2022-05-13,36158263566.0,5983050560.0,-7771742519.0,5763519173.0,0.0,16.55,-21.49,15.94,34234217267.0,1967328238.0,4455115423.0,480839129.0,0.0,5.75,13.01,1.4,1436.0,32535077480.0,4149780119.0,-7899887050.0,4861221571.0,0.0,12.75,-24.28,14.94,31716881367.0,-4588753269.0,3406319270.0,767197304.0,0.0,-14.47,10.74,2.42,1212.0,132842717112.0,6823572896.0,3857292347.0,6953223342.0,433.0,15515.0,15202.0,6.9,2.24,9.25,2.85,3.8000000000000007,20.22,11.136245451473872,
464,464,791,48830,KOSDAQ,엔피케이,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱물질 제조업,2000-10-12,12월,"최상건, 최윤혁 각자 대표",http://www.npk.co.kr,경상북도,2022-05-13,18782265486.0,991014388.0,1817898643.0,1630194786.0,1769600377.0,5.28,9.68,8.68,15563486949.0,472691421.0,434439971.0,656032851.0,684216510.0,3.04,2.79,4.22,348.0,16971517853.0,652321148.0,577565010.0,497249008.0,522852630.0,3.84,3.4,2.93,15649459138.0,221897383.0,-1068560573.0,92730997.0,2284668669.0,1.42,-6.83,0.59,104.0,64566020109.0,2356236732.0,6486164944.0,1994959217.0,106.0,2437.0,2295.0,7.91,2.64,14.28,4.64,1.4400000000000004,1.62,10.669332281790696,
63,63,848,109080,KOSDAQ,옵티시스,통신 및 방송 장비 제조업,광링크 모듈 등,2011-07-12,12월,신현국,http://www.opticis.com,경기도,2022-05-16,7054288473.0,1637081711.0,1039191330.0,1868100071.0,0.0,23.21,14.73,26.48,6242773910.0,1286168884.0,-263113437.0,1574859752.0,0.0,20.6,-4.21,25.23,1324.0,6398381913.0,710807821.0,-798641622.0,941811069.0,0.0,11.11,-12.48,14.72,4781912453.0,429811491.0,1188260950.0,97057206.0,0.0,8.99,24.85,2.03,668.0,24166396128.0,4243688108.0,3721360327.0,5796982374.0,1028.0,8462.0,7938.0,13.73,11.54,15.65,12.96,12.1,11.61,10.25113175359778,
448,448,711,41510,KOSDAQ,에스엠,오디오물 출판 및 원판 녹음업,"음반(CD,MC),연예 대리",2000-04-27,12월,"이성수, 탁영준",http://www.smtown.com,서울특별시,2022-05-16,169441341971.0,19216042430.0,2311612546.0,27586141651.0,0.0,11.34,1.36,16.28,206531504577.0,10574757407.0,56492986809.0,93823584703.0,0.0,5.12,27.35,45.43,4640.0,154244767233.0,15378471732.0,12349338389.0,10231361969.0,0.0,9.97,8.01,6.63,184203404422.0,1347710540.0,24261078849.0,-50500782585.0,0.0,0.73,13.17,-27.42,1720.0,701563172148.0,67520136401.0,122557828394.0,133539542727.0,5617.0,37877.0,33168.0,7.72,10.16,12.25,16.94,1.3699999999999992,4.390000000000001,9.852246536859344,
