,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Earn,Quarter_Earn_Per_Stock,Last_Earn,Last_Earn_Per_Stock
604,85810,KOSDAQ,알티캐스트,소프트웨어 개발 및 공급업,"디지털 방송용 소프트웨어(셋톱박스용 미들웨어 등), CAS(수신제한시스템)",2013-12-06,12월,김태훈,http://www.alticast.co.kr,서울특별시,,,,,
605,117670,KOSDAQ,알파홀딩스,반도체 제조업,시스템 반도체 개발,2010-09-17,12월,"김종인, 최진규",http://www.alpha-holdings.co.kr,경기도,,,,,
606,293780,KOSDAQ,압타바이오,자연과학 및 공학 연구개발업,"용역매출, 유전자전달체, 압타머연구용시약",2019-06-12,12월,이수진,http://www.aptabio.com,경기도,,,,,
607,196300,KOSDAQ,애니젠,기초 의약물질 및 생물학적 제제 제조업,펩타이드 바이오소재 및 아미노산 펩타이드 신약,2016-12-07,12월,김재일,http://www.anygen.com,광주광역시,,,,,
608,310200,KOSDAQ,애니플러스,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송통신사업,2018-12-21,12월,전승택,http://www.aniplustv.com,서울특별시,,,,,
609,900100,KOSDAQ,애머릿지,자동차 부품 및 내장품 판매업,인터모달 신생 및 재생타이어,2010-04-21,12월,Thomas Park,http://ameridgecorp.com,미국,,,,,
610,205500,KOSDAQ,액션스퀘어,소프트웨어 개발 및 공급업,모바일게임,2014-11-12,12월,김연준,http://www.action2quare.com,서울특별시,,,,,
611,52790,KOSDAQ,액토즈소프트,소프트웨어 개발 및 공급업,온라인 게임 및 모바일 게임,2001-08-14,12월,구오하이빈(Guo Haibin),http://www.actoz.com,서울특별시,,,,,
612,290740,KOSDAQ,액트로,전자부품 제조업,모바일용 액츄에이터 및 조립자동화 설비,2018-08-28,12월,하동길,http://www.actro.co.kr,경기도,,,,,
613,238090,KOSDAQ,앤디포스,플라스틱제품 제조업,"TSP용 양면 테이프, 윈도우 필름",2016-10-12,12월,조서용,http://www.ndfos.com,충청북도,,,,,
614,92600,KOSDAQ,앤씨앤,반도체 제조업,차량용 블랙박스 / 영상처리용 시스템반도체,2007-06-26,12월,최종현,http://nc-and.com,경기도,,,,,
615,174900,KOSDAQ,앱클론,의료용품 및 기타 의약 관련제품 제조업,항체의약품,2017-09-18,12월,이종서,http://www.abclon.com,서울특별시,,,,,
616,255440,KOSDAQ,야스,특수 목적용 기계 제조업,"OLED 증착기, OLED 증착원",2017-09-29,12월,강경인,http://www.yasoled.com,경기도,,,,,
617,60230,KOSDAQ,얍엑스,전자부품 제조업,화학제품 및 전자재료,2002-06-25,12월,최시명,http://www.exax.co.kr,충청남도,,,,,
618,30960,KOSDAQ,양지사,인쇄 및 인쇄관련 산업,다이어리,1996-10-24,06월,이현,http://www.yangjisa.com,경기도,,,,,
619,102120,KOSDAQ,어보브반도체,반도체 제조업,"반도체,전자제품,마이크로컨트롤라",2009-06-05,12월,최원,http://abov.co.kr,충청북도,,,,,
620,238120,KOSDAQ,얼라인드,사진장비 및 광학기기 제조업,"자동세포카운팅시스템, 생체조직투명화시스템, 디지털세포이미징시스템",2016-11-03,12월,정연철,http://www.alignedgenetics.co.kr,경기도,,,,,
621,19990,KOSDAQ,에너토크,일반 목적용 기계 제조업,전동액츄에이터,2006-02-01,12월,장기원,http://www.enertork.com,경기도,,,,,
622,136510,KOSDAQ,에디슨EV,특수 목적용 기계 제조업,"EV Z(전기차), EGIS(유리기판 검사장비), Smart-EPD 및 Smart-HMS(플라즈마 검사장비)",2011-11-18,12월,강영권,http://www.semisysco.com,경기도,,,,,
623,38680,KOSDAQ,에스넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네트워크장비 설치 및 납품, 유지보수",2000-04-27,12월,"박효대, 장병강",http://www.snetsystems.co.kr,서울특별시,,,,,
624,217480,KOSDAQ,에스디생명공학,기타 화학제품 제조업,"마스크팩, 기초화장품",2017-03-02,12월,박설웅,http://sdbiotech.co.kr,서울특별시,,,,,
625,121890,KOSDAQ,에스디시스템,전자부품 제조업,"요금징수시스템, 지능형교통시스템,하이패스단말기",2010-07-16,12월,박봉용,http://www.sdsystem.co.kr,경기도,,,,,
626,97780,KOSDAQ,에스맥,통신 및 방송 장비 제조업,휴대폰용키모듈,2008-01-23,12월,조경숙,http://www.s-mac.co.kr,경기도,,,,,
627,42110,KOSDAQ,에스씨디,가정용 기기 제조업,전자렌지용 MOTOR 및 냉장고용 TIMER,2000-07-13,12월,오길호,http://www.sscd.co.kr,경기도,,,,,
628,65420,KOSDAQ,에스아이리소스,석탄 광업,유연탄,2002-08-22,12월,Ten Sun Ok(전순옥),http://www.siresource.co.kr,서울특별시,,,,,
629,103230,KOSDAQ,에스앤더블류,일반 목적용 기계 제조업,"디젤엔진부품, 산업부품, 단조품",2009-08-05,12월,정우진,http://www.snwcorp.com,부산광역시,,,,,
630,101490,KOSDAQ,에스앤에스텍,전자부품 제조업,블랭크마스크,2009-04-14,12월,정수홍,http://www.snstech.co.kr,대구광역시,,,,,
631,95910,KOSDAQ,에스에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈",2007-10-16,12월,"홍성민, 박상민 각자대표이사",http://www.s-energy.co.kr,경기도,,,,,
632,275630,KOSDAQ,에스에스알,소프트웨어 개발 및 공급업,"취약점 진단 솔루션, 모의해킹 컨설팅",2018-08-06,12월,고필주,http://www.ssrinc.co.kr,서울특별시,,,,,
633,31330,KOSDAQ,에스에이엠티,기계장비 및 관련 물품 도매업,"반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업",2000-05-23,12월,박두진,http://www.isamt.com,서울특별시,,,,,
634,60540,KOSDAQ,에스에이티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","교통관련장비(고정식축중기, 이동식축중기 등)",2006-11-28,12월,정성원,http://www.satech.co.kr,경기도,,,,,
635,56190,KOSDAQ,에스에프에이,특수 목적용 기계 제조업,"디스플레이, 2차전지, 반도체 제조설비 및 공장자동화기기",2001-12-18,12월,김영민,http://www.sfa.co.kr,경기도,,,,,
636,80000,KOSDAQ,에스엔유,특수 목적용 기계 제조업,"OLED증착장비, OLED봉지장비, LCD검사장비 등",2005-01-25,12월,구병완,http://www.snuprecision.com,충청남도,,,,,
637,214310,KOSDAQ,에스엘바이오닉스,반도체 제조업,LED Chip,2015-06-25,12월,"박일홍, 손성진(각자대표)",http://www.semiconlight.com,경기도,,,,,
638,41510,KOSDAQ,에스엠,오디오물 출판 및 원판 녹음업,"음반(CD,MC),연예 대리",2000-04-27,12월,"이성수, 탁영준",http://www.smtown.com,서울특별시,,,,,
639,7820,KOSDAQ,에스엠코어,일반 목적용 기계 제조업,"자동화물류서비스, 자동화공정설비",2011-11-08,12월,이응상,http://www.smck.com,서울특별시,,,,,
640,109610,KOSDAQ,에스와이,"구조용 금속제품, 탱크 및 증기발생기 제조업",샌드위치 패널,2015-12-29,12월,"김옥주, 전평열 (공동대표이사)",http://www.sypanel.com,경기도,,,,,
641,306040,KOSDAQ,에스제이그룹,"가죽, 가방 및 유사제품 제조업","캉골 가방/모자, 헬렌카민스키 모자",2019-11-18,12월,이주영,http://www.sj-group.co.kr,서울특별시,,,,,
642,96630,KOSDAQ,에스코넥,통신 및 방송 장비 제조업,WaferProber,2007-12-26,12월,박순관(단독대표이사),http://www.s-connect.co.kr,경기도,,,,,
643,69510,KOSDAQ,에스텍,영상 및 음향기기 제조업,스피커 및 스피커시스템,2003-11-14,12월,오인용,http://www.estec.co.kr,경상남도,,,,,
644,41910,KOSDAQ,에스텍파마,의약품 제조업,원료의약품,2004-02-06,12월,김재철,http://www.estechpharma.com,경기도,,,,,
645,234300,KOSDAQ,에스트래픽,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","교통관련 솔루션 개발, 시스템통합 S/W 개발",2017-12-05,12월,문찬종,http://www.straffic.co.kr,경기도,,,,,
646,39440,KOSDAQ,에스티아이,특수 목적용 기계 제조업,"Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템",2002-02-28,12월,"서인수, 이우석 (각자대표)",http://www.stinc.co.kr,경기도,,,,,
647,98660,KOSDAQ,에스티오,봉제의복 제조업,"셔츠,자켓/바지, 타이",2009-04-17,12월,김흥수,http://www.thesto.kr,서울특별시,,,,,
648,52020,KOSDAQ,에스티큐브,기계장비 및 관련 물품 도매업,"전자부품, 정보통신기기, 지능형로봇외",2001-07-05,12월,정현진,http://www.stcube.com,서울특별시,,,,,
649,237690,KOSDAQ,에스티팜,의약품 제조업,원료의약품,2016-06-23,12월,김경진,http://www.stpharm.co.kr,경기도,,,,,
650,50760,KOSDAQ,에스폴리텍,플라스틱제품 제조업,유무선 통신용 소프트웨어,2002-05-16,12월,이혁렬,http://www.spolytech.com,충청북도,,,,,
651,288620,KOSDAQ,에스퓨얼셀,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건물용 연료전지, 발전용 연료전지",2018-10-15,12월,"전희권, 홍성민 각자대표이사",http://www.s-fuelcell.com/,경기도,,,,,
652,317830,KOSDAQ,에스피시스템스,특수 목적용 기계 제조업,산업용 갠트리 로봇,2019-08-14,12월,"심상균, 심효준",http://www.spsystems.co.kr,경상남도,,,,,
653,58610,KOSDAQ,에스피지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",소형 Geared Motor,2002-07-23,12월,"이준호, 여영길(각자 대표이사)",http://www.spg.co.kr,인천광역시,,,,,
654,43340,KOSDAQ,에쎈테크,일반 목적용 기계 제조업,LPG밸브,2000-08-29,12월,"조시영, 조경호",http://www.essentech.co.kr,전라북도,,,,,
655,54630,KOSDAQ,에이디칩스,그외 기타 제품 제조업,"업소용냉동냉장, 반도체칩",2001-11-13,12월,김미선,http://www.adc.co.kr,경기도,,,,,
656,200710,KOSDAQ,에이디테크놀로지,반도체 제조업,주문형 반도체,2014-12-16,12월,"김준석, 박준규 (각자 대표이사)",http://www.adtek.co.kr,경기도,,,,,
657,96690,KOSDAQ,에이루트,컴퓨터 및 주변장치 제조업,"POS프린터, Mobile프린터, Label프린터",2010-12-01,12월,서문동군,http://www.aroot.co.kr,경기도,,,,,
658,298380,KOSDAQ,에이비엘바이오,기초 의약물질 및 생물학적 제제 제조업,항체의약품 연구개발,2018-12-19,12월,이상훈,http://www.ablbio.com,경기도,,,,,
659,195990,KOSDAQ,에이비프로바이오,특수 목적용 기계 제조업,소형 머시닝센터,2015-04-13,12월,"양진상,IAN CHAN",http://www.abprobio.co.kr,대구광역시,,,,,
660,3800,KOSDAQ,에이스침대,가구 제조업,침대,1996-05-03,12월,안성호,http://www.acebed.co.kr,경기도,,,,,
661,88800,KOSDAQ,에이스테크,통신 및 방송 장비 제조업,"단말기용안테나,기지국용안테나",2006-03-27,12월,"구관영,홍익표(각자대표)",http://www.aceantenna.co.kr/kor/,인천광역시,,,,,
662,241840,KOSDAQ,에이스토리,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송프로그램 제작,2019-07-19,12월,이상백,http://www.astory.co.kr,서울특별시,,,,,
663,312610,KOSDAQ,에이에프더블류,일차전지 및 축전지 제조업,음극마찰용접단자,2019-07-01,12월,진정아,http://www.asanfw.com,경상북도,,,,,
664,72990,KOSDAQ,에이치시티,기타 과학기술 서비스업,기술검사서비스,2016-10-17,12월,허 봉 재,http://www.hct.co.kr,경기도,,,,,
665,227100,KOSDAQ,에이치앤비디자인,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",스마트 액세서리(보조배터리 등),2018-11-15,12월,"이정옥, 이현웅(각자 대표이사)",http://designcorp.co.kr,서울특별시,,,,,
666,176440,KOSDAQ,에이치엔티,전자부품 제조업,휴대폰 카메라 모듈,2016-11-28,12월,송영식,http://www.hntelec.com,서울특별시,,,,,
667,28300,KOSDAQ,에이치엘비,선박 및 보트 건조업,"구명정, GRP/GRE PIPPE",1996-07-27,12월,"진양곤, 김동건 (각자대표)",http://www.hlbkorea.com,울산광역시,,,,,
668,67630,KOSDAQ,에이치엘비생명과학,"건축기술, 엔지니어링 및 관련 기술 서비스업","ESCO 사업, 신재생에너지 사업",2008-11-25,12월,"진양곤, 남상우 (각자대표)",http://www.hlb-ls.com,경기도,,,,,
669,47920,KOSDAQ,에이치엘비제약,자연과학 및 공학 연구개발업,"씨트리시메티딘정, 로자틴정",2015-12-21,12월,"박재형, 전복환 각자대표",http://www.hlbpharma.co.kr,경기도,,,,,
670,43220,KOSDAQ,에이치엘비파워,특수 목적용 기계 제조업,"발전설비 Damper, 전력설비 Busway",2001-07-03,12월,"이형승, 조용준(공동대표이사)",http://www.hlbpower.com,서울특별시,,,,,
671,239610,KOSDAQ,에이치엘사이언스,기타 식품 제조업,건강기능식품 등,2016-10-28,12월,이해연,http://www.hlscience.com,경기도,,,,,
672,44780,KOSDAQ,에이치케이,특수 목적용 기계 제조업,레이저가공 절단기,2000-09-07,12월,계명재,http://www.hk-global.com,경기도,,,,,
673,71670,KOSDAQ,에이테크솔루션,특수 목적용 기계 제조업,"대형정밀금형(가전,자동차용 등)",2009-04-17,12월,유영목,http://www.atechsolution.co.kr,경기도,,,,,
674,45660,KOSDAQ,에이텍,컴퓨터 및 주변장치 제조업,"PC,모니터",2001-05-24,12월,한가진,http://www.atec.kr,경기도,,,,,
675,224110,KOSDAQ,에이텍티앤,통신 및 방송 장비 제조업,교통카드단말기,2015-08-25,12월,신승영,http://www.atectn.co.kr,경기도,,,,,
676,230980,KOSDAQ,에이트원,소프트웨어 개발 및 공급업,VR기반 교육훈련용솔루션,2016-03-02,12월,최철순,http://www.aiitone.com,경기도,,,,,
677,21080,KOSDAQ,에이티넘인베스트,신탁업 및 집합투자업,벤처캐피탈,1991-07-12,12월,"신기천, 이승용(각자대표)",http://www.hanmivc.co.kr,서울특별시,,,,,
678,89530,KOSDAQ,에이티세미콘,반도체 제조업,반도체 PKG&TEST,2011-11-11,12월,김형준,http://www.atsemi.com,경기도,,,,,
679,200470,KOSDAQ,에이팩트,"그외 기타 전문, 과학 및 기술 서비스업",메모리 반도체 테스트,2014-12-26,12월,이성동,http://www.apact.co.kr,경기도,,,,,
680,109960,KOSDAQ,에이프로젠 H&G,기타 전문 도매업,"모바일게임 퍼블리싱, 바이오의약품 연구개발업 및 판매, 생산설비 및 연구장비의 대여 및 판매",2009-11-13,12월,김재섭,http://www.aprogen-hng.com,경기도,,,,,
681,89970,KOSDAQ,에이피티씨,특수 목적용 기계 제조업,300mm Poly Etch System,2018-08-23,12월,최우형,http://www.iaptc.com/,경기도,,,,,
682,230240,KOSDAQ,에치에프알,통신 및 방송 장비 제조업,유선 및 무선통신장비 제조 및 제조서비스,2015-12-16,12월,정종민,http://www.hfrnet.com,경기도,,,,,
683,64510,KOSDAQ,에코마이스터,특수 목적용 기계 제조업,SAP,2018-03-15,12월,"김종원, 박동필 각자대표",http://www.ecomaister.com/,인천광역시,,,,,
684,230360,KOSDAQ,에코마케팅,광고업,"온라인, 모바일 광고 종합대행업",2016-08-08,12월,김철웅,http://www.echomarketing.co.kr,서울특별시,,,,,
685,38870,KOSDAQ,에코바이오,사업시설 유지·관리 서비스업,"판매시점정보시스템(POS), 금전등록기",2001-05-29,12월,송효순,http://www.ecoenergyholdings.com,서울특별시,,,,,
686,128540,KOSDAQ,에코캡,자동차 신품 부품 제조업,"자동차 부품(전선, 케이블, 벌브소켓, LED 등)",2018-12-05,12월,최영천,http://www.ecocab.co.kr,울산광역시,,,,,
687,86520,KOSDAQ,에코프로,기타 화학제품 제조업,"환경소재,화학필터,이차전지소재등",2007-07-20,12월,이동채,http://www.ecopro.co.kr,충청북도,,,,,
688,247540,KOSDAQ,에코프로비엠,일차전지 및 축전지 제조업,양극활물질,2019-03-05,12월,"권우석, 김병훈(각자 대표이사)",http://www.ecoprobm.co.kr,충청북도,,,,,
689,38110,KOSDAQ,에코플라스틱,자동차 신품 부품 제조업,BUMPER 및 자동차TRIM류,2000-03-23,12월,"서영종,한상",http://WWW.AP.CO.KR,경상북도,,,,,
690,73540,KOSDAQ,에프알텍,통신 및 방송 장비 제조업,이동통신용중계기,2007-05-18,12월,남재국,http://www.frtek.co.kr,경기도,,,,,
691,64090,KOSDAQ,에프앤리퍼블릭,상품 종합 도매업,"Jayjun, Nerdy 외",2002-12-17,12월,오창근,http://www.fnrepublic.com,서울특별시,,,,,
692,36810,KOSDAQ,에프에스티,전자부품 제조업,"펠리클(반도체부품), 칠러장비, 반도체유통",2000-01-18,12월,유장동,http://www.fstc.co.kr,경기도,,,,,
693,173940,KOSDAQ,에프엔씨엔터,창작 및 예술관련 서비스업,"콘서트, 음반/음원",2014-12-04,12월,"안석준, 한승훈(공동대표)",http://www.fncent.com,서울특별시,,,,,
694,83500,KOSDAQ,에프엔에스테크,특수 목적용 기계 제조업,"OLED, LCD 제조 공정 장비",2017-02-27,12월,"김팔곤, 양상재(공동대표)",http://www.fnstech.com,충청남도,,,,,
695,54940,KOSDAQ,엑사이엔씨,실내건축 및 건축마무리 공사업,실내건축 공사업,2001-12-13,12월,"김성후, 전성완 (각자 대표이사)",http://www.exaenc.com,서울특별시,,,,,
696,950130,KOSDAQ,엑세스바이오,의료용품 및 기타 의약 관련제품 제조업,"말라리아 진단키트(RDT), HIV 진단키트(RDT)",2013-05-30,12월,최영호,http://www.accessbio.net,미국,,,,,
697,205100,KOSDAQ,엑셈,소프트웨어 개발 및 공급업,"DB, E2E 성능관리 SW",2014-11-07,12월,조종암,http://www.ex-em.com,서울특별시,,,,,
698,70300,KOSDAQ,엑스큐어,소프트웨어 개발 및 공급업,"USIM카드, 금융카드",2010-06-09,12월,정우천,http://www.xcure.co.kr,서울특별시,,,,,
699,92870,KOSDAQ,엑시콘,특수 목적용 기계 제조업,반도체 검사장비,2015-10-22,12월,박상준,http://www.exicon.co.kr,경기도,,,,,
700,317870,KOSDAQ,엔바이오니아,그외 기타 제품 제조업,양전하필터(정수기),2019-10-24,12월,한정철,http://envioneer.com,경기도,,,,,
701,67570,KOSDAQ,엔브이에이치코리아,자동차 신품 부품 제조업,"헤드라이너, NVH부품",2013-12-03,12월,"곽정용,구자겸(각자 대표이사)",http://www.nvhkorea.com,울산광역시,,,,,
702,101400,KOSDAQ,엔시트론,반도체 제조업,디지털오디오앰프칩,2009-03-31,12월,정인견,http://www.neofidelity.com,경기도,,,,,
703,217820,KOSDAQ,엔에스,특수 목적용 기계 제조업,2차전지 자동화 설비,2015-12-07,12월,이세용,http://www.cns2.co.kr,충청북도,,,,,
704,31860,KOSDAQ,엔에스엔,상품 종합 도매업,FLC,1997-01-07,12월,"이상욱, 윤명섭 (각자 대표이사)",http://www.a-motion.co.kr,서울특별시,,,,,
705,208860,KOSDAQ,엔지스테크널러지,소프트웨어 개발 및 공급업,"Nav-Link 솔루션, BringGo 어플리케이션 등",2016-07-28,12월,박용선,http://www.engistech.com,서울특별시,,,,,
706,183490,KOSDAQ,엔지켐생명과학,기초 의약물질 및 생물학적 제제 제조업,"EC-18(신약), 원료의약품",2018-02-21,12월,손기영,http://www.enzychem.co.kr,충청북도,,,,,
707,182400,KOSDAQ,엔케이맥스,기초 의약물질 및 생물학적 제제 제조업,"연구용 시약, NK Vue® KIT, SuperNK",2015-10-23,12월,박상우,http://www.nkmax.com,경기도,,,,,
708,69410,KOSDAQ,엔텔스,소프트웨어 개발 및 공급업,운용지원솔루션,2007-06-20,12월,최영래,http://www.ntels.com,서울특별시,,,,,
709,227950,KOSDAQ,엔투텍,특수 목적용 기계 제조업,반도체장비 부품 제조업,2015-11-18,06월,"김정민, 이욱재(각자대표)",http://www.n2tech.kr,경기도,,,,,
710,291230,KOSDAQ,엔피,기타 사업지원 서비스업,"브랜드 익스피어리언스, XR 콘텐츠, 메타버스",2018-09-13,12월,"송방호, 박상준",http://www.npinc.co.kr/,서울특별시,,,,,
711,48830,KOSDAQ,엔피케이,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱물질 제조업,2000-10-12,12월,"최상건, 최윤혁 각자 대표",http://www.npk.co.kr,경상북도,,,,,
712,61970,KOSDAQ,엘비세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",2011-01-31,12월,박노만,http://www.lbsemicon.com,경기도,,,,,
713,138690,KOSDAQ,엘아이에스,특수 목적용 기계 제조업,"LGP Engraving M/C, Cell Sealing M/C",2011-06-02,12월,임태원,http://www.liser.co.kr,경기도,,,,,
714,290650,KOSDAQ,엘앤씨바이오,의약품 제조업,"인체조직(피부, 뼈, 연골)",2018-11-01,12월,이환철,http://www.lncbio.co.kr,경기도,,,,,
715,66970,KOSDAQ,엘앤에프,일차전지 및 축전지 제조업,2차전지 양극활물질,2003-01-02,12월,최수안,http://www.landf.co.kr,대구광역시,,,,,
716,156100,KOSDAQ,엘앤케이바이오,의료용 기기 제조업,척추 임플란트,2016-11-30,12월,"강국진,박근주(각자대표)",http://www.lnkbiomed.com,경기도,,,,,
717,83310,KOSDAQ,엘오티베큠,특수 목적용 기계 제조업,반도체제조용진공펌프,2005-10-05,12월,오흥식,http://www.lotvacuum.com,경기도,,,,,
718,37950,KOSDAQ,엘컴텍,전자부품 제조업,"BLU(Back Light Unit), CCM(Compact Camera Module), Display용 EL",2000-08-24,12월,김영훈,http://www.elcomtec.co.kr,경기도,,,,,
719,170920,KOSDAQ,엘티씨,기초 화학물질 제조업,FPD(LCD/OLED) 및 반도체용 박리액,2013-10-08,12월,최호성,http://www.l-tech.co.kr,경기도,,,,,
720,58630,KOSDAQ,엠게임,소프트웨어 개발 및 공급업,"온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)",2008-12-19,12월,권이형,http://www.mgamecorp.com,서울특별시,,,,,
721,19590,KOSDAQ,엠벤처투자,신탁업 및 집합투자업,벤처캐피탈,1989-03-14,12월,"홍성혁, 천승욱",http://www.m-vc.co.kr,서울특별시,,,,,
722,179290,KOSDAQ,엠아이텍,의료용 기기 제조업,비혈관 스텐트 및 체외충격파 쇄석기,2018-11-29,12월,박진형,http://www.mitech.co.kr,경기도,,,,,
723,9780,KOSDAQ,엠에스씨,기타 식품 제조업,식품첨가물,1993-10-12,12월,"김길제, 김호석",http://www.msckorea.com,경상남도,,,,,
724,123040,KOSDAQ,엠에스오토텍,자동차 신품 부품 제조업,자동차 차체 부품,2010-08-06,12월,김범준,http://ms-global.com,경상북도,,,,,
725,323230,KOSDAQ,엠에프엠코리아,편조의복 제조업,"남성,여성,남아,여아용 면의류",2019-06-19,12월,"안피터도성,조장호",http://www.mfmkorea.com,서울특별시,,,,,
726,33160,KOSDAQ,엠케이전자,전자부품 제조업,반도체용세금선,1997-11-10,12월,이진,http://www.mke.co.kr,경기도,,,,,
727,33310,KOSDAQ,엠투엔,기타 금속 가공제품 제조업,산업용자동제어반기기,1997-11-10,12월,서홍민,http://www.dkdni.co.kr,서울특별시,,,,,
728,259630,KOSDAQ,엠플러스,특수 목적용 기계 제조업,이차전지 자동화 조립설비,2017-09-20,12월,김종성,http://www.mplusi.co.kr,충청북도,,,,,
729,65150,KOSDAQ,엠피대산,음·식료품 및 담배 도매업,"외식프랜차이즈사업,육류가공,식자재유통등",2007-07-18,12월,"이종영,김상욱(각자대표이사)",http://www.mrpizza.co.kr,서울특별시,,,,,
730,115960,KOSDAQ,연우,플라스틱제품 제조업,화장품 용기,2015-11-02,12월,기중현,http://www.yonwookorea.com,인천광역시,,,,,
731,90740,KOSDAQ,연이비앤티,전자부품 제조업,"LCD,PDP및단말기용PBA",2007-09-19,12월,"Lim Kean Hwa, 정신욱",http://www.younyi.co.kr,충청남도,,,,,
732,7530,KOSDAQ,영신금속,기타 금속 가공제품 제조업,"볼트, 나사",1994-08-05,12월,선지영,http://www.ysmic.co.kr,경기도,,,,,
733,143540,KOSDAQ,영우디에스피,특수 목적용 기계 제조업,OLED/LCD 디스플레이 검사장비,2014-10-29,12월,박금성,http://www.ywdsp.com,충청남도,,,,,
734,36560,KOSDAQ,영풍정밀,일반 목적용 기계 제조업,"펌프, 밸브, 주물",1999-12-28,12월,"최창규, 이한성(각자대표)",http://www.yppc.co.kr,서울특별시,,,,,
735,265560,KOSDAQ,영화테크,자동차 신품 부품 제조업,자동차 정션박스 등,2017-10-26,12월,엄준형,http://www.yhtec.com,충청남도,,,,,
736,36000,KOSDAQ,예림당,"서적, 잡지 및 기타 인쇄물 출판업",무선가입자망 단말기 및 차량용핸즈프리,1999-11-30,12월,나춘호,http://yearim.co.kr,서울특별시,,,,,
737,122640,KOSDAQ,예스티,특수 목적용 기계 제조업,반도체 및 디스플레이 제조 장비,2015-12-16,12월,"장동복, 강임수 각자대표이사",http://www.yest.co.kr,경기도,,,,,
738,45060,KOSDAQ,오공,기타 화학제품 제조업,"접착제,씰란트,광택제,연마제",2000-08-10,12월,"김윤정, 조한창",http://www.okong.com,인천광역시,,,,,
739,80520,KOSDAQ,오디텍,반도체 제조업,"광반도체, 소자 및 모듈",2007-10-08,12월,박병근,http://www.od-tech.com,전라북도,,,,,
740,39830,KOSDAQ,오로라,전문디자인업,"캐릭터디자인,캐릭터완구 등",2001-01-03,12월,"각자대표 홍기선, 각자대표 노재연",http://www.auroraworld.com,서울특별시,,,,,
741,46120,KOSDAQ,오르비텍,기타 과학기술 서비스업,"방사선안전관리, 항공기 정밀부품 제조 등",2010-06-15,12월,윤호식,http://orbitech.co.kr,서울특별시,,,,,
742,14940,KOSDAQ,오리엔탈정공,일반 목적용 기계 제조업,선박용 기계제품(크레인 등),2001-12-26,12월,박세철,http://www.opco.co.kr,부산광역시,,,,,
743,65500,KOSDAQ,오리엔트정공,자동차 신품 부품 제조업,"하우징, 리테이너베어링",2002-09-19,12월,"장재진, 박영동",http://www.orientpi.co.kr,경상북도,,,,,
744,10470,KOSDAQ,오리콤,광고업,광고대행,2000-10-24,12월,"고영섭, 김성대(각자 대표이사)",http://www.oricom.co.kr,서울특별시,,,,,
745,53980,KOSDAQ,오상자이엘,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",CATIA Solution,2002-04-09,12월,"이국래,김선기(각자 대표이사)",http://www.osangjaiel.co.kr,인천광역시,,,,,
746,52420,KOSDAQ,오성첨단소재,플라스틱제품 제조업,"보호, 기능성 필름",2001-08-07,12월,이장원,http://www.osungam.com,전라북도,,,,,
747,241790,KOSDAQ,오션브릿지,특수 목적용 기계 제조업,"반도체 케미칼 및 특수가스, 반도체 장비",2016-12-01,12월,이석규,http://	http://www.oceanbridge.co.kr,경기도,,,,,
748,39200,KOSDAQ,오스코텍,의약품 제조업,"뼈이식재,건강식품소재",2007-01-17,12월,"김정근, 윤태영",http://www.oscotec.com,경기도,,,,,
749,226400,KOSDAQ,오스테오닉,의료용 기기 제조업,골접합 및 재건용 금속소재 및 생체복합재료 기반 임플란트,2018-02-22,12월,이동원,http://www.osteonic.com,서울특별시,,,,,
750,31510,KOSDAQ,오스템,자동차 신품 부품 제조업,휠,1997-02-12,12월,김정우,http://www.yyauto.co.kr,충청남도,,,,,
751,48260,KOSDAQ,오스템임플란트,의료용 기기 제조업,치과용임플란트,2007-02-07,12월,엄태관,http://www.osstem.com,서울특별시,,,,,
752,138080,KOSDAQ,오이솔루션,통신 및 방송 장비 제조업,광트랜시버,2014-02-27,12월,박용관,http://www.oesolution.com,광주광역시,,,,,
753,80580,KOSDAQ,오킨스전자,전자부품 제조업,반도체 검사용 소켓,2014-12-24,12월,전진국,http://www.okins.co.kr,경기도,,,,,
754,67170,KOSDAQ,오텍,자동차 재제조 부품 제조업,"냉동 및 내장탑차, 앰블란스",2003-11-14,12월,"강성희, 소남영(각자 대표이사)",http://www.autech.co.kr,충청남도,,,,,
