,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2021_6,Quarter_Operating_Profit2021_6,Quarter_Cashflow2021_6,Quarter_Earn2021_6,Quarter_Continue_Earn2021_6,Quarter_Percent_Operating_Profit2021_6,Quarter_Percent_Cashflow2021_6,Quarter_Percent_Earn2021_6,Quarter_Revenue2021_3,Quarter_Operating_Profit2021_3,Quarter_Cashflow2021_3,Quarter_Earn2021_3,Quarter_Continue_Earn2021_3,Quarter_Percent_Operating_Profit2021_3,Quarter_Percent_Cashflow2021_3,Quarter_Percent_Earn2021_3,Quarter_Full_EPS,Last_Revenue2020_6,Last_Operating_Profit2020_6,Last_Cashflow2020_6,Last_Earn2020_6,Last_Continue_Earn2020_6,Last_Percent_Operating_Profit2020_6,Last_Percent_Cashflow2020_6,Last_Percent_Earn2020_6,Last_Revenue2020_3,Last_Operating_Profit2020_3,Last_Cashflow2020_3,Last_Earn2020_3,Last_Continue_Earn2020_3,Last_Percent_Operating_Profit2020_3,Last_Percent_Cashflow2020_3,Last_Percent_Earn2020_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
10,9160,KOSPI,SIMPAC,특수 목적용 기계 제조업,"프레스,자동화장치,자동차부품 제조,도매",1989-07-29,12월,최진식,http://www.simpac.co.kr,인천광역시,2022-08-12,65428156.0,142321191742.0,18377566050.0,12496591966.0,18962118438.0,0.0,12.91,8.78,13.32,97965365499.0,9422148336.0,1706272441.0,10998325306.0,0.0,9.62,1.74,11.23,1156.0,87102043035.0,4429269126.0,-14043207819.0,4834888285.0,0.0,5.09,-16.12,5.55,84853813269.0,1636844657.0,-13898402707.0,3142767137.0,0.0,1.93,-16.38,3.7,292.0,365863303046.0,7787378466.0,-17042760911.0,34139483966.0,521.0,14554.0,7091.0,4.6,4.63,7.94,7.36,7.82,7.689999999999999,63.395928250283895,,6790,444257179240,5.87,9470,32.43,18.18,5.9,292.95,39.47,2021-09-29,52.25,39.47,2021-09-29
11,8420,KOSPI,문배철강,1차 철강 제조업,"철강재중 판재류(후판,박판,무늬강판) 제조,도매",1994-11-05,12월,배종민,http://www.moonbaesteel.co.kr,서울특별시,2022-08-16,20504901.0,60081272745.0,8927758731.0,4224140526.0,9254391007.0,0.0,14.86,7.03,15.4,46929138918.0,5489074256.0,1560810818.0,6606042441.0,0.0,11.7,3.33,14.08,1804.0,36881848430.0,386315857.0,4433595895.0,2520741205.0,0.0,1.05,12.02,6.83,38125302951.0,406362378.0,1250520099.0,401376819.0,0.0,1.07,3.28,1.05,488.0,152678066899.0,2798586722.0,2787128562.0,8612102207.0,420.0,12615.0,5807.0,9.0,4.59,14.3,7.23,13.81,10.63,62.90201088763598,,4190,85915535190,2.32,5840,11.97,13.9,9.11,146.67,50.12,2021-05-11,56.15,39.38,2022-03-23
12,210540,KOSPI,디와이파워,특수 목적용 기계 제조업,유공압기기 등,2015-01-15,12월,박치웅,http://power.dy.co.kr,경상남도,2022-08-12,11041118.0,118277580773.0,12390462307.0,-14742594168.0,8399736797.0,0.0,10.48,-12.46,7.1,112873857839.0,16018444710.0,-8498878120.0,11673688685.0,0.0,14.19,-7.53,10.34,3040.0,72666388216.0,9509578700.0,8441287214.0,5637224169.0,0.0,13.09,11.62,7.76,80652880083.0,7803135400.0,70129571.0,4593793822.0,0.0,9.67,0.09,5.7,2040.0,304751063277.0,35532866703.0,23571634200.0,25410370866.0,2301.0,37189.0,17122.0,5.01,8.83,8.17,13.44,-2.6099999999999994,4.52,62.76793669918099,,12700,140222198600,4.18,16800,8.24,7.3,5.31,112.55,64.57,2021-05-11,33.92,32.28,2022-05-13
13,58430,KOSPI,포스코강판,1차 철강 제조업,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매",2002-08-16,12월,윤양수,http://www.poscocnc.com,경상북도,2022-08-12,5999475.0,340864081046.0,43110026208.0,54238617640.0,35881000504.0,0.0,12.65,15.91,10.53,253050797043.0,14365914434.0,19749021703.0,10465208636.0,0.0,5.68,7.8,4.14,23920.0,210563184040.0,3397337400.0,30244669860.0,431174682.0,0.0,1.61,14.36,0.2,228527240454.0,3391929084.0,16543443662.0,1172484402.0,0.0,1.48,7.24,0.51,284.0,907319457604.0,16923040435.0,99466153312.0,6337578779.0,1056.0,84525.0,37886.0,13.54,1.31,28.3,2.79,11.04,4.199999999999999,61.88208902713362,,40400,242378790000,1.69,70000,246.48,66.29,5.41,527.32,105.2,2021-06-28,80.88,73.27,2021-10-13
14,37270,KOSPI,YG PLUS,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","광고대행,광고물 제작",2003-08-01,12월,최성준,http://www.ygplus.com,서울특별시,2022-08-16,63437241.0,41166636978.0,4579604050.0,9465074195.0,342441473.0,1879448254.0,11.12,22.99,0.83,26597655024.0,1426338451.0,-1407601221.0,3197994548.0,1834822609.0,5.36,-5.29,12.02,20.0,25559573620.0,1493521340.0,-9136484106.0,594349852.0,3209715526.0,5.84,-35.75,2.33,19130143676.0,-1071959371.0,-8687969643.0,-3884424754.0,-1639450670.0,-5.6,-45.42,-20.31,36.0,107139764398.0,6138629198.0,-7456771525.0,-6294915529.0,-99.0,4146.0,1641.0,0.33,-4.17,0.48,-6.04,5.279999999999999,10.96,61.061516870483686,,6860,435179473260,343.0,10050,279.17,-101.52,2.14,661.36,46.5,2021-11-17,60.11,46.5,2021-11-17
15,71090,KOSPI,하이스틸,1차 철강 제조업,"강관 제조,도매",2003-02-17,12월,엄정근,http://www.histeel.co.kr,충청남도,2022-08-12,20002111.0,66121356079.0,10238060014.0,14938033881.0,8128691188.0,0.0,15.48,22.59,12.29,41503089219.0,2697347781.0,7722169362.0,2481714664.0,0.0,6.5,18.61,5.98,1624.0,41280949411.0,-1511531025.0,6808527551.0,-2000385955.0,0.0,-3.66,16.49,-4.85,39172547199.0,-300208982.0,6274796693.0,-313894457.0,0.0,-0.77,16.02,-0.8,-400.0,161686462860.0,290643343.0,2826514226.0,-1259003290.0,-62.0,13254.0,6301.0,6.39,-0.53,12.25,-1.0,19.14,7.27,60.174019789818246,,4615,92309742265,2.84,7460,-18.65,-120.32,8.44,344.05,61.65,2022-04-20,159.12,61.65,2022-04-20
16,2220,KOSPI,한일철강,1차 철강 제조업,"강관류,철판류,금속관류,건축자재,자동차부품 제조,도매",1988-10-07,12월,엄정헌,http://www.hanilsteel.co.kr,서울특별시,2022-08-16,26699701.0,65600972795.0,11000369921.0,-1362536887.0,10306692983.0,0.0,16.77,-2.08,15.71,51375786551.0,4871178830.0,-783823470.0,3921649537.0,0.0,9.48,-1.53,7.63,1544.0,41148103454.0,-1432623157.0,-987023596.0,-1611910100.0,0.0,-3.48,-2.4,-3.92,38283471254.0,-1889894124.0,4031080148.0,-3938201562.0,0.0,-4.94,10.53,-10.29,-240.0,157119678876.0,-4237473773.0,8871771312.0,-4851469701.0,-181.0,12059.0,5572.0,6.67,-1.64,12.8,-3.26,20.25,14.420000000000002,59.42647968778484,,4395,117345185895,2.85,6110,-25.46,-33.76,3.57,261.54,39.02,2022-05-06,111.57,39.02,2022-05-06
17,3240,KOSPI,태광산업,화학섬유 제조업,"석유화학제품(PTA,AN),화섬사,직물 등",1975-12-27,12월,"조진환, 정철현 (각자 대표이사)",http://www.taekwang.co.kr,서울특별시,2022-08-12,1113335.0,619796701893.0,130022512254.0,138529832906.0,117457345816.0,117723747776.0,20.98,22.35,18.95,564484223432.0,84351436942.0,35040317581.0,83157088473.0,83196520228.0,14.94,6.21,14.73,422000.0,406678944148.0,13726267185.0,113947170500.0,45738293137.0,53069507021.0,3.38,28.02,11.25,507905132602.0,41142912366.0,41892932822.0,62667535271.0,53846189089.0,8.1,8.25,12.34,164328.0,1740588227396.0,53540948314.0,166938832164.0,153277822993.0,137674.0,6453245.0,3038223.0,5.29,3.78,6.54,4.53,17.6,6.84,52.404423885649074,,891000,991981485000,2.11,1228000,7.47,8.92,0.77,78.6,45.9,2021-06-07,34.22,37.82,2021-09-15
18,7690,KOSPI,국도화학,기초 화학물질 제조업,"에폭시수지,폴리아마이드수지,아염소산소다 제조,도소매",1989-08-05,12월,"이시창, 허연진",http://www.kukdo.com,서울특별시,2022-08-16,9011115.0,441004851686.0,78076803193.0,-100176227302.0,61242003395.0,0.0,17.7,-22.72,13.89,310928164228.0,26342644023.0,-33145547488.0,19927637749.0,0.0,8.47,-10.66,6.41,27184.0,291963697691.0,15452309413.0,11775867775.0,10670417952.0,0.0,5.29,4.03,3.65,281484029565.0,9749341727.0,-27805800814.0,6714857740.0,0.0,3.46,-9.88,2.39,4736.0,1132659694859.0,46017285546.0,79026765836.0,29429287809.0,3265.0,133696.0,61284.0,10.24,3.16,20.33,5.33,12.41,5.010000000000001,51.04783751325749,,52300,471281314500,1.92,90600,19.13,27.75,2.5,187.34,73.23,2021-09-10,76.09,73.23,2021-09-10
19,92220,KOSPI,KEC,반도체 제조업,반도체 제조,2006-10-16,12월,박남규 김학남,http://www.kec.co.kr,서울특별시,2022-08-16,144761051.0,64447824717.0,7271272452.0,7730550873.0,-905483914.0,0.0,11.28,12.0,-1.4,60661497289.0,2737092187.0,856364981.0,16209898389.0,0.0,4.51,1.41,26.72,-24.0,43486182572.0,-1225311810.0,2008068480.0,-1673805858.0,0.0,-2.82,4.62,-3.85,46131830206.0,234569.0,2055939833.0,1551769745.0,0.0,0.0,4.46,3.36,-44.0,201046480872.0,-2337589190.0,14230533677.0,-45282067509.0,-312.0,2554.0,1165.0,-0.46,-12.29,-0.94,-26.83,14.1,4.51,48.20299438860573,,2780,402435721780,-115.83,4080,-92.73,-13.08,2.9,379.44,46.76,2021-11-19,64.05,46.76,2021-11-19
20,298000,KOSPI,효성화학,기초 화학물질 제조업,-,2018-07-13,12월,이건종,http://www.hyosungchemical.com,서울특별시,2022-08-11,3190257.0,619163878385.0,71338261775.0,125847059624.0,46825006348.0,0.0,11.52,20.33,7.56,591175913852.0,61103940979.0,72559348098.0,41886301251.0,0.0,10.34,12.27,7.09,58708.0,429337665431.0,3570516431.0,8817372953.0,-12956564342.0,0.0,0.83,2.05,-3.02,424795666353.0,12405887763.0,-23075035898.0,1051743921.0,0.0,2.92,-5.43,0.25,-16244.0,1817189980493.0,60927548911.0,168340866002.0,-11616487928.0,-3641.0,301245.0,126119.0,3.51,-0.48,19.49,-2.89,10.69,7.42,44.21373390649032,,190000,606148830000,3.24,423000,-26.04,-116.18,4.9,292.98,135.79,2021-07-15,110.97,122.63,2021-09-17
21,9470,KOSPI,삼화전기,전자부품 제조업,"콘덴서 제조,판매",1986-11-24,12월,"오영주, 박종온",http://www.samwha.co.kr,충청북도,2022-08-12,6614336.0,66570139407.0,7356323473.0,9884585461.0,5431622035.0,0.0,11.05,14.85,8.16,58635232532.0,5312042905.0,1469638576.0,5487960114.0,0.0,9.06,2.51,9.36,3284.0,46872556290.0,559050179.0,668068240.0,713791578.0,0.0,1.19,1.43,1.52,44892047810.0,815447246.0,1084879953.0,57822211.0,0.0,1.82,2.42,0.13,428.0,199302909242.0,5839464837.0,12762532774.0,4211940679.0,636.0,22600.0,10234.0,7.18,3.07,14.53,6.22,9.86,7.24,42.02370144937533,,20400,134932454400,6.21,35000,81.78,55.03,7.65,144.86,83.82,2021-06-30,82.29,71.57,2021-08-12
22,268280,KOSPI,미원에스씨,기초 화학물질 제조업,에너지경화수지,2017-05-22,12월,"김형웅, 배원",http://www.miramer.co.kr,전라북도,2022-08-16,5099929.0,130329395305.0,26272576383.0,11736095488.0,20555559549.0,0.0,20.16,9.0,15.77,116342375530.0,17858937227.0,5334054026.0,16628667975.0,0.0,15.35,4.58,14.29,16120.0,91899654026.0,16332847998.0,32265808228.0,11837407106.0,0.0,17.77,35.11,12.88,95141465445.0,10340661637.0,13422384933.0,11152886621.0,0.0,10.87,14.11,11.72,9284.0,371989561446.0,49208180724.0,70382676860.0,34665653172.0,6797.0,110069.0,51194.0,11.35,10.6,14.65,13.28,2.390000000000001,4.48,41.81706850400934,,194500,991936190500,12.07,239000,25.74,35.16,1.1,229.2,22.88,2021-10-15,23.83,22.88,2021-10-15
23,126560,KOSPI,현대퓨처넷,텔레비전 방송업,광고업,2010-12-23,12월,류성택,http://www.hyundaifuturenet.co.kr,서울특별시,2022-08-16,110202477.0,101114041753.0,15391488323.0,66013318278.0,6644528864.0,0.0,15.22,65.29,6.57,98356090774.0,13210915686.0,46423157359.0,7622619747.0,0.0,13.43,47.2,7.75,240.0,71580795910.0,11631690465.0,34388152288.0,10650453360.0,0.0,16.25,48.04,14.88,73525308144.0,10698948547.0,9222110490.0,8481962428.0,0.0,14.55,12.54,11.54,384.0,307991979576.0,21872613461.0,20533691607.0,-29445906124.0,-267.0,14183.0,7130.0,1.31,-2.96,1.69,-3.75,-1.0299999999999994,-1.120000000000001,41.25861617986583,,2865,315730096605,11.94,5130,13.36,-19.21,1.7,65.9,88.48,2021-03-24,79.87,79.06,2021-10-18
24,7120,KOSPI,미래아이앤지,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","CCTV, DVR제조, 금융솔루션, 방산제품",1999-11-26,12월,김학수,http://www.miraeing.co.kr,서울특별시,2022-08-16,129468965.0,2309118117.0,846041384.0,2306595731.0,568820282.0,568820282.0,36.64,99.89,24.63,1938172189.0,246608072.0,730914626.0,1650399246.0,0.0,12.72,37.71,85.15,16.0,1642536126.0,171625010.0,781785191.0,16387584248.0,16451958184.0,10.45,47.6,997.7,1029958371.0,-171783587.0,-1276621100.0,2573917143.0,0.0,-16.68,-123.95,249.9,504.0,5770766444.0,687037164.0,2983007328.0,19674056457.0,151.0,1409.0,691.0,1.09,21.31,1.14,21.99,26.19,29.4,40.58248585516956,,350,45314137750,21.88,593,1.18,3.93,3.52,129.84,106.86,2021-06-25,69.43,69.43,2021-08-18
25,1390,KOSPI,KG케미칼,기초 화학물질 제조업,"콘크리트혼화제, 비료, 친환경농자재, 수처리제",1989-08-25,12월,"곽정현, 김재익",http://www.kgchem.co.kr,울산광역시,2022-08-16,13865020.0,1240003311390.0,139723505402.0,130134988232.0,44313331867.0,0.0,11.27,10.49,3.57,1035126813635.0,89887394301.0,92420088560.0,41380710964.0,0.0,8.68,8.93,4.0,12784.0,882563697486.0,65143542599.0,55772114646.0,36395304209.0,0.0,7.38,6.32,4.12,934865759202.0,58506909600.0,-57314625121.0,5070261570.0,0.0,6.26,-6.13,0.54,10496.0,3686350351629.0,242958171678.0,310297841334.0,43194911964.0,3115.0,237859.0,108739.0,1.93,1.0,5.37,2.86,3.89,2.42,40.50014915888494,,29250,405551835000,2.29,51400,4.9,16.5,2.45,339.32,75.73,2022-04-20,86.83,75.73,2022-04-20
26,2310,KOSPI,아세아제지,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매",1988-12-15,12월,"유승환, 이현탁",http://www.asiapaper.co.kr,서울특별시,2022-08-16,8956330.0,232898117215.0,29260052917.0,66385592727.0,26718386321.0,0.0,12.56,28.5,11.47,218605179326.0,36861363154.0,31817774589.0,32485547546.0,0.0,16.86,14.55,14.86,11932.0,168439445641.0,15623319645.0,50219291180.0,12626185339.0,0.0,9.28,29.81,7.5,178368556675.0,17857190936.0,22249288300.0,15536464434.0,0.0,10.01,12.47,8.71,5636.0,731631749310.0,65707649110.0,105972261300.0,54245095687.0,6056.0,150294.0,70732.0,5.68,6.15,7.94,8.56,3.280000000000001,6.85,38.26815703928561,,40100,359148833000,3.36,54900,9.74,9.07,9.9,98.63,45.14,2021-05-25,48.78,36.91,2022-01-05
