,Unnamed: 0.1,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_6,Quarter_Operating_Profit2022_6,Quarter_Cashflow2022_6,Quarter_Earn2022_6,Quarter_Continue_Earn2022_6,Quarter_Percent_Operating_Profit2022_6,Quarter_Percent_Cashflow2022_6,Quarter_Percent_Earn2022_6,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Full_EPS,Last_Revenue2021_6,Last_Operating_Profit2021_6,Last_Cashflow2021_6,Last_Earn2021_6,Last_Continue_Earn2021_6,Last_Percent_Operating_Profit2021_6,Last_Percent_Cashflow2021_6,Last_Percent_Earn2021_6,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
501,714,306040,KOSDAQ,에스제이그룹,"가죽, 가방 및 유사제품 제조업","캉골 가방/모자, 헬렌카민스키 모자",2019-11-18,12월,이주영,http://www.sj-group.co.kr,서울특별시,2022-08-16,9865857.0,56872554452.0,14961709785.0,17197916289.0,11643650821.0,0.0,26.31,30.24,20.47,47877296882.0,9797216992.0,1648451630.0,7721674895.0,0.0,20.46,3.44,16.13,4720.0,39013216092.0,9768551326.0,14537068206.0,7666254801.0,0.0,25.04,37.26,19.65,34202551136.0,6713786372.0,1298469827.0,5561648522.0,0.0,19.63,3.8,16.26,3108.0,149730739502.0,29111359438.0,28621670762.0,23155284104.0,2347.0,23065.0,10606.0,13.53,14.43,20.46,22.13,1.2699999999999996,0.8300000000000018,45.7776624154352,,23350,230367760950,4.95,27100,8.72,11.55,6.02,98.79,35.33,2021-06-22,26.42,16.06,2022-04-26
503,719,39440,KOSDAQ,에스티아이,특수 목적용 기계 제조업,"Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템",2002-02-28,12월,"서인수, 이우석 (각자대표)",http://www.stinc.co.kr,경기도,2022-08-11,15834957.0,118070566921.0,11375388767.0,26732055595.0,13982676387.0,0.0,9.63,22.64,11.84,79704222415.0,5158961355.0,45143236689.0,5065107494.0,0.0,6.47,56.64,6.35,3532.0,55933184341.0,2364540242.0,-15320231674.0,2067615533.0,0.0,4.23,-27.39,3.7,43716006395.0,1147197245.0,-10861304024.0,2944859117.0,0.0,2.62,-24.85,6.74,520.0,319513983576.0,25565657171.0,-59711097826.0,23199350976.0,1465.0,25597.0,12324.0,9.03,6.89,13.8,11.89,5.4,3.85,111.09215989058612,,15200,240691346400,4.3,21650,41.63,14.78,10.08,41.67,45.39,2020-01-22,37.46,42.43,2022-06-02
505,726,58610,KOSDAQ,에스피지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",소형 Geared Motor,2002-07-23,12월,"이준호, 여영길(각자 대표이사)",http://www.spg.co.kr,인천광역시,2022-08-16,22177184.0,118990876872.0,6260140406.0,-1671249493.0,7750140121.0,0.0,5.26,-1.4,6.51,117335783443.0,8832220732.0,-2820993691.0,6930796611.0,0.0,7.53,-2.4,5.91,1396.0,100185018655.0,5206179778.0,-11815111432.0,10096561541.0,0.0,5.2,-11.79,10.08,89820404790.0,4819782525.0,-10568563892.0,4783658966.0,0.0,5.37,-11.77,5.33,1820.0,416334206457.0,23536436082.0,-15628773967.0,22918185562.0,1033.0,18052.0,8706.0,4.06,6.28,7.73,11.87,0.0599999999999996,2.16,18.77112812820886,,17200,381447564800,12.32,19150,10.52,18.54,1.91,203.97,11.34,2022-05-25,86.16,11.34,2022-05-25
507,759,86520,KOSDAQ,에코프로,기타 화학제품 제조업,"환경소재,화학필터,이차전지소재등",2007-07-20,12월,이동채,http://www.ecopro.co.kr,충청북도,2022-08-16,24449165.0,1231803718208.0,169910777026.0,-742629784693.0,102435944190.0,102435944190.0,13.79,-60.29,8.32,680627292254.0,53894068783.0,-318745404746.0,42767727360.0,42767727360.0,7.92,-46.83,6.28,16756.0,309980762819.0,29685383738.0,-92995430038.0,566833503212.0,9560571007.0,9.58,-30.0,182.86,262605720852.0,19474786553.0,-17916782725.0,11077574675.0,9756273563.0,7.42,-6.82,4.22,92736.0,1504112975430.0,86470031942.0,-140631424578.0,278946294640.0,11409.0,164600.0,69421.0,4.5,8.2,10.18,16.43,4.209999999999999,0.5,297.3806977587377,,118200,2889891303000,7.05,154550,1.67,13.55,4.6,1031.32,30.75,2021-11-11,104.7,30.75,2021-11-11
509,760,247540,KOSDAQ,에코프로비엠,일차전지 및 축전지 제조업,양극활물질,2019-03-05,12월,"권우석, 김병훈(각자 대표이사)",http://www.ecoprobm.co.kr,충청북도,2022-08-16,97802252.0,1187144379130.0,102892913719.0,-566687489489.0,68965348301.0,0.0,8.67,-47.74,5.81,662461915161.0,41062294987.0,-163884472005.0,26065920921.0,0.0,6.2,-24.74,3.93,2820.0,310435570465.0,29044774974.0,-44982121626.0,22004499841.0,0.0,9.36,-14.49,7.09,263201076387.0,17832298617.0,-10032182027.0,14168020315.0,0.0,6.78,-3.81,5.38,896.0,1485628623826.0,115031248500.0,-100889335917.0,100835673353.0,1031.0,20092.0,6095.0,5.58,7.07,14.04,16.91,-0.6899999999999995,-0.5800000000000001,282.41248493263254,,118100,11550445961200,41.88,140219,156.49,136.0,4.14,858.63,18.73,2021-11-18,63.44,18.73,2021-11-18
511,793,61970,KOSDAQ,엘비세미콘,반도체 제조업,"골드범핑, 솔더범핑 등",2011-01-31,12월,김남석,http://www.lbsemicon.com,경기도,2022-08-16,43784049.0,144589074906.0,19829556631.0,55708327333.0,12070457674.0,0.0,13.71,38.53,8.35,132720089837.0,16954008256.0,11524257621.0,11534284487.0,0.0,12.77,8.68,8.69,1100.0,121603931783.0,12398643257.0,53678715130.0,10486687952.0,0.0,10.2,44.14,8.62,113897049107.0,10639061530.0,32548089797.0,9398190162.0,0.0,9.34,28.58,8.25,956.0,496236973449.0,44225236880.0,109877018687.0,32536585146.0,743.0,16223.0,7661.0,3.19,4.65,6.78,9.7,3.5100000000000016,3.43,18.90164469683149,,9390,411132220110,8.54,13550,14.17,18.24,2.38,102.81,69.33,2021-01-21,44.53,44.3,2022-01-04
513,801,58630,KOSDAQ,엠게임,소프트웨어 개발 및 공급업,"온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)",2008-12-19,12월,권이형,http://www.mgamecorp.com,서울특별시,2022-08-16,19543665.0,13289767243.0,3909946851.0,10547497293.0,3943370124.0,0.0,29.42,79.37,29.67,15181619201.0,5328165217.0,5775353292.0,4387571596.0,0.0,35.1,38.04,28.9,804.0,11827470727.0,3235080993.0,8153228385.0,4994759917.0,0.0,27.35,68.93,42.23,12627984569.0,3146787744.0,5507640227.0,4784996993.0,0.0,24.92,43.61,37.89,1020.0,55705082553.0,18382829603.0,16756488688.0,21439827101.0,1097.0,8201.0,3771.0,8.64,25.09,9.8,29.08,2.0700000000000003,10.18,12.36356064413534,,7970,155763010050,9.91,14350,14.07,13.08,2.88,288.89,80.05,2021-11-18,83.04,80.05,2021-11-18
523,839,80580,KOSDAQ,오킨스전자,전자부품 제조업,반도체 검사용 소켓,2014-12-24,12월,전진국,http://www.okins.co.kr,경기도,2022-08-16,17678870.0,18864706440.0,1595225291.0,285478523.0,1228570786.0,0.0,8.46,1.51,6.51,14738188870.0,694998525.0,-1116506512.0,304910029.0,0.0,4.72,-7.58,2.07,276.0,15125862892.0,926135439.0,2521416223.0,712104205.0,0.0,6.12,16.67,4.71,11227071837.0,156912388.0,-310805014.0,147215533.0,0.0,1.4,-2.77,1.31,160.0,59303792764.0,2579711532.0,10124978263.0,1910394197.0,108.0,4140.0,2017.0,2.97,2.47,6.67,5.36,2.3400000000000007,3.32,24.718216571812626,,19900,351809513000,72.1,29050,181.56,268.98,1.56,1603.94,60.8,2021-02-04,43.1,45.98,2021-09-16
525,856,273640,KOSDAQ,와이엠텍,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",계전기(EV Relay),2021-09-10,12월,김홍기,http://www.goodymt.com,충청북도,2022-08-10,10965445.0,11269129239.0,3357700633.0,1429350708.0,3099731604.0,0.0,29.8,12.68,27.51,9260176947.0,2619362162.0,-347047628.0,2349598723.0,0.0,28.29,-3.75,25.37,1128.0,7268901485.0,1913557653.0,3176554981.0,1653235239.0,0.0,26.33,43.7,22.74,5776743531.0,1584930204.0,1974188165.0,1364884453.0,0.0,27.44,34.17,23.63,600.0,30029977893.0,6963010591.0,4673166956.0,6446944510.0,587.0,9233.0,4461.0,10.88,12.37,12.22,13.18,3.4700000000000024,0.8499999999999979,55.032081013270194,,15850,173802303250,14.05,29540,49.23,50.32,1.87,86.51,86.37,2021-09-10,86.51,86.37,2021-09-10
527,861,19210,KOSDAQ,와이지-원,기타 금속 가공제품 제조업,"엔드밀, 탭, 드릴",1997-08-06,12월,"송호근, 송시한",http://www.yg1.co.kr,인천광역시,2022-08-16,33042328.0,133910090483.0,17276904807.0,-6826147313.0,9717751503.0,0.0,12.9,-5.1,7.26,120945159849.0,13401872775.0,-6941798119.0,9875156374.0,0.0,11.08,-5.74,8.16,1176.0,119076676434.0,12558602812.0,45682008782.0,7794008240.0,0.0,10.55,38.36,6.55,99574768015.0,6811111748.0,11425842024.0,3748399396.0,0.0,6.84,11.47,3.76,940.0,457813194133.0,42992374863.0,90899546033.0,21448832540.0,649.0,20177.0,9761.0,2.12,2.54,5.83,6.65,2.35,4.24,12.457027264463196,,7640,252443385920,6.5,11100,11.81,17.1,4.03,126.53,45.29,2021-09-08,56.45,45.29,2021-09-08
529,886,74600,KOSDAQ,원익QnC,유리 및 유리제품 제조업,반도체용 석영유리,2003-12-12,12월,임창빈,http://www.wonikqnc.com,경상북도,2022-08-16,26286840.0,192188009774.0,35915393414.0,36513131558.0,23979567437.0,0.0,18.69,19.0,12.48,181730380532.0,34045951599.0,19350684892.0,18396396070.0,0.0,18.73,10.65,10.12,3648.0,160258564569.0,24421385511.0,27101530487.0,15209575871.0,0.0,15.24,16.91,9.49,142590042260.0,19957418545.0,10732483969.0,15968254864.0,0.0,14.0,7.53,11.2,2312.0,624119007652.0,86750053571.0,104928576538.0,58752841691.0,2235.0,31592.0,14448.0,5.49,7.13,11.55,15.47,3.450000000000001,4.73,19.92370597532255,,26650,700544286000,7.31,34750,15.03,15.55,10.3,169.38,30.39,2022-05-20,41.84,30.39,2022-05-20
531,887,104830,KOSDAQ,원익머트리얼즈,기초 화학물질 제조업,"저메인가스,디실란,아산화질소,암모니아 등",2011-12-28,12월,한우성,http://wimco.co.kr,충청북도,2022-08-16,12606697.0,132275950183.0,23003472326.0,-38168958489.0,20324276050.0,0.0,17.39,-28.86,15.37,102484861776.0,15946703247.0,-11821727178.0,14596639379.0,0.0,15.56,-11.54,14.24,6448.0,72445702620.0,12201465301.0,26227891202.0,22260108379.0,0.0,16.84,36.2,30.73,69555031522.0,10501718814.0,8668767424.0,11268223099.0,0.0,15.1,12.46,16.2,7060.0,310729301325.0,50511405163.0,59024055942.0,56182927866.0,4456.0,65484.0,31116.0,8.05,12.14,9.85,14.32,0.5500000000000007,0.4600000000000008,82.58633072665201,,32350,407826647950,5.02,41050,5.81,9.21,6.33,67.66,29.83,2021-04-20,29.75,26.89,2022-05-19
537,912,136540,KOSDAQ,윈스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네크워크보안장비(IPS, 안티 DDoS)",2011-05-02,12월,김보연,http://www.wins21.co.kr,경기도,2022-08-12,13865566.0,22982549581.0,4821559798.0,2936403881.0,4376102869.0,0.0,20.98,12.78,19.04,17425063223.0,1873810351.0,-1038015629.0,2077505856.0,0.0,10.75,-5.96,11.92,1260.0,18750040354.0,3448861572.0,718880592.0,2948709570.0,0.0,18.39,3.83,15.73,14341797380.0,323710775.0,-334062830.0,422254963.0,0.0,2.26,-2.33,2.94,848.0,96432485454.0,20967767509.0,23139653318.0,18409021763.0,1327.0,23686.0,11737.0,4.77,9.75,5.32,11.31,2.59,8.49,22.57333396136967,,14600,202437263600,11.59,17750,20.93,13.38,3.11,67.47,54.45,2020-09-11,21.58,21.58,2022-06-02
539,925,142210,KOSDAQ,유니트론텍,자동차 부품 및 내장품 판매업,"메모리/비메모리반도체, 디스플레이 모듈",2016-02-02,12월,남궁선,http://www.unitrontech.com,서울특별시,2022-08-16,18600070.0,128848079465.0,4878708236.0,-17805221879.0,3929613548.0,0.0,3.79,-13.82,3.05,120049149000.0,5125298537.0,3677326838.0,3883557062.0,0.0,4.27,3.06,3.23,844.0,92441491235.0,1678631761.0,-16850696086.0,217599949.0,0.0,1.82,-18.23,0.24,85768441227.0,3401617414.0,-6713249360.0,3062979171.0,0.0,3.97,-7.83,3.57,44.0,392042716521.0,10065913610.0,-30229426623.0,8133965869.0,437.0,8110.0,3485.0,3.6,4.06,10.41,12.55,1.97,0.2999999999999994,39.38338482386556,,4060,75516284200,4.81,5607,127.43,12.83,1.58,60.33,66.72,2021-01-25,39.58,38.1,2021-08-17
541,937,263770,KOSDAQ,유에스티,1차 철강 제조업,스테인레스강관,2017-04-06,12월,김종식,http://www.u-st.co.kr,경상북도,2022-08-16,23700135.0,25843212262.0,5772827902.0,1349530336.0,4616721580.0,0.0,22.34,5.22,17.86,24276743967.0,4448143072.0,-959930441.0,3538307138.0,0.0,18.32,-3.95,14.57,776.0,13325396087.0,1420142743.0,9770989063.0,1066047083.0,0.0,10.66,73.33,8.0,12784516800.0,2301425465.0,7342077271.0,1811553609.0,0.0,18.0,57.43,14.17,176.0,66070308185.0,7323877477.0,18359489277.0,5604556050.0,236.0,5288.0,2397.0,12.14,7.73,14.67,9.86,11.68,0.3200000000000003,93.93954290943849,,3495,82831971825,4.5,5950,33.81,25.21,7.47,109.77,108.87,2021-04-30,83.87,70.24,2022-03-14
543,955,88390,KOSDAQ,이녹스,그외 기타 운송장비 제조업,"FPCB소재,반도체PKG소재,디스플레이소재,OLED소재",2006-10-20,12월,박정진,http://www.innoxcorp.com,충청남도,2022-08-12,9385849.0,29565036839.0,10551027870.0,-9279862740.0,5178144747.0,0.0,35.69,-31.39,17.51,20529532759.0,6828928815.0,-8593961370.0,6141155817.0,0.0,33.26,-41.86,29.91,2204.0,26613892044.0,7993844278.0,-1014685014.0,5802763880.0,0.0,30.04,-3.81,21.8,15680538538.0,4677595747.0,-4785075443.0,3034047432.0,0.0,29.83,-30.52,19.35,2472.0,75142445345.0,24193044986.0,-3596058250.0,52182097670.0,5559.0,47648.0,22821.0,3.46,18.07,4.63,24.36,5.649999999999999,3.43,11.088738130150055,-52.110810493907934,25500,239339149500,11.57,36200,14.64,6.51,9.87,485.76,41.96,2021-12-01,68.45,41.96,2021-12-01
549,964,115610,KOSDAQ,이미지스,반도체 제조업,"터치스크린칩, 햅틱칩",2010-02-26,12월,김정철,http://imagis.co.kr,경기도,2022-08-10,15327188.0,6656464771.0,627533393.0,495749030.0,826352727.0,0.0,9.43,7.45,12.41,5265402035.0,643859900.0,683702158.0,796747007.0,0.0,12.23,12.98,15.13,212.0,5468967669.0,370067186.0,-21816853.0,384023027.0,0.0,6.77,-0.4,7.02,4390735502.0,122541528.0,174936560.0,223200271.0,0.0,2.79,3.98,5.08,100.0,21320668621.0,560614984.0,944630006.0,882717282.0,57.0,1295.0,560.0,11.84,7.61,16.36,10.28,2.66,9.44,21.713368479597055,,2565,39314237220,12.1,4360,43.6,76.49,6.95,246.86,69.98,2021-11-11,168.14,69.98,2021-11-11
559,977,91120,KOSDAQ,이엠텍,전자부품 제조업,"마이크로스피커,리시버",2007-05-02,12월,"정승규, 이석근",http://www.em-tech.co.kr,경상남도,2022-08-12,15891575.0,115085889943.0,12384530011.0,1212105815.0,13244006954.0,0.0,10.76,1.05,11.51,122377641501.0,15063960320.0,-6185907256.0,15602315685.0,0.0,12.31,-5.05,12.75,3332.0,76801320824.0,3897213020.0,15635581551.0,3862332535.0,0.0,5.07,20.36,5.03,103153180707.0,10151767969.0,9902031473.0,12203325340.0,0.0,9.84,9.6,11.83,972.0,400226889098.0,37116066112.0,50286232204.0,34463833904.0,2168.0,29572.0,14775.0,6.51,9.42,11.27,14.68,5.69,2.4700000000000006,49.84884206188844,,27350,434634576250,8.21,41941,43.15,19.35,6.79,379.38,53.35,2022-03-29,73.92,53.35,2022-03-29
561,1000,49070,KOSDAQ,인탑스,통신 및 방송 장비 제조업,"휴대용단말기 부품, 가전 부품, 자동차 부품, 의료기기 제품, 로봇 관련 제품 제조 등",2002-02-21,12월,"김근하, 정사진(각자대표)",http://WWW.INTOPS.CO.KR,경기도,2022-08-16,17200248.0,280346303699.0,30283773522.0,95389325589.0,28120567592.0,0.0,10.8,34.03,10.03,421534352172.0,75407678481.0,39905284437.0,56828891768.0,0.0,17.89,9.47,13.48,6536.0,209692837384.0,16964213192.0,34859841208.0,15589455525.0,0.0,8.09,16.62,7.43,287125651242.0,28697824986.0,50031693499.0,28014393466.0,0.0,9.99,17.43,9.76,3624.0,1052038115626.0,87568177806.0,100550556717.0,75175601139.0,4370.0,82016.0,36885.0,5.93,9.16,7.97,11.85,2.710000000000001,7.9,33.69379097370686,,31700,545247861600,4.85,43350,11.96,9.92,2.15,258.26,36.75,2022-04-20,84.86,36.75,2022-04-20
563,1034,122310,KOSDAQ,제노레이,의료용 기기 제조업,의료용 방사선 진단기기,2018-05-28,12월,박병욱,http://www.genoray.com,경기도,2022-08-11,14552524.0,22155479209.0,4462071034.0,10703226119.0,4130941144.0,0.0,20.14,48.31,18.65,18716653639.0,3430183111.0,3840596542.0,3015291890.0,0.0,18.33,20.52,16.11,1132.0,16834376047.0,3509335247.0,7138579049.0,3213023546.0,0.0,20.85,42.4,19.09,14364330606.0,2197006911.0,2935103825.0,2593220236.0,0.0,15.29,20.43,18.05,880.0,74290405220.0,14967736890.0,15383290587.0,14322855375.0,984.0,11041.0,5416.0,7.99,14.41,10.25,18.17,-0.7100000000000009,3.039999999999999,31.608555892680425,,8960,130390615040,7.92,11550,13.12,11.74,2.39,68.04,41.18,2020-08-13,28.92,28.91,2022-04-20
565,1043,54950,KOSDAQ,제이브이엠,일반 목적용 기계 제조업,"전자동 정제,분류 및 포장시스템",2006-06-07,12월,이용희,http://www.myjvm.com,대구광역시,2022-08-12,12090970.0,37009459427.0,5913133822.0,13041955286.0,4553747527.0,0.0,15.98,35.24,12.3,31515473269.0,4431945071.0,6594429191.0,3652144202.0,0.0,14.06,20.92,11.59,1504.0,27067738670.0,3342516707.0,9435541638.0,2233463832.0,0.0,12.35,34.86,8.25,23850433544.0,1625346191.0,6922784725.0,1849336768.0,0.0,6.81,29.03,7.75,736.0,115826299716.0,12494617124.0,26086671954.0,8950514043.0,740.0,24319.0,11867.0,4.17,4.24,6.18,6.24,3.630000000000001,7.250000000000001,36.72904071598235,,20550,248469433500,13.66,21700,29.48,29.32,6.84,53.29,5.6,2022-08-11,55.0,5.6,2022-08-11
575,1097,36890,KOSDAQ,진성티이씨,특수 목적용 기계 제조업,트랙롤라. 플로팅 씰,2000-07-20,12월,"윤성수, 윤준수(공동대표이사)",http://www.jinsungtec.com,경기도,2022-08-16,22482147.0,120851945602.0,10002491520.0,10107366264.0,9527120992.0,0.0,8.28,8.36,7.88,133842617295.0,13022623457.0,10474518087.0,7826469790.0,0.0,9.73,7.83,5.85,1692.0,104609976764.0,5166830461.0,-5303828435.0,3341430515.0,0.0,4.94,-5.07,3.19,108222894530.0,7755904586.0,3261000027.0,5353619431.0,0.0,7.17,3.01,4.95,592.0,438323707778.0,25292627399.0,-19872094271.0,17081212132.0,759.0,15918.0,7495.0,4.86,4.73,10.63,10.14,3.339999999999999,2.5600000000000005,15.526213981140504,,10450,234938436150,6.18,14350,24.24,18.91,4.52,143.0,57.89,2021-05-07,45.39,37.32,2021-08-18
577,1099,7370,KOSDAQ,진양제약,의약품 제조업,"소부날, 옥티란",2000-07-27,12월,최재준,http://www.jinyangpharm.co.kr,서울특별시,2022-08-12,11999708.0,18474709251.0,2332677780.0,3437292072.0,3130207186.0,0.0,12.63,18.61,16.94,17651775981.0,2235031817.0,3901517225.0,1716637958.0,0.0,12.66,22.1,9.73,1040.0,16438984746.0,1491176994.0,4356324195.0,3845482147.0,0.0,9.07,26.5,23.39,13260655352.0,808208700.0,1737605317.0,757192720.0,0.0,6.09,13.1,5.71,1280.0,62839163132.0,6963647276.0,1970512260.0,9537661079.0,794.0,11243.0,5443.0,6.12,9.68,9.25,14.6,3.5600000000000005,6.57,12.383517208964747,,6190,74278192520,5.95,8370,6.54,10.54,1.85,114.22,61.55,2020-09-03,35.22,35.22,2021-08-24
583,1112,293490,KOSDAQ,카카오게임즈,소프트웨어 개발 및 공급업,"모바일, PC게임 퍼블리싱",2020-09-10,12월,조계현,http://kakaogames.com,경기도,2022-08-16,78947368.0,338799141957.0,81038758115.0,90715185438.0,45094085171.0,0.0,23.92,26.78,13.31,266348498953.0,42093027686.0,27187675763.0,13547616724.0,0.0,15.8,10.21,5.09,2284.0,129470016666.0,8102480062.0,22309916737.0,992198985.0,0.0,6.26,17.23,0.77,130125106842.0,15608542287.0,14317028107.0,20755626202.0,0.0,12.0,11.0,15.95,48.0,1012481212260.0,111917451153.0,227785573351.0,528656449171.0,6696.0,57747.0,30659.0,2.18,12.28,3.96,21.84,17.660000000000004,3.8000000000000007,161.68154657075263,,59100,4665789448800,25.88,108700,2264.58,16.23,4.73,121.61,83.93,2021-11-16,92.9,83.93,2021-11-16
585,1128,93320,KOSDAQ,케이아이엔엑스,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷연동서비스 등,2011-02-08,12월,김지욱,http://www.kinx.net,서울특별시,2022-08-12,4876491.0,27866422244.0,6860706116.0,16162659443.0,6211650222.0,0.0,24.62,58.0,22.29,26830663944.0,6484605957.0,9337386802.0,5495538219.0,0.0,24.17,34.8,20.48,5092.0,21129690540.0,4470306993.0,8905038091.0,3458333159.0,0.0,21.16,42.14,16.37,18466153608.0,4466891309.0,4482105083.0,4086488456.0,0.0,24.19,24.27,22.13,2836.0,84460348323.0,19734224882.0,23813637546.0,15863356285.0,3253.0,58768.0,27985.0,7.06,9.49,8.66,11.62,3.460000000000001,-0.0199999999999995,31.88277505175426,,57900,282348828900,11.37,60000,21.16,18.44,7.26,131.37,64.08,2020-09-10,25.8,3.63,2021-11-17
587,1129,73010,KOSDAQ,케이에스피,일반 목적용 기계 제조업,"선박용엔진밸브,형단조품",2004-12-17,12월,이범호,http://www.kspvalve.com,부산광역시,2022-08-11,36189924.0,14453332093.0,857308606.0,-716088122.0,824642872.0,0.0,5.93,-4.95,5.71,13263013334.0,793079385.0,577438301.0,751220077.0,0.0,5.98,4.35,5.66,88.0,10321405149.0,566555326.0,1676003227.0,745729007.0,0.0,5.49,16.24,7.23,9463394986.0,428634679.0,-186671762.0,583860187.0,0.0,4.53,-1.97,6.17,80.0,43826656221.0,2021349171.0,1210596000.0,2258519867.0,62.0,1512.0,723.0,3.08,4.57,5.82,8.62,0.4399999999999995,1.4500000000000002,40.03260103010612,,2185,79074983940,24.83,2310,28.88,37.26,7.0,102.36,37.07,2021-05-12,28.33,5.72,2022-06-15
589,1141,24880,KOSDAQ,케이피에프,기타 금속 가공제품 제조업,볼트류,1994-12-29,12월,"송무현, 김형노",http://www.kpf.co.kr,경기도,2022-08-16,17717234.0,207180144984.0,10319545997.0,815277502.0,7298468005.0,0.0,4.98,0.39,3.52,200959014855.0,9703308972.0,7526344751.0,6859944632.0,0.0,4.83,3.75,3.41,1644.0,97714576287.0,1615215302.0,-4975465757.0,943530157.0,0.0,1.65,-5.09,0.97,90048769562.0,379702994.0,-6920201945.0,1159758678.0,0.0,0.42,-7.68,1.29,212.0,522424050106.0,1240289620.0,-13316966374.0,-4303400917.0,-242.0,21473.0,10065.0,2.23,-0.69,7.66,-2.41,3.3300000000000005,4.41,112.02583366424868,,9130,161758346420,5.55,10100,47.64,-41.74,11.33,150.31,10.62,2022-08-11,121.98,10.62,2022-08-11
595,1148,52400,KOSDAQ,코나아이,소프트웨어 개발 및 공급업,"전자화폐, 단말기, 수집/정산시스템",2001-10-18,12월,조정일,http://www.konai.co.kr,서울특별시,2022-08-12,15555075.0,68100482447.0,15545383827.0,-594944002890.0,11708359655.0,0.0,22.83,-873.63,17.19,58030176492.0,14699934592.0,-143495110026.0,10015333255.0,0.0,25.33,-247.28,17.26,3008.0,47463248907.0,11691788898.0,235178651167.0,11999975050.0,0.0,24.63,495.5,25.28,38514912843.0,8806990897.0,247273018697.0,8444028209.0,0.0,22.87,642.02,21.92,3084.0,194500104691.0,48150048696.0,350421521987.0,52564937508.0,3379.0,17958.0,8681.0,3.44,4.97,16.75,38.92,-1.8000000000000007,2.4599999999999973,43.48044858968002,588.837155644087,18000,279991350000,5.98,42000,13.62,12.43,2.68,88.41,166.39,2021-07-02,132.17,133.33,2021-08-12
601,1173,33290,KOSDAQ,코웰패션,"섬유, 의복, 신발 및 가죽제품 소매업","의복, 잡화, 콘덴서",1997-10-13,12월,"최용석, 임종민",http://www.cowellfashion.co.kr,경기도,2022-08-16,88499468.0,292035192873.0,33727960707.0,53784974354.0,20560220829.0,0.0,11.55,18.42,7.04,281204926462.0,27512054625.0,1026875034.0,15013570893.0,0.0,9.78,0.37,5.34,928.0,120857353865.0,26142882916.0,26074634219.0,19977797153.0,0.0,21.63,21.57,16.53,106206707757.0,20292192206.0,966423095.0,13909430430.0,0.0,19.11,0.91,13.1,900.0,673979627260.0,92379183911.0,90340093531.0,63616679081.0,718.0,10499.0,5004.0,3.86,6.17,8.84,14.36,-10.079999999999998,-9.33,141.63626253079224,,6690,592061440920,7.21,9390,10.43,13.08,1.18,67.98,40.36,2021-10-26,41.48,40.36,2021-10-26
603,1175,282880,KOSDAQ,코윈테크,특수 목적용 기계 제조업,"공정자동화설비(2차전지,석유화학,반도체,디스플레이)",2019-08-05,12월,이재환,http://www.cowintech.com,충청남도,2022-08-16,9748377.0,40456268940.0,2526152516.0,-9812129285.0,633449446.0,0.0,6.24,-24.25,1.57,65643976341.0,5013130234.0,-20668985488.0,2946397655.0,0.0,7.64,-31.49,4.49,256.0,28557871254.0,674008636.0,-4631160560.0,386406011.0,0.0,2.36,-16.22,1.35,23258165152.0,2666840383.0,-11001490253.0,2876939257.0,0.0,11.47,-47.3,12.37,156.0,106349899896.0,6616194447.0,-192918143.0,5579637955.0,572.0,25287.0,12126.0,0.6,2.99,1.01,4.72,3.88,-3.830000000000001,41.66416180034229,,27900,271979718300,108.98,36644,234.9,64.06,2.59,69.55,31.34,2021-11-01,49.27,31.34,2021-11-01
