,Unnamed: 0,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Quarter_Revenue2019_12,Quarter_Operating_Profit2019_12,Quarter_Cashflow2019_12,Quarter_Earn2019_12,Quarter_Continue_Earn2019_12,Quarter_Percent_Operating_Profit2019_12,Quarter_Percent_Cashflow2019_12,Quarter_Percent_Earn2019_12,Quarter_Revenue2019_9,Quarter_Operating_Profit2019_9,Quarter_Cashflow2019_9,Quarter_Earn2019_9,Quarter_Continue_Earn2019_9,Quarter_Percent_Operating_Profit2019_9,Quarter_Percent_Cashflow2019_9,Quarter_Percent_Earn2019_9,Quarter_Full_EPS,Last_Revenue2018_12,Last_Operating_Profit2018_12,Last_Cashflow2018_12,Last_Earn2018_12,Last_Continue_Earn2018_12,Last_Percent_Operating_Profit2018_12,Last_Percent_Cashflow2018_12,Last_Percent_Earn2018_12,Last_Revenue2018_9,Last_Operating_Profit2018_9,Last_Cashflow2018_9,Last_Earn2018_9,Last_Continue_Earn2018_9,Last_Percent_Operating_Profit2018_9,Last_Percent_Cashflow2018_9,Last_Percent_Earn2018_9,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before
18,18,5960,KOSPI,동부건설,토목 건설업,"건축공사,토목공사,전기공사,기계설비공사/비금속,철구조물 제조,판매/여객,자동차 운송,항만하역",1978-10-30,12월,허상희,http://dbcon.dongbu.co.kr,서울특별시,2020-03-30,374968325890.0,24617755002.0,42225922894.0,30723231197.0,0.0,6.57,11.26,8.19,301488393525.0,14327992151.0,6061588901.0,11296522044.0,0.0,4.75,2.01,3.75,5352.0,314455637739.0,18138500951.0,28187637891.0,21634906865.0,0.0,5.77,8.96,6.88,227229971081.0,1701507507.0,30734743683.0,22445797171.0,0.0,0.75,13.53,9.88,3768.0,898151329881.0,31822346232.0,58922381574.0,73948073580.0,3221.0,18321.0,15764.0,13.78,10.36,29.21,20.43,0.8000000000000007,4.0,19.243632769982607,
125,125,140,KOSPI,하이트진로홀딩스,기타 금융업,지주회사,1973-09-19,12월,김인규,http://www.hitejinroholdings.com,서울특별시,2020-03-30,556643886170.0,35284331789.0,56919245629.0,-5629898142.0,0.0,6.34,10.23,-1.01,526677125073.0,51841761093.0,-43331399747.0,11089799396.0,0.0,9.84,-8.23,2.11,-968.0,469390139375.0,21436199908.0,318289245105.0,-7347720922.0,0.0,4.57,67.81,-1.57,497801175955.0,32509832802.0,-193749960976.0,3460309348.0,0.0,6.53,-38.92,0.7,-1264.0,1876650205043.0,103511877118.0,124539284129.0,-2714754702.0,-116.0,42337.0,47215.0,-0.59,-0.07,-2.29,-0.25,1.7699999999999996,3.31,18.588747286250975,
10,10,78520,KOSPI,에이블씨엔씨,기타 화학제품 제조업,"화장품 제조,도소매/소프트웨어 자문,개발,공급/전자상거래",2011-09-07,12월,김유진,http://www.able-cnc.com,서울특별시,2020-03-30,123323513741.0,9701537122.0,-441257071.0,-7294655474.0,0.0,7.87,-0.36,-5.92,94707956813.0,-7986230778.0,5590971933.0,-5801156620.0,0.0,-8.43,5.9,-6.13,-1076.0,104007467363.0,676664757.0,-22657014302.0,-678789308.0,0.0,0.65,-21.78,-0.65,73126706855.0,-13187085735.0,-16855832671.0,-9411703895.0,0.0,-18.03,-23.05,-12.87,-100.0,345522432029.0,-18958791479.0,-39512846973.0,-11926746841.0,-441.0,9483.0,11793.0,-6.71,-3.07,-11.35,-3.74,7.22,9.6,18.57178803381916,
124,124,80,KOSPI,하이트진로,알코올음료 제조업,소주,2009-10-19,12월,김인규,http://www.hitejinro.com,서울특별시,2020-03-30,558594880273.0,32680409004.0,60129371128.0,-25139378556.0,0.0,5.85,10.76,-4.5,529070651281.0,49164156327.0,-31877605210.0,25856997843.0,0.0,9.29,-6.03,4.89,-1432.0,471709280724.0,17614578315.0,323759930516.0,583459632.0,0.0,3.73,68.64,0.12,500057752589.0,29275636108.0,-182787773729.0,9418634302.0,0.0,5.85,-36.55,1.88,32.0,1885626108724.0,90442082687.0,140972156787.0,22248619599.0,317.0,14731.0,16573.0,-3.07,0.65,-9.72,1.91,2.12,3.4399999999999995,18.419311024715093,
17,17,12510,KOSPI,더존비즈온,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",응용 소프트웨어 개발 및 공급업,1988-10-28,12월,김용우,http://www.douzone.com,강원도,2020-03-30,77431278399.0,24307214276.0,27907003423.0,17135660413.0,0.0,31.39,36.04,22.13,60686125361.0,13409813162.0,32340209029.0,10553047003.0,0.0,22.1,53.29,17.39,2176.0,65759164516.0,20055465221.0,15455512059.0,16439310459.0,0.0,30.5,23.5,25.0,53690084249.0,10041228460.0,46679394405.0,7357357954.0,0.0,18.7,86.94,13.7,2088.0,226933182357.0,54002977229.0,62134906464.0,42089887598.0,1336.0,11530.0,5786.0,9.42,15.1,18.87,23.11,0.8900000000000006,3.400000000000002,17.749790419189456,
73,73,8350,KOSPI,남선알미늄,1차 비철금속 제조업,알미늄샷시 제조/환경사업,1978-05-22,12월,"장규한,박찬홍",http://www.namsun.co.kr,대구광역시,2020-04-29,96169784706.0,5401533889.0,12846710192.0,1582273006.0,1582273006.0,5.62,13.36,1.65,72003543237.0,614679937.0,14808778423.0,1497971483.0,1497971483.0,0.85,20.57,2.08,56.0,82942243231.0,1923773078.0,-1870061646.0,16836668252.0,6095558453.0,2.32,-2.25,20.3,80647209966.0,241999843.0,26079549867.0,-191280137.0,-191280137.0,0.3,32.34,-0.24,608.0,347834920566.0,9426030534.0,24209488221.0,25220518795.0,228.0,1620.0,1527.0,2.09,8.32,3.45,14.95,3.3000000000000003,0.55,15.947894534465826,
101,101,4170,KOSPI,신세계,종합 소매업,"백화점,할인점(E마트)",1985-08-19,12월,차정호,http://www.shinsegae.com,서울특별시,2020-03-30,1768653257567.0,194198115951.0,297308397917.0,-190693401293.0,0.0,10.98,16.81,-10.78,1602635945376.0,95891301409.0,492631914082.0,33608732415.0,0.0,5.98,30.74,2.1,-77480.0,1541190972578.0,134145630535.0,176800840796.0,84582631566.0,0.0,8.7,11.47,5.49,1366416085192.0,70189577140.0,154464248497.0,28542185708.0,0.0,5.14,11.3,2.09,34364.0,5185683014096.0,397350381386.0,331265089293.0,238978198022.0,24275.0,560219.0,508113.0,-5.86,2.15,-13.83,4.78,2.280000000000001,0.8400000000000007,14.758864348168125,
81,81,170900,KOSPI,동아에스티,의약품 제조업,"스티렌, 자이데나",2013-04-08,12월,"엄대식, 한종현(각자대표)",http://www.donga.co.kr,서울특별시,2020-03-30,156248986373.0,4864229307.0,9046809282.0,22985661374.0,0.0,3.11,5.79,14.71,161744872770.0,21382959119.0,47207487570.0,19759110020.0,0.0,13.22,29.19,12.22,10884.0,138484321299.0,663207587.0,17177701870.0,-26616687539.0,0.0,0.48,12.4,-19.22,140640756021.0,7980529469.0,32958758964.0,5464226062.0,0.0,5.67,23.43,3.89,-12604.0,567433760856.0,39435371795.0,50136460834.0,8008763288.0,948.0,76471.0,68598.0,9.11,0.84,14.23,1.38,2.63,7.550000000000001,12.82792514514658,
14,14,9420,KOSPI,한올바이오파마,의약품 제조업,"의약품 제조,도매/부동산 임대",1989-12-18,12월,"박승국,정승원(공동대표이사)",http://www.hanall.co.kr,대전광역시,2020-03-30,26140941375.0,3001254903.0,-4363198281.0,6226528460.0,0.0,11.48,-16.69,23.82,27995383783.0,4530969221.0,24854116892.0,5457019297.0,0.0,16.18,88.78,19.49,476.0,23239088133.0,1460005691.0,-479727946.0,-2668334683.0,0.0,6.28,-2.06,-11.48,23976174348.0,2131506640.0,-2514664157.0,2550152732.0,0.0,8.89,-10.49,10.64,-204.0,91839350940.0,5473828377.0,-2994392103.0,3300102186.0,63.0,2689.0,2239.0,12.99,2.03,17.7,2.82,5.2,7.289999999999999,12.48694968319048,
116,116,102460,KOSPI,이연제약,의약품 제조업,"항생제,순환기제",2010-06-10,12월,"정순옥, 유용환 (각자 대표이사)",http://reyonpharm.co.kr,서울특별시,2020-03-30,33192258118.0,976168731.0,-602950382.0,448523967.0,0.0,2.94,-1.82,1.35,33014798379.0,2474545059.0,-11580565367.0,1327854658.0,0.0,7.5,-35.08,4.02,96.0,29901614968.0,-4836573510.0,5986054597.0,-4014786009.0,0.0,-16.17,20.02,-13.43,30710223084.0,1471476339.0,5463155460.0,443560336.0,0.0,4.79,17.79,1.44,-868.0,122990417376.0,2459781152.0,11449210057.0,1341492297.0,72.0,12015.0,12183.0,0.65,0.44,0.8,0.6,19.110000000000003,2.71,11.004901084846315,
21,21,220,KOSPI,유유제약,의약품 제조업,"의약품 제조,판매",1975-11-18,12월,유원상,http://www.yuyu.co.kr,충청북도,2020-03-30,24482807303.0,1767095845.0,5715660983.0,1357188199.0,0.0,7.22,23.35,5.54,21540517751.0,1547171377.0,7469710388.0,1010876592.0,0.0,7.18,34.68,4.69,312.0,22071104474.0,1330361267.0,2122516567.0,858748547.0,0.0,6.03,9.62,3.89,19377016799.0,620558651.0,3987508500.0,464525847.0,0.0,3.2,20.58,2.4,196.0,83096445246.0,5327413351.0,6110025067.0,4020291071.0,233.0,5254.0,5041.0,3.9,2.97,5.94,4.63,1.1899999999999995,3.98,10.926969385881945,
136,136,5380,KOSPI,현대차,자동차용 엔진 및 자동차 제조업,"자동차(승용차,버스,트럭,특장차),자동차부품,자동차전착도료 제조,차량정비사업",1974-06-28,12월,"정의선, 하언태, 장재훈(각자 대표이사)",http://www.hyundai.com,서울특별시,2020-03-30,27824137000000.0,1164389000000.0,-900793000000.0,804401000000.0,0.0,4.18,-3.24,2.89,26968853000000.0,378520000000.0,1320577000000.0,426911000000.0,0.0,1.4,4.9,1.58,15056.0,25230511000000.0,501127000000.0,308930000000.0,-129774000000.0,0.0,1.99,1.22,-0.51,24433735000000.0,288930000000.0,3455335000000.0,269245000000.0,0.0,1.18,14.14,1.1,-2428.0,96812609000000.0,2422165000000.0,3764265000000.0,1508084000000.0,7057.0,357378.0,345820.0,1.65,0.83,4.21,2.04,2.1899999999999995,0.2199999999999999,10.27972045433404,
109,109,161000,KOSPI,애경케미칼,기초 화학물질 제조업,오르토프탈산디옥틸,2012-09-17,12월,표경원,http://www.aekyungchemical.co.kr,서울특별시,2020-03-30,226642267975.0,6031491260.0,-1932118522.0,-6489007871.0,0.0,2.66,-0.85,-2.86,273771829758.0,18312220555.0,52206255787.0,18164280694.0,0.0,6.69,19.07,6.63,-808.0,205728015484.0,3770069306.0,2407198757.0,12835755699.0,0.0,1.83,1.17,6.24,311602922973.0,11602248019.0,43964756851.0,10311988943.0,0.0,3.72,14.11,3.31,1600.0,1031357748503.0,52021632545.0,46371955608.0,53088658983.0,1656.0,11234.0,10671.0,-5.25,10.65,-7.19,15.53,0.8300000000000001,2.97,10.16597201980328,
83,83,204320,KOSPI,만도,자동차 신품 부품 제조업,"제동장치, 조향장치, 현가장치",2014-10-06,12월,"정몽원, 김광헌, 조성현 (각자 대표이사)",http://www.mando.com,경기도,2020-03-30,1636062257993.0,64281685802.0,93987657513.0,11619022719.0,0.0,3.93,5.74,0.71,1467134221908.0,70412370961.0,178521633471.0,50946269706.0,0.0,4.8,12.17,3.47,988.0,1487066883970.0,37814505813.0,24465355398.0,21925911402.0,0.0,2.54,1.65,1.47,1398147717155.0,49946548702.0,262389917732.0,24264117741.0,0.0,3.57,18.77,1.74,1864.0,5664832721067.0,197410787374.0,286855273130.0,105659901826.0,2250.0,33765.0,31554.0,1.01,2.38,2.93,7.13,1.39,1.23,10.019413089559851,
26,26,5090,KOSPI,SGC에너지,전기업,"증기, 전기, REC(신재생에너지공급인증서)",1993-01-06,12월,"이복영, 박준영, 안찬규",http://www.sgcenergy.co.kr,서울특별시,2020-03-13,77174279687.0,-393572101.0,-16190095773.0,-1309361497.0,-4188309969.0,-0.51,-20.98,-1.7,62838756909.0,1288978385.0,22302512102.0,-3604412765.0,571339568.0,2.05,35.49,-5.74,-356.0,70458853846.0,-10804280591.0,8152924207.0,-138272449.0,12588760385.0,-15.33,11.57,-0.2,55534516298.0,-2453160782.0,17268624010.0,-6954005282.0,-7358478350.0,-4.42,31.1,-12.52,-36.0,346781203870.0,-27956062013.0,25421548217.0,-11548207478.0,-786.0,21299.0,21628.0,-0.75,-1.52,-1.67,-3.64,14.82,6.47,9.53098932843518,
102,102,31430,KOSPI,신세계인터내셔날,"섬유, 의복, 신발 및 가죽제품 소매업","섬유, 의복, 신발 및 가죽제품 소매",2011-07-14,12월,"장재영, 이길한, 손문국 (각자대표)",http://www.sikorea.co.kr,서울특별시,2020-03-30,397403984173.0,21685355871.0,66752748725.0,18931122572.0,0.0,5.46,16.8,4.76,359945731910.0,19054117732.0,36223568709.0,22071881875.0,0.0,5.29,10.06,6.13,10604.0,363125541006.0,17946942406.0,50462691330.0,27870041429.0,0.0,4.94,13.9,7.68,311768045630.0,11476387112.0,56279537602.0,9750193774.0,0.0,3.68,18.05,3.13,15608.0,1262650382310.0,55523591592.0,106742228932.0,57489472893.0,8050.0,83927.0,76300.0,6.71,5.85,12.63,10.55,0.5199999999999996,1.61,9.439832591239735,6712.724024166792
108,108,90430,KOSPI,아모레퍼시픽,기타 화학제품 제조업,"화장품,생활용품 제조, 판매",2006-06-29,12월,"서경배, 안세홍",http://www.apgroup.com,서울특별시,2020-03-30,1333675533929.0,45914994507.0,222287172512.0,-49388050476.0,0.0,3.44,16.67,-3.7,1402002246177.0,107520372047.0,496013608821.0,103984655387.0,0.0,7.67,35.38,7.42,-3376.0,1224149898364.0,23780285207.0,141382984356.0,1503590804.0,0.0,1.94,11.55,0.12,1278422479795.0,76486727802.0,505294322677.0,48882575933.0,0.0,5.98,39.52,3.82,100.0,5277844561808.0,481980827939.0,646677307033.0,332195459028.0,5679.0,76912.0,76016.0,-3.3,6.18,-4.39,7.47,1.5,1.6899999999999995,8.947077127676453,
48,48,7810,KOSPI,코리아써키트,전자부품 제조업,"인쇄회로기판,Module 제조/부동산(건물) 임대",1985-09-09,12월,장세준,http://www.kcg.co.kr,경기도,2020-03-30,141406634845.0,7722601002.0,-1736703151.0,-6096733300.0,0.0,5.46,-1.23,-4.31,135163862042.0,5716357509.0,48947867425.0,8663204649.0,0.0,4.23,36.21,6.41,-1032.0,130699223656.0,-1507141658.0,2427434903.0,-13493324640.0,0.0,-1.15,1.86,-10.32,137952119457.0,-2873707203.0,7602910159.0,-3485945241.0,0.0,-2.08,5.51,-2.53,-2284.0,535824715216.0,-17887232935.0,10030345062.0,-35735324132.0,-1512.0,16530.0,16415.0,-5.1,-7.14,-6.24,-9.22,6.609999999999999,6.3100000000000005,8.192406113430236,
53,53,17940,KOSPI,E1,기타 전문 도매업,"LPG(프로판,부탄가스),가스기기판매",1997-08-27,12월,"구자용, 구동휘, 천정식 (각자 대표이사)",http://www.e1.co.kr,서울특별시,2020-03-30,1315811824248.0,12813404657.0,59034284246.0,19210162098.0,0.0,0.97,4.49,1.46,1120227521692.0,60265176864.0,-4340819073.0,-43066502011.0,0.0,5.38,-0.39,-3.84,11200.0,1219819697546.0,-7751754673.0,82083173623.0,-22455115350.0,0.0,-0.64,6.73,-1.84,1169159733361.0,-14017693345.0,102655570990.0,13527606598.0,0.0,-1.2,8.78,1.16,-13092.0,4630199430898.0,14012873466.0,184738744613.0,78093829462.0,11383.0,175404.0,191819.0,2.14,2.19,6.39,5.93,1.61,6.58,7.869370112248092,
47,47,650,KOSPI,천일고속,육상 여객 운송업,"고속버스운수(경부선,44개 노선),도로여객운수업,운수창고업,유류판매,부동산 임대",1977-06-23,12월,박도현,http://www.chunilexpress.com,부산광역시,2020-03-30,15411324888.0,491828185.0,1163003541.0,761984767.0,0.0,3.19,7.55,4.94,15191745240.0,270022166.0,4876367715.0,260949829.0,0.0,1.78,32.1,1.72,2132.0,14288968523.0,-688265629.0,1099541649.0,-363944838.0,0.0,-4.82,7.7,-2.55,14626064867.0,-921125461.0,-4644132480.0,-633183317.0,0.0,-6.3,-31.75,-4.33,-1016.0,55559197497.0,-3153331551.0,-3544590831.0,0.0,0.0,35684.0,43297.0,3.81,0.0,5.97,0.0,8.01,8.08,7.854705279764721,
107,107,2790,KOSPI,아모레G,기타 화학제품 제조업,지주회사,1973-04-30,12월,"서경배, 김승환",http://www.apgroup.com,서울특별시,2020-03-30,1502489932581.0,62494640057.0,224394358274.0,-23366757867.0,0.0,4.16,14.93,-1.56,1570422412168.0,120502745404.0,605853302908.0,42745018752.0,0.0,7.67,38.58,2.72,-1132.0,1397639578331.0,16403422087.0,160861848307.0,-17188475449.0,0.0,1.17,11.51,-1.23,1462625729359.0,84662823959.0,569789456013.0,20892812484.0,0.0,5.79,38.96,1.43,-832.0,6078179208621.0,549473516302.0,730651304320.0,142286120705.0,1725.0,78581.0,75699.0,-1.13,1.93,-1.44,2.28,2.99,1.88,7.501959437583164,
82,82,8970,KOSPI,동양철관,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",1977-03-05,12월,이곽우,http://www.dysp.co.kr,충청남도,2020-03-30,47257758452.0,2060381886.0,-879864425.0,705599255.0,0.0,4.36,-1.86,1.49,41151556916.0,1039657091.0,-21848824427.0,790192914.0,0.0,2.53,-53.09,1.92,20.0,44173665961.0,-2368267388.0,1603574438.0,-3005095021.0,0.0,-5.36,3.63,-6.8,39185581240.0,-500062458.0,-127405606.0,-1115619842.0,0.0,-1.28,-0.33,-2.85,-100.0,161996515290.0,-3991481272.0,1476168832.0,-6577716239.0,-55.0,671.0,665.0,1.45,-4.02,2.98,-8.32,9.72,3.81,6.981744493931928,
111,111,1800,KOSPI,오리온홀딩스,기타 금융업,자회사 관리 지주사업 등,1975-06-27,12월,허인철,http://www.oriongroup.co.kr,서울특별시,2020-03-30,570656320665.0,81008651292.0,92759405594.0,6358785990.0,156389780756.0,14.2,16.25,1.11,555822496886.0,87808348552.0,249828354371.0,21856230260.0,0.0,15.8,44.95,3.93,404.0,533766427538.0,62359160950.0,66566401728.0,13894096657.0,156389780756.0,11.68,12.47,2.6,494790747478.0,52508028806.0,283948835029.0,4629393949.0,0.0,10.61,57.39,0.94,884.0,1997682828008.0,230512590959.0,350515236757.0,56332235657.0,899.0,53272.0,50701.0,0.58,1.3,0.76,1.77,2.52,5.190000000000001,6.911242675406694,
50,50,60980,KOSPI,한라홀딩스,기타 금융업,지주회사 및 경영컨설팅 서비스업,2010-05-19,12월,"홍석화, 최경선",http://www.hallaholdings.com,경기도,2020-03-30,200261731877.0,18159067315.0,6171673760.0,12674390921.0,12911174927.0,9.07,3.08,6.33,206987099651.0,27219289339.0,39565801811.0,18894866550.0,19173579970.0,13.15,19.12,9.13,4840.0,187477250415.0,-10987896391.0,-12292837560.0,-29246406106.0,-3422563692.0,-5.86,-6.56,-15.6,236460013135.0,18834311272.0,13106577694.0,9736709744.0,11482193240.0,7.97,5.54,4.12,-11168.0,886548282858.0,57512057636.0,813740134.0,13110036890.0,1251.0,84610.0,82619.0,2.88,0.76,5.72,1.52,14.93,5.180000000000001,6.819217496363024,
25,25,34120,KOSPI,SBS,텔레비전 방송업,"TV,라디오방송,광고",2003-06-25,12월,박정훈(단독대표),http://www.sbs.co.kr,서울특별시,2020-03-30,243624081775.0,32517053360.0,36601567020.0,8549002023.0,0.0,13.35,15.02,3.51,185230167334.0,3615912680.0,-97646010964.0,17020310230.0,0.0,1.95,-52.72,9.19,1872.0,228115891973.0,20520349905.0,12748021907.0,14282527241.0,0.0,9.0,5.59,6.26,201708063511.0,-10160264136.0,42397577253.0,-6178338057.0,0.0,-5.04,21.02,-3.06,3128.0,914043241501.0,5085207350.0,55145599160.0,4870250938.0,266.0,35457.0,31149.0,2.74,0.51,5.28,0.86,4.35,6.99,6.798382027603567,
93,93,520,KOSPI,삼일제약,의약품 제조업,"양약(부루펜,액티피드,포리부틴) 제조,도매",1985-05-29,12월,"허승범, 김상진 (각자 대표이사)",http://www.samil-pharm.com,서울특별시,2020-04-27,32426049094.0,3306828449.0,4175954350.0,1816836290.0,0.0,10.2,12.88,5.6,30138363597.0,1030228373.0,9753125283.0,-945552652.0,0.0,3.42,32.36,-3.14,536.0,30431473257.0,2513726672.0,-1689106110.0,1174262406.0,0.0,8.26,-5.55,3.86,23395031999.0,-1964011897.0,-797129892.0,-2982655314.0,0.0,-8.39,-3.41,-12.75,344.0,121107085914.0,4822839404.0,10590303278.0,786258293.0,58.0,4431.0,4599.0,3.97,0.43,12.09,1.26,1.9399999999999995,11.81,6.554319010964077,
113,113,2920,KOSPI,유성기업,자동차 신품 부품 제조업,"철도차량부품(피스턴링,실린더라이너,발브가이드,타펫트),자동차부품,주강,주물 제조,판매",1988-10-10,12월,류현석(대표이사),http://www.ypr.co.kr,충청남도,2020-03-30,66710642471.0,654423741.0,14631375503.0,3035238766.0,0.0,0.98,21.93,4.55,60980012746.0,2231289732.0,16254854137.0,2889782414.0,0.0,3.66,26.66,4.74,464.0,62634979765.0,-3102631300.0,9689948694.0,-1387187332.0,0.0,-4.95,15.47,-2.21,59192191370.0,483234628.0,713925156.0,1499495268.0,0.0,0.82,1.21,2.53,-212.0,246613791268.0,3190840459.0,10403873850.0,5345889985.0,206.0,11786.0,11191.0,3.04,1.42,3.94,1.84,5.93,2.8400000000000003,6.5070073005395175,
37,37,9770,KOSPI,삼정펄프,"펄프, 종이 및 판지 제조업","지류화장지,안면용,위생용 티슈 제조,판매",2006-10-17,12월,전성오,http://www.sjpulp.com,경기도,2020-03-30,38994279406.0,3281348070.0,7754648888.0,-232543588.0,0.0,8.41,19.89,-0.6,35877553022.0,2451587110.0,9063882561.0,1690258858.0,0.0,6.83,25.26,4.71,-372.0,36872687558.0,-2061337320.0,1783219509.0,-3692191273.0,0.0,-5.59,4.84,-10.01,33012241449.0,-1992812080.0,52145194.0,-1071305300.0,0.0,-6.04,0.16,-3.25,-5904.0,135612627002.0,-4291895045.0,1835364703.0,-554418502.0,-221.0,73844.0,72132.0,-0.45,-0.27,-0.5,-0.31,14.0,12.87,5.753830242676991,
64,64,68400,KOSPI,SK렌터카,운송장비 임대업,승용자동차 임대,2012-07-27,12월,황일문,http://www.skcarrental.com,서울특별시,2020-03-30,154951977633.0,2385890817.0,-55429886526.0,1354781927.0,0.0,1.54,-35.77,0.87,166580483637.0,16978767696.0,490129860.0,8020815446.0,0.0,10.19,0.29,4.81,112.0,147619896057.0,-6003896333.0,27628384307.0,-6839556478.0,0.0,-4.07,18.72,-4.63,170866084544.0,12059178158.0,-52973276629.0,4938907986.0,0.0,7.06,-31.0,2.89,-576.0,652521822123.0,21844983105.0,-25344892322.0,3790440782.0,80.0,7290.0,5223.0,0.32,0.32,1.54,1.53,5.61,3.13,4.966865423864603,
74,74,19680,KOSPI,대교,초등 교육기관,"학습지,참고서 출판/건설업/종합유선방송 프로그램공급,디지털학원",2004-02-03,12월,강호준,http://www.daekyo.co.kr,서울특별시,2020-03-30,189110407177.0,9283168681.0,23116557492.0,633088521.0,0.0,4.91,12.22,0.33,188208448972.0,9122463587.0,52026695492.0,5898017501.0,0.0,4.85,27.64,3.13,28.0,181578692763.0,-3753941097.0,38928075561.0,-4783978785.0,0.0,-2.07,21.44,-2.63,185897336467.0,7380138158.0,25252830431.0,4161145446.0,0.0,3.97,13.58,2.24,-224.0,763142133236.0,25606557515.0,64180905992.0,18849339314.0,222.0,7239.0,7281.0,0.26,2.27,0.39,3.06,6.98,0.8799999999999994,4.147906507858022,
96,96,200880,KOSPI,서연이화,자동차 신품 부품 제조업,자동차 도어 트림 및 시트,2014-08-08,12월,강용석,http://www.seoyoneh.com,경기도,2020-03-30,560854498962.0,14893197358.0,103605435218.0,-40669150382.0,-39903084298.0,2.66,18.47,-7.25,469972715708.0,2124166494.0,87993374866.0,-11348790576.0,-10643440248.0,0.45,18.72,-2.41,-6016.0,543793063102.0,644025800.0,-89768991253.0,-785059189.0,-39632818742.0,0.12,-16.51,-0.14,443518124440.0,-5179807695.0,59523655212.0,-11479790912.0,-10888748011.0,-1.17,13.42,-2.59,-116.0,1906853644175.0,11141717893.0,-30245336041.0,-6609149883.0,-244.0,22997.0,24662.0,-8.93,-0.39,-26.16,-0.99,2.54,1.62,3.137486852567622,
75,75,12800,KOSPI,대창,1차 비철금속 제조업,"황동봉,동합금괴 제조,판매",1989-12-05,12월,"조시영, 김옥렬",http://www.brassone.com,경기도,2020-03-30,241663816457.0,5854883859.0,22835532814.0,782379691.0,0.0,2.42,9.45,0.32,206731941467.0,601797968.0,-10887465286.0,-70197300.0,0.0,0.29,-5.27,-0.03,40.0,235132136090.0,1336447280.0,7508636289.0,-152074768.0,0.0,0.57,3.19,-0.06,216915156876.0,-185483219.0,21252585919.0,-1068265915.0,0.0,-0.09,9.8,-0.49,-4.0,951257321175.0,17326993246.0,28761222208.0,9824075394.0,127.0,2792.0,2801.0,0.53,1.72,1.43,4.55,1.85,0.38,2.777876506212622,
131,131,9180,KOSPI,한솔로지스틱스,기타 운송관련 서비스업,"지류펄프 보관창고 운영/화물취급,화물운송알선,물류컨설팅/종합쇼핑몰운영,통신판매,인터넷백화점",1989-11-13,12월,황규호,http://www.hansollogistics.com,서울특별시,2020-03-30,119534447551.0,1899753308.0,6643598665.0,971755091.0,0.0,1.59,5.56,0.81,121209068356.0,2818910065.0,22662641523.0,2294187477.0,0.0,2.33,18.7,1.89,140.0,117046876928.0,421490046.0,-5242128496.0,366508687.0,0.0,0.36,-4.48,0.31,116170588093.0,2271833393.0,5304383402.0,1195723221.0,0.0,1.96,4.57,1.03,52.0,434161852578.0,3903273509.0,62254906.0,1454232548.0,52.0,1713.0,2049.0,2.31,1.15,8.17,2.58,1.23,0.3700000000000001,2.1252772293362425,
30,30,83420,KOSPI,그린케미칼,기타 화학제품 제조업,"비이온계면활성제 제조,도매",2005-10-20,12월,양준화,http://www.korgc.com,충청남도,2020-03-30,65600384845.0,3780981782.0,6149046999.0,2729140248.0,0.0,5.76,9.37,4.16,62523247681.0,3218028461.0,15983312584.0,2301713151.0,0.0,5.15,25.56,3.68,452.0,64308391987.0,1036194419.0,4502176111.0,1088237537.0,0.0,1.61,7.0,1.69,66812887029.0,742609467.0,10436613054.0,412270756.0,0.0,1.11,15.62,0.62,180.0,254122104712.0,3364826618.0,14938789165.0,2513016259.0,104.0,4520.0,4468.0,5.81,1.33,10.0,2.34,4.15,4.04,2.009057944196735,
44,44,7570,KOSPI,일양약품,의약품 제조업,"일반의약품(원비디,영비천,아진탈,디세텔,노루모산),항암제(베타-이뮤난),전문의약품 제조,판매,수출입",1974-08-28,12월,김동연,http://www.ilyang.co.kr,경기도,2020-03-30,80604042335.0,6097491915.0,24394973610.0,-1765364.0,0.0,7.56,30.27,-0.0,89827776676.0,8920963048.0,11797720948.0,3830644846.0,0.0,9.93,13.13,4.26,0.0,79141999345.0,871303454.0,9312344936.0,-9283212597.0,0.0,1.1,11.77,-11.73,78038754219.0,2182014938.0,12807855867.0,-2010889267.0,0.0,2.8,16.41,-2.58,-1944.0,300036331830.0,16721980248.0,22120200803.0,-4893034279.0,-256.0,11670.0,10996.0,0.0,-1.13,0.0,-2.33,6.459999999999999,7.13,1.847366761138526,
