,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2021_3,Quarter_Operating_Profit2021_3,Quarter_Cashflow2021_3,Quarter_Earn2021_3,Quarter_Continue_Earn2021_3,Quarter_Percent_Operating_Profit2021_3,Quarter_Percent_Cashflow2021_3,Quarter_Percent_Earn2021_3,Quarter_Revenue2020_12,Quarter_Operating_Profit2020_12,Quarter_Cashflow2020_12,Quarter_Earn2020_12,Quarter_Continue_Earn2020_12,Quarter_Percent_Operating_Profit2020_12,Quarter_Percent_Cashflow2020_12,Quarter_Percent_Earn2020_12,Quarter_Full_EPS,Last_Revenue2020_3,Last_Operating_Profit2020_3,Last_Cashflow2020_3,Last_Earn2020_3,Last_Continue_Earn2020_3,Last_Percent_Operating_Profit2020_3,Last_Percent_Cashflow2020_3,Last_Percent_Earn2020_3,Last_Revenue2019_12,Last_Operating_Profit2019_12,Last_Cashflow2019_12,Last_Earn2019_12,Last_Continue_Earn2019_12,Last_Percent_Operating_Profit2019_12,Last_Percent_Cashflow2019_12,Last_Percent_Earn2019_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
174,9460,KOSPI,한창제지,"펄프, 종이 및 판지 제조업","마닐라판지,고급백판지(ALL PULP) 제조,판매,수출입",1987-12-23,12월,김길수,http://www.hcpaper.co.kr,경상남도,2022-08-12,59662227.0,42957377047.0,4686620782.0,-1450745144.0,3554298497.0,0.0,10.91,-3.38,8.27,40926538243.0,4669775488.0,12089020724.0,1759923885.0,0.0,11.41,29.54,4.3,236.0,44742732764.0,3126771716.0,1797733304.0,2560945552.0,0.0,6.99,4.02,5.72,41194218220.0,2502846409.0,4205811921.0,614384639.0,0.0,6.08,10.21,1.49,168.0,171478302287.0,17247280915.0,20755025706.0,10589706862.0,177.0,1645.0,1587.0,6.72,5.85,14.34,11.18,3.92,5.33,-3.990269719145311,,1760,105005519520,7.46,2335,13.9,13.19,2.21,116.42,147.16,2020-02-27,33.89,32.67,2021-08-13
98,12200,KOSPI,계양전기,일반 목적용 기계 제조업,"전동공구(그라인더,드릴,커팅머신 등), 엔진, 자동차용 모터 제조",1988-07-06,12월,임영환,http://www.keyang.co.kr,서울특별시,2022-08-16,32596783.0,106411483581.0,2434442282.0,3329266598.0,3881135455.0,0.0,2.29,3.13,3.65,104506804104.0,2188058117.0,2670733129.0,-2346609853.0,0.0,2.09,2.56,-2.25,476.0,89781077374.0,-160733058.0,3810026929.0,1404753215.0,0.0,-0.18,4.24,1.56,94319915323.0,-843019988.0,-3778009253.0,-6037069138.0,0.0,-0.89,-4.01,-6.4,172.0,379681389812.0,3007589451.0,18440916069.0,9385033043.0,287.0,5720.0,5697.0,5.16,3.19,8.32,5.05,2.47,2.98,18.523286524757225,,3300,107569383900,6.93,4123,23.97,14.37,2.37,94.72,43.03,2021-07-22,34.74,24.94,2021-09-03
57,890,KOSPI,보해양조,알코올음료 제조업,"주류(소주,매취,실비우스,위스키) 제조,음료 도매",1988-09-23,12월,"임지선, 조영석",http://www.bohae.co.kr,전라남도,2022-08-16,139081306.0,21424160385.0,1291905553.0,6213006638.0,1483537784.0,0.0,6.03,29.0,6.92,19758811807.0,555514818.0,2657678346.0,1282400056.0,0.0,2.81,13.45,6.49,40.0,18660373736.0,-193284424.0,392906662.0,32473497.0,0.0,-1.04,2.11,0.17,18642040195.0,-16498474683.0,1353576105.0,-21276205765.0,0.0,-88.5,7.26,-114.13,0.0,78563804540.0,1747504778.0,8232027886.0,1716779495.0,12.0,571.0,565.0,3.92,1.15,7.0,2.18,7.07,91.31,14.810993006362152,,776,107927093456,19.4,1095,0.0,91.25,1.56,91.62,106.19,2021-04-12,41.29,41.11,2021-09-07
32,1260,KOSPI,남광토건,토목 건설업,"토목공사,건축공사,기전공사,측량설계시공,용역/철구조물 제조",1976-12-28,12월,임민규,http://www.namkwang.co.kr,경기도,2022-08-16,9828443.0,60534088645.0,2996472855.0,20936622898.0,3418717232.0,0.0,4.95,34.59,5.65,83889179625.0,5839553271.0,-54349530966.0,7430855046.0,0.0,6.96,-64.79,8.86,1388.0,50568975029.0,1668909183.0,30679371014.0,3031064056.0,0.0,3.3,60.67,5.99,71097476492.0,305427825.0,26085709929.0,590272621.0,0.0,0.43,36.69,0.83,1232.0,237961500135.0,15215334844.0,38154031806.0,13427580089.0,1366.0,7851.0,6745.0,6.74,6.58,17.68,20.25,1.6500000000000004,6.53,19.70598298716805,-26.35187297011344,11150,109587139450,8.03,16000,12.99,11.71,2.7,84.73,68.16,2021-05-12,45.63,43.5,2021-10-26
151,2600,KOSPI,조흥,기타 식품 제조업,"휘핑크림,인스턴트이스트,프루츠칵테일,크림치즈,견과류,건조과일 제조,판매/주택 신축,판매",1976-12-23,12월,김성태,http://www.choheung.co.kr,경기도,2022-08-10,599980.0,55563257713.0,4740850330.0,8351354683.0,5783202401.0,0.0,8.53,15.03,10.41,57584690042.0,3945904228.0,-1479466887.0,2099373876.0,0.0,6.85,-2.57,3.65,38552.0,53316620168.0,2290509924.0,-7920997170.0,64367032.0,0.0,4.3,-14.86,0.12,53940720445.0,3091698302.0,5365165908.0,3596343290.0,0.0,5.73,9.95,6.67,428.0,222604295865.0,11787348030.0,-5422107170.0,7516524122.0,12527.0,228946.0,222058.0,9.84,3.03,16.84,5.64,4.23,1.1199999999999992,4.213765872481927,,183000,109796340000,4.75,217000,507.01,17.32,1.94,45.64,18.58,2021-10-25,19.3,18.58,2021-10-25
11,69460,KOSPI,대호에이엘,1차 비철금속 제조업,"알루미늄 환절판 제조,도매,무역",2002-11-11,12월,노영호,http://www.daeho-al.com,대구광역시,2022-08-16,52007185.0,33223263845.0,1480892726.0,-5568606385.0,-259640986.0,0.0,4.46,-16.76,-0.78,36381799219.0,1208739624.0,4441254996.0,1897046513.0,0.0,3.32,12.21,5.21,-16.0,28170308765.0,60896505.0,-5248365594.0,-3003108117.0,0.0,0.22,-18.63,-10.66,30359898699.0,-1626622218.0,3642648715.0,-625099267.0,0.0,-5.36,12.0,-2.06,-228.0,121426441516.0,2592046131.0,-4646911552.0,652578795.0,12.0,625.0,527.0,-0.74,0.64,-2.56,2.38,4.24,8.68,17.937166121082807,,2150,111815447750,-134.38,4300,-18.86,358.33,2.56,177.8,182.33,2019-09-17,70.43,100.0,2021-09-07
22,25820,KOSPI,이구산업,1차 비철금속 제조업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대",1995-08-18,12월,"안월환, 김영길(각자 대표이사)",http://www.leeku.net,경기도,2022-08-16,33441642.0,78770616776.0,7770535033.0,5400773318.0,4257981645.0,0.0,9.86,6.86,5.41,61150477146.0,4159487737.0,1010823021.0,2634876240.0,0.0,6.8,1.65,4.31,508.0,48664935995.0,766895977.0,-2846521924.0,327549542.0,0.0,1.58,-5.85,0.67,52099538306.0,-2569695940.0,6222531417.0,-3364769103.0,0.0,-4.93,11.94,-6.46,36.0,202936444956.0,5874868957.0,-7250160692.0,1896399130.0,56.0,3239.0,3058.0,5.85,0.7,15.68,1.85,8.28,11.73,61.86318786917373,,3350,112029500700,6.59,5150,143.06,91.96,2.42,233.33,53.73,2022-04-04,56.77,53.73,2022-04-04
105,6340,KOSPI,대원전선,절연선 및 케이블 제조업,"전선,통신케이블,무선통신장비,합성수지 제조,도매/부동산 매매,임대",1988-05-04,12월,서명환,http://www.daewoncable.co.kr,충청남도,2022-08-12,71972498.0,101503122482.0,1841083960.0,-9430469273.0,1177734228.0,0.0,1.81,-9.29,1.16,106796358658.0,2016029113.0,-16221183439.0,740142107.0,0.0,1.89,-15.19,0.69,64.0,85885039141.0,355565470.0,-1499871342.0,494555947.0,0.0,0.41,-1.75,0.58,116926878628.0,-666650759.0,-674093006.0,-1839139346.0,0.0,-0.57,-0.58,-1.57,24.0,367313109907.0,4270862584.0,8150191585.0,2314049729.0,32.0,1210.0,1186.0,2.24,1.21,5.29,2.71,1.4,2.46,18.18487072627321,,1580,113716546840,24.69,2370,98.75,74.06,2.27,253.73,125.0,2021-06-16,53.4,50.0,2021-09-02
171,25750,KOSPI,한솔홈데코,제재 및 목재 가공업,"PB,MDF,바닥재,강화,재생목재,LPM,제재목 제조,도소매,무역/임업,벌목관련 사업",2003-11-04,12월,김경록,http://www.hansolhomedeco.co.kr,서울특별시,2022-08-12,80587753.0,57470497197.0,1739794446.0,1504655434.0,1938110717.0,0.0,3.03,2.62,3.37,62126763971.0,759065041.0,3771146319.0,-1397411252.0,0.0,1.22,6.07,-2.25,96.0,65153790052.0,799556132.0,-1496309480.0,-284080029.0,0.0,1.23,-2.3,-0.44,64535793737.0,-1325824757.0,10325790987.0,-4970281453.0,0.0,-2.05,16.0,-7.7,-12.0,253213401842.0,2884403504.0,12859246578.0,586544188.0,7.0,1922.0,1917.0,2.64,0.2,4.99,0.38,1.7999999999999998,3.27,-11.7925493649224,,1450,116852241850,15.1,2080,-173.33,297.14,3.5,130.7,71.03,2021-05-11,44.95,43.45,2021-08-12
75,2220,KOSPI,한일철강,1차 철강 제조업,"강관류,철판류,금속관류,건축자재,자동차부품 제조,도매",1988-10-07,12월,엄정헌,http://www.hanilsteel.co.kr,서울특별시,2022-08-16,26699701.0,51375786551.0,4871178830.0,-783823470.0,3921649537.0,0.0,9.48,-1.53,7.63,38644240688.0,-750236582.0,3218401264.0,1423023107.0,0.0,-1.94,8.33,3.68,584.0,38283471254.0,-1889894124.0,4031080148.0,-3938201562.0,0.0,-4.94,10.53,-10.29,41308140733.0,-2615263919.0,7073953197.0,-1244397681.0,0.0,-6.33,17.12,-3.01,-588.0,157119678876.0,-4237473773.0,8871771312.0,-4851469701.0,-181.0,5958.0,5572.0,5.45,-1.64,9.8,-3.26,14.420000000000002,4.390000000000001,34.19834949170672,,4395,117345185895,7.53,6110,-10.39,-33.76,3.57,261.54,39.02,2022-05-06,111.57,39.02,2022-05-06
106,12800,KOSPI,대창,1차 비철금속 제조업,"황동봉,동합금괴 제조,판매",1989-12-05,12월,"조시영, 김옥렬",http://www.brassone.com,경기도,2022-08-16,77019354.0,309186465560.0,18829093487.0,-10287401033.0,10197803648.0,0.0,6.09,-3.33,3.3,264735821274.0,14351883760.0,-8867739013.0,2587738611.0,0.0,5.42,-3.35,0.98,528.0,222003196741.0,-1996857723.0,-9838494027.0,563795146.0,0.0,-0.9,-4.43,0.25,241663816457.0,5854883859.0,22835532814.0,782379691.0,0.0,2.42,9.45,0.32,28.0,933560487927.0,28350816775.0,-12883876981.0,6552136738.0,85.0,3029.0,2873.0,5.9,1.06,17.43,2.96,6.99,3.0,39.271177216746274,,1530,117839611620,2.9,2345,83.75,27.59,4.65,148.72,90.2,2021-05-11,53.57,53.27,2021-09-14
68,14580,KOSPI,태경비케이,"시멘트, 석회, 플라스터 및 그 제품 제조업","생석회,소석회,석회비료 제조,판매/비금속광물 광업/산업폐기물 재생처리/휴게소 운영",1991-03-07,12월,"김민정,정구일 (각자 대표이사)",http://www.bkmp.co.kr,서울특별시,2022-08-16,27584948.0,43596662465.0,4748002637.0,6634230348.0,3200186171.0,0.0,10.89,15.22,7.34,41151176499.0,3238310047.0,5841532434.0,1527262513.0,0.0,7.87,14.2,3.71,464.0,46241880878.0,2442505365.0,1353529697.0,1429625258.0,0.0,5.28,2.93,3.09,45509110658.0,419876486.0,26638776471.0,1157748401.0,0.0,0.92,58.54,2.54,204.0,165345269654.0,10798420000.0,24039986364.0,4614483600.0,167.0,8317.0,7567.0,4.02,1.56,5.58,2.21,5.61,6.95,-5.720395370549227,,4655,128407932940,10.03,6550,32.11,39.22,3.98,97.26,54.89,2021-07-29,50.3,40.71,2021-09-02
17,9470,KOSPI,삼화전기,전자부품 제조업,"콘덴서 제조,판매",1986-11-24,12월,"오영주, 박종온",http://www.samwha.co.kr,충청북도,2022-08-12,6614336.0,58635232532.0,5312042905.0,1469638576.0,5487960114.0,0.0,9.06,2.51,9.36,52698866998.0,2426406349.0,5952090312.0,2166160146.0,0.0,4.6,11.29,4.11,3316.0,44892047810.0,815447246.0,1084879953.0,57822211.0,0.0,1.82,2.42,0.13,42854507240.0,-1864952154.0,4095796338.0,-910977878.0,0.0,-4.35,9.56,-2.13,32.0,199302909242.0,5839464837.0,12762532774.0,4211940679.0,636.0,11350.0,10234.0,15.03,3.07,29.22,6.22,7.24,8.95,30.613851210722924,,20400,134932454400,6.15,35000,1093.75,55.03,7.65,144.86,83.82,2021-06-30,82.29,71.57,2021-08-12
62,2700,KOSPI,신일전자,기계장비 및 관련 물품 도매업,"가정용 전기기구(선풍기,난로,세탁기),전자기구,연구기구 제조,수출입",1975-09-30,12월,정윤석,http://www.shinil.co.kr,충청남도,2022-08-16,71096247.0,24300840812.0,-125072364.0,2570275124.0,838975032.0,0.0,-0.51,10.58,3.45,37210882835.0,-285097859.0,6798959640.0,1525455836.0,0.0,-0.77,18.27,4.1,44.0,18161604632.0,-1151987979.0,-1093998895.0,-1257512.0,0.0,-6.34,-6.02,-0.01,34643694454.0,-1845253886.0,-3938941660.0,-1481704358.0,0.0,-5.33,-11.37,-4.28,0.0,172441514538.0,6236116006.0,11924543304.0,8015379244.0,112.0,1073.0,1058.0,4.18,7.25,4.1,10.65,5.83,4.5600000000000005,33.80337973651798,,1900,135082869300,43.18,2420,0.0,21.61,0.9,70.12,51.32,2021-07-19,27.17,27.37,2022-05-24
80,32560,KOSPI,황금에스티,1차 비철금속 제조업,"스테인레스 냉연, 열연",2009-10-29,12월,김종현,http://www.hwangkum.com,경기도,2022-08-16,17001733.0,54947738278.0,8051136390.0,9716641538.0,5162109127.0,0.0,14.65,17.68,9.39,62820321766.0,7981552147.0,-6729814188.0,6147809906.0,0.0,12.71,-10.71,9.79,1212.0,54164281804.0,3981647619.0,7971059385.0,2801902195.0,0.0,7.35,14.72,5.17,62722891537.0,3710798484.0,17138279746.0,-7191550174.0,0.0,5.92,27.32,-11.47,656.0,239454495245.0,23749717803.0,-14107650261.0,16759150975.0,985.0,18704.0,17766.0,4.61,3.71,6.48,5.55,7.300000000000001,6.790000000000001,1.4464448671820886,,7980,135673829340,6.58,10650,16.23,10.81,5.86,99.07,33.46,2022-04-21,39.82,33.46,2022-04-21
14,210540,KOSPI,디와이파워,특수 목적용 기계 제조업,유공압기기 등,2015-01-15,12월,박치웅,http://power.dy.co.kr,경상남도,2022-08-12,11041118.0,112873857839.0,16018444710.0,-8498878120.0,11673688685.0,0.0,14.19,-7.53,10.34,89017675856.0,11027570870.0,-7280160222.0,8128213440.0,0.0,12.39,-8.18,9.13,4228.0,80652880083.0,7803135400.0,70129571.0,4593793822.0,0.0,9.67,0.09,5.7,71227945096.0,-1211021502.0,12716438418.0,348449914.0,0.0,-1.7,17.85,0.49,1664.0,304751063277.0,35532866703.0,23571634200.0,25410370866.0,2301.0,18665.0,17122.0,13.96,8.83,22.65,13.44,4.52,14.09,39.95018866386587,,12700,140222198600,3.0,16800,10.1,7.3,5.31,112.55,64.57,2021-05-11,33.92,32.28,2022-05-13
164,10040,KOSPI,한국내화,"내화, 비내화 요업제품 제조업","내화벽돌,내화몰탈,축로등 제조,판매",2000-10-16,12월,김상배,http://www.fskrc.co.kr,충청남도,2022-08-16,41066838.0,48863541094.0,2136754104.0,-1331670598.0,2979226878.0,0.0,4.37,-2.73,6.1,51009866708.0,3237238422.0,5181866030.0,1373467745.0,1787797030.0,6.35,10.16,2.69,288.0,47082222646.0,-1171957408.0,-4851070948.0,-1798118831.0,0.0,-2.49,-10.3,-3.82,56226798678.0,2103352629.0,8045070269.0,796715768.0,1787797030.0,3.74,14.31,1.42,-172.0,203694763872.0,5181220846.0,2732674847.0,1475766202.0,35.0,3637.0,3510.0,5.75,0.73,7.92,1.02,6.86,2.6099999999999994,3.783420467196947,-406.6550878148154,3420,140448585960,11.88,4505,-26.19,128.71,2.7,88.15,80.99,2019-10-04,37.35,31.73,2021-09-27
169,53690,KOSPI,한미글로벌,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축 설계,감리/건축공사,토목공사,설비공사,전기공사,안전공사",2009-06-23,12월,"윤요현, 박서영",http://www.hanmiparsons.com,서울특별시,2022-08-16,10942199.0,57981838221.0,3918838350.0,-10602414570.0,2740920374.0,0.0,6.76,-18.29,4.73,56873653264.0,3908016425.0,-3638787843.0,2559628222.0,0.0,6.87,-6.4,4.5,1000.0,52415363352.0,2397633381.0,-11534405422.0,1446556008.0,0.0,4.57,-22.01,2.76,54838878184.0,1637963083.0,-14350906935.0,672530766.0,0.0,2.99,-26.17,1.23,528.0,232573115281.0,16500753182.0,25660033467.0,9302686451.0,850.0,11906.0,11770.0,4.73,4.25,8.4,7.22,2.1899999999999995,3.88,10.619929946145458,,13300,145531246700,13.3,14150,26.8,16.65,14.29,72.56,6.39,2022-03-31,29.97,6.39,2022-03-31
165,4090,KOSPI,한국석유,기타 비금속 광물제품 제조업,"석유류제품(솔벤트,부로운아스팔트,방수시트몰터프라스,메타놀,빙초산) 제조,도소매/부동산 임대",1977-06-25,12월,김득보,http://www.koreapetroleum.com,서울특별시,2022-08-12,12693886.0,130232696508.0,3272853865.0,8081555011.0,1832591434.0,0.0,2.51,6.21,1.41,131963529827.0,4632128981.0,-18174278.0,2408214416.0,0.0,3.51,-0.01,1.82,576.0,107897730792.0,2035963365.0,11739165559.0,1092910903.0,0.0,1.89,10.88,1.01,127732328562.0,-219308258.0,7306931110.0,-10724779313.0,0.0,-0.17,5.72,-8.4,344.0,484013218472.0,17445000515.0,17089364113.0,6514517629.0,513.0,11721.0,11345.0,2.21,2.06,4.91,4.52,0.6199999999999999,3.68,20.7001255281784,,11700,148518466200,20.31,24800,72.09,48.34,5.76,447.67,134.19,2021-04-19,122.42,111.97,2022-03-07
69,6890,KOSPI,태경케미컬,기초 화학물질 제조업,"드라이아이스,액체탄산,고체탄산 제조",2003-01-28,12월,박기환,http://www.taekyungchem.co.kr,서울특별시,2022-08-16,11600780.0,13799819082.0,3437618297.0,1329863979.0,4113296007.0,0.0,24.91,9.64,29.81,12150179220.0,2318746534.0,1457030094.0,2308402181.0,0.0,19.08,11.99,19.0,1416.0,13256051648.0,1863882902.0,2440685173.0,2863625418.0,0.0,14.06,18.41,21.6,10472707675.0,286639097.0,26957061318.0,6238233213.0,0.0,2.74,257.4,59.57,984.0,47060538797.0,7702115321.0,8776365310.0,7734494041.0,666.0,12339.0,10706.0,9.91,5.5,11.47,6.23,10.85,16.339999999999996,4.102031648934022,,13100,151970218000,9.25,19500,19.82,29.28,1.53,313.09,61.45,2021-07-19,57.89,48.85,2022-05-17
20,180,KOSPI,성창기업지주,회사 본부 및 경영 컨설팅 서비스업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조",1976-06-02,12월,우인석,http://www.sce.kr,부산광역시,2022-08-16,69755448.0,45118587920.0,4691258422.0,4043531750.0,4926710757.0,4913331377.0,10.4,8.96,10.92,47789683897.0,3371903446.0,1143480519.0,606045110.0,2396953886.0,7.06,2.39,1.27,280.0,40171334829.0,1263353668.0,6909257089.0,832332077.0,1091691550.0,3.14,17.2,2.07,41415105754.0,704787192.0,4465922013.0,-3188829888.0,11643809791.0,1.7,10.78,-7.7,44.0,170916583169.0,8033442422.0,15862944502.0,5072700312.0,72.0,7752.0,7640.0,2.72,0.72,3.61,0.95,7.26,5.359999999999999,12.315381383415067,,2225,155205871800,7.95,3015,68.52,41.88,2.19,111.22,48.09,2021-05-12,40.17,35.51,2022-05-06
100,320,KOSPI,노루홀딩스,기타 금융업,지주사업,1973-08-10,12월,"한영재,김용기",http://www.norooholdings.co.kr,경기도,2022-08-16,13290998.0,203096433419.0,6177259970.0,-3732982699.0,1947849445.0,0.0,3.04,-1.84,0.96,225878497918.0,8290665360.0,21953810168.0,7013081410.0,0.0,3.67,9.72,3.1,584.0,189735092326.0,4062929876.0,-13851598084.0,2392265904.0,0.0,2.14,-7.3,1.26,213578370417.0,-733594642.0,24529108274.0,-958276166.0,0.0,-0.34,11.48,-0.45,716.0,848027490769.0,35782037373.0,50513254195.0,13994187733.0,1052.0,43669.0,43485.0,0.72,1.33,1.34,2.42,0.8999999999999999,4.01,7.042103244687463,,11800,156833776400,20.21,13700,19.13,13.02,2.28,79.68,42.37,2021-05-07,22.32,16.1,2021-09-01
129,7860,KOSPI,서연,기타 금융업,"자동차부품(승용차내장품-도어트림,헤드라이닝,승용차시트) 제조,도매",1989-09-09,12월,유양석,http://www.seo-yon.com,경기도,2022-08-16,23481651.0,588222205688.0,24055634914.0,48211970818.0,1327843264.0,0.0,4.09,8.2,0.23,693413852815.0,38999503815.0,60073907577.0,12303649234.0,21174570133.0,5.62,8.66,1.77,224.0,520162453031.0,-6677715266.0,30874865948.0,-5885830889.0,0.0,-1.28,5.94,-1.13,605836706636.0,23894921479.0,107288249565.0,-33748491816.0,-19310803864.0,3.94,17.71,-5.57,-1000.0,2237268522679.0,53029216860.0,152960311717.0,-5360874358.0,-228.0,36057.0,35201.0,0.25,-0.25,0.62,-0.65,5.37,1.6800000000000002,13.08432630237228,,7070,166015272570,31.56,17350,-17.35,-76.1,2.24,567.14,231.68,2021-06-02,139.41,145.4,2021-11-05
36,308170,KOSPI,센트랄모텍,자동차 신품 부품 제조업,"이너레이스, 오디 클러치보스, 로터샤프트, 슬리브기어, 컨트롤 암, 엑슬",2019-11-25,12월,"이동옥, 강태룡",http://www.centralmotek.co.kr,울산광역시,2022-08-16,8609184.0,89127868858.0,3583635305.0,-1766651050.0,2663286389.0,0.0,4.02,-1.98,2.99,93737892949.0,2891457406.0,12229508693.0,7265960083.0,0.0,3.08,13.05,7.75,1236.0,69971628604.0,2052728268.0,9523520400.0,1119324615.0,0.0,2.93,13.61,1.6,73585454513.0,1531289260.0,1382568413.0,72847950.0,0.0,2.08,1.88,0.1,520.0,316826531025.0,6277958017.0,27270858562.0,6930364249.0,804.0,13128.0,12171.0,3.41,2.54,9.41,6.61,1.0899999999999994,1.0,27.37715362095333,,19450,167448628800,15.74,30200,58.08,37.56,5.14,136.4,120.57,2020-02-12,87.73,55.27,2021-10-14
82,12030,KOSPI,DB,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1993-01-06,12월,"문덕식,강운식 (각자 대표이사)",http://www.dbinc.co.kr,서울특별시,2022-08-16,201196829.0,67876747779.0,10252002926.0,-2483885500.0,9802206072.0,9802206072.0,15.1,-3.66,14.44,74586105066.0,6355567611.0,5745884258.0,-8005223537.0,-8005223537.0,8.52,7.7,-10.73,192.0,64766050579.0,7793823647.0,6474984113.0,6671530581.0,6671530581.0,12.03,10.0,10.3,68058551113.0,3378262429.0,13494279296.0,-5170041477.0,-3357213998.0,4.96,19.83,-7.6,132.0,272445840062.0,26874196003.0,18194187310.0,6271086203.0,31.0,1974.0,1559.0,6.67,1.33,9.72,2.0,3.0700000000000003,3.56,4.802974972521522,,834,167798155386,4.34,1120,8.48,36.13,0.97,83.17,55.28,2021-07-06,34.94,34.29,2022-03-31
61,4970,KOSPI,신라교역,어로 어업,"원양어업(참치,명태,휠레트,연육,명란,새우),어획물 판매/직물 수출",1976-06-30,12월,김호운,http://www.sla.co.kr,서울특별시,2022-08-16,15999682.0,92293488116.0,6063096134.0,11200543188.0,11828161970.0,0.0,6.57,12.14,12.82,98655792117.0,-1320070151.0,12817158160.0,-2836559903.0,0.0,-1.34,12.99,-2.88,2956.0,82385959877.0,1250270933.0,4873308647.0,5809559079.0,0.0,1.52,5.92,7.05,91025849285.0,-7928503685.0,7423601819.0,-9578768283.0,0.0,-8.71,8.16,-10.52,1452.0,372322115284.0,-4878559975.0,6805548093.0,7665140350.0,479.0,32496.0,32376.0,7.76,1.22,9.1,1.48,5.050000000000001,7.370000000000001,12.025748384544734,,11150,178396454300,3.77,13700,9.44,28.6,3.85,60.27,38.57,2021-06-11,26.42,22.87,2021-12-23
113,13570,KOSPI,디와이,기타 금융업,"자동차부품,유공압기기,소각로,자동세차기,하훼유통,발효기,모터 제조",1989-05-30,12월,김지현,http://www.dy.co.kr,인천광역시,2022-08-12,26321271.0,247997884437.0,19336590794.0,-12860696315.0,6278076528.0,0.0,7.8,-5.19,2.53,231703446338.0,13021771708.0,6748880299.0,-20186716304.0,0.0,5.62,2.91,-8.71,952.0,196127387970.0,10072020037.0,16690857818.0,3391797233.0,0.0,5.14,8.51,1.73,206802534846.0,1243321846.0,3212649157.0,-789513299.0,0.0,0.6,1.55,-0.38,512.0,789428571859.0,41721199991.0,61145644609.0,-11703381771.0,-444.0,17504.0,17749.0,2.99,-1.47,5.44,-2.51,2.66,5.0200000000000005,26.44734985964031,,7400,194777405400,7.77,11900,23.24,-26.8,2.08,184.96,60.81,2022-02-09,115.58,60.81,2022-02-09
158,15890,KOSPI,태경산업,기초 화학물질 제조업,"제강용 정련제(프락스),카바이드,중질탈산칼슘 제조,판매/고속도로휴게소 운영",1996-01-30,12월,"김해련, 김민정, 김병식 (각자 대표이사)",http://www.taekyung.co.kr,서울특별시,2022-08-16,29232506.0,112102618035.0,6299547903.0,6291489584.0,2030365981.0,0.0,5.62,5.61,1.81,110391646642.0,5715158136.0,8960279370.0,2471856297.0,0.0,5.18,8.12,2.24,276.0,118869057399.0,3133476363.0,-6785894812.0,301921832.0,0.0,2.64,-5.71,0.25,127098446515.0,-285996539.0,34147237240.0,-5371096988.0,0.0,-0.23,26.87,-4.23,40.0,430636732490.0,15910953228.0,26642658286.0,3736939307.0,127.0,11947.0,11822.0,1.51,0.69,2.31,1.08,2.98,5.41,-5.692347118802781,,6710,196150115260,24.31,7570,189.25,59.61,1.81,60.28,18.48,2021-03-31,20.22,12.82,2022-04-25
122,8040,KOSPI,사조동아원,"곡물가공품, 전분 및 전분제품 제조업","제분, 배합사료 제조",1989-06-24,12월,노동환,http://www.dongaone.com,서울특별시,2022-08-12,141142293.0,95465247118.0,5192196953.0,579111666.0,39203574.0,25501987.0,5.44,0.61,0.04,94691360801.0,3081330668.0,14805974519.0,3840607464.0,3844221819.0,3.25,15.64,4.06,0.0,94761753246.0,4026823440.0,18798072362.0,-4207634025.0,-4249729724.0,4.25,19.84,-4.44,93300219169.0,1746803886.0,-3291944618.0,1782637905.0,10346970036.0,1.87,-3.53,1.91,-116.0,396215666652.0,16638780731.0,29247930920.0,9580150030.0,67.0,1505.0,1471.0,0.0,2.15,0.0,4.61,1.1900000000000004,1.38,0.7423816549423068,,1400,197599210200,0.0,2540,-21.9,37.91,3.66,185.39,81.43,2022-05-20,127.8,81.43,2022-05-20
